code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sz.002310,2019-08-24,2019-06-30,1.042484,0.472333,0.058728,0.025314,0.709331,3.440345
sz.002311,2019-07-30,2019-06-30,1.145808,0.606793,0.190756,0.216208,0.564542,2.296434
sz.002312,2019-08-29,2019-06-30,8.603707,8.603707,7.019312,-0.264168,0.074271,1.080230
sz.002313,2019-08-27,2019-06-30,1.194109,0.670732,0.067958,0.663884,0.724029,3.623572
sz.002314,2019-08-30,2019-06-30,1.550923,0.698722,0.404138,0.838990,0.668385,3.015545
sz.002315,2019-08-26,2019-06-30,2.490421,2.486703,1.017955,0.174645,0.252704,1.338159
sz.002316,2019-08-24,2019-06-30,0.789656,0.724024,0.303236,0.173793,0.690544,3.231481
sz.002317,2019-08-03,2019-06-30,2.603967,2.327198,1.126117,0.556474,0.278652,1.386293
sz.002318,2019-08-27,2019-06-30,2.897604,1.817723,0.578742,0.099722,0.395403,1.653993
sz.002319,2019-08-24,2019-06-30,0.469949,0.384237,0.047719,-0.036615,0.549278,2.218664
sz.002320,2019-08-23,2019-06-30,8.167518,8.091567,7.838978,-0.306345,0.055663,1.058944
sz.002321,2019-08-22,2019-06-30,1.061584,0.809091,0.389417,0.049075,0.639081,2.770707
sz.002322,2019-08-22,2019-06-30,1.816004,1.413309,0.557457,0.563079,0.188531,1.232333
sz.002323,2019-08-27,2019-06-30,1.258239,1.040819,0.005205,-0.254175,0.772678,4.399040
sz.002324,2019-08-16,2019-06-30,1.737057,1.272164,0.101108,-0.187744,0.365504,1.576055
sz.002325,2019-08-10,2019-06-30,1.348096,1.343533,0.172824,0.100215,0.686221,3.186960
sz.002326,2019-08-30,2019-06-30,0.861685,0.648946,0.188744,0.109020,0.536889,2.159311
sz.002327,2019-08-23,2019-06-30,2.470471,1.692084,0.577563,-0.089165,0.235981,1.308868
sz.002328,2019-08-29,2019-06-30,1.844867,1.407799,0.421511,-0.188676,0.237949,1.312249
sz.002329,2019-08-29,2019-06-30,1.841146,1.726583,0.254641,0.046122,0.496730,1.987003
sz.002330,2019-08-20,2019-06-30,1.405567,0.871987,0.077445,0.479221,0.259288,1.350052
sz.002331,2019-08-30,2019-06-30,2.987100,2.351599,1.165622,0.239708,0.218913,1.280268
sz.002332,2019-08-28,2019-06-30,1.654401,1.271515,0.575173,-0.018383,0.514674,2.060472
sz.002333,2019-08-23,2019-06-30,8.587660,7.251783,2.184756,-0.214003,0.070922,1.076336
sz.002334,2019-08-28,2019-06-30,1.712073,1.282139,0.391250,0.039297,0.400188,1.667188
sz.002335,2019-08-30,2019-06-30,1.340828,1.132951,0.184276,0.294765,0.554014,2.242222
sz.002336,2019-08-23,2019-06-30,0.665506,0.257233,0.128177,-0.044928,0.683923,3.163786
sz.002337,2019-08-23,2019-06-30,4.348113,3.141374,0.931299,-0.134169,0.178131,1.216738
sz.002338,2019-08-09,2019-06-30,8.293166,5.337786,0.593854,0.072741,0.121264,1.137998
sz.002339,2019-08-29,2019-06-30,2.496951,2.023883,0.552576,-0.182126,0.397455,1.659628
sz.002340,2019-08-21,2019-06-30,1.193051,0.686556,0.275687,0.032534,0.593906,2.462485
sz.002341,2019-08-28,2019-06-30,1.144280,0.946082,0.275461,0.047225,0.466426,1.874154
sz.002342,2019-08-13,2019-06-30,1.517655,0.990435,0.256343,0.022147,0.401458,1.670727
sz.002343,2019-08-30,2019-06-30,2.608943,1.814937,0.396775,-0.552430,0.367273,1.580461
sz.002344,2019-08-22,2019-06-30,0.990997,0.575438,0.371283,0.216971,0.329050,1.490423
sz.002345,2019-08-29,2019-06-30,2.396413,1.190826,0.592272,0.313731,0.426872,1.744810
sz.002346,2019-08-30,2019-06-30,0.990475,0.916498,0.060045,0.822271,0.260716,1.352661
sz.002347,2019-08-26,2019-06-30,1.648984,1.118515,0.285560,0.442797,0.487949,1.952929
sz.002348,2019-08-23,2019-06-30,3.622123,2.718318,0.328378,-0.028890,0.214333,1.272804
sz.002349,2019-08-23,2019-06-30,2.508531,1.707154,0.593966,0.378386,0.235912,1.308749
sz.002350,2019-08-24,2019-06-30,1.581572,1.195127,0.249151,-0.172926,0.407932,1.688996
sz.002351,2019-08-09,2019-06-30,7.980503,6.414428,0.653846,0.017584,0.098342,1.109068
sz.002352,2019-08-28,2019-06-30,1.185197,1.159279,0.440263,0.690431,0.522552,2.094469
sz.002353,2019-08-03,2019-06-30,2.555348,1.669831,0.424496,0.708397,0.316446,1.462942
sz.002354,2019-08-28,2019-06-30,0.551424,0.543006,0.117611,0.485513,0.740540,3.854153
sz.002355,2019-08-29,2019-06-30,1.873483,1.083844,0.329768,0.021273,0.410363,1.695959
sz.002356,2019-08-30,2019-06-30,0.691434,0.580485,0.141982,-0.046299,1.119154,
sz.002357,2019-08-28,2019-06-30,0.343755,0.342381,0.142801,-0.029104,0.526658,2.112636
sz.002358,2019-08-27,2019-06-30,1.559693,1.381848,0.376284,-0.005780,0.423109,1.733430
sz.002359,2019-08-26,2019-06-30,0.423830,0.393157,0.013289,0.112278,0.710836,3.458249
sz.002360,2019-07-30,2019-06-30,2.779853,2.549953,1.701248,-0.219726,0.226547,1.292903
sz.002361,2019-08-29,2019-06-30,1.304603,1.133670,0.299601,0.246953,0.493947,1.976077
sz.002362,2019-08-28,2019-06-30,3.549068,2.691811,1.234179,0.233304,0.207287,1.261490
sz.002363,2019-08-26,2019-06-30,2.185347,1.618270,0.739523,0.085518,0.294256,1.416945
sz.002364,2019-08-27,2019-06-30,8.354506,6.762308,1.633299,0.126161,0.095864,1.106028
sz.002365,2019-08-24,2019-06-30,3.729408,3.257491,0.550363,-0.028547,0.125932,1.144075
sz.002366,2019-08-28,2019-06-30,1.203465,0.479598,0.033747,-0.138951,0.545777,2.201563
sz.002367,2019-08-23,2019-06-30,1.539026,1.135920,0.154566,0.218693,0.449427,1.816288
sz.002368,2019-08-21,2019-06-30,1.144297,0.826290,0.097760,-0.029911,0.640106,2.778597
sz.002369,2019-08-23,2019-06-30,1.188853,0.943795,0.407674,-0.197494,0.429505,1.760392
sz.002370,2019-08-31,2019-06-30,8.303237,7.558619,5.076728,1.206514,0.385035,1.626108
sz.002371,2019-08-15,2019-06-30,1.376361,0.570240,0.177014,0.269654,0.643899,2.808193
sz.002372,2019-08-08,2019-06-30,2.847740,1.967607,1.034564,0.004561,0.213858,1.272035
sz.002373,2019-08-09,2019-06-30,1.747238,1.266736,0.392303,0.301290,0.361530,1.566244
sz.002374,2019-07-31,2019-06-30,1.033834,0.659599,0.149107,0.146005,0.566415,2.306353
sz.002375,2019-08-29,2019-06-30,1.399389,1.239601,0.146168,0.069444,0.613836,2.589573
sz.002376,2019-08-23,2019-06-30,2.069751,1.549723,0.549042,-0.164653,0.230174,1.298996
sz.002377,2019-08-29,2019-06-30,1.733766,1.541833,0.616133,-0.089963,0.200876,1.251370
sz.002378,2019-08-26,2019-06-30,1.394710,0.617668,0.184103,0.166154,0.490719,1.963554
sz.002379,2019-08-22,2019-06-30,1.239319,0.692429,0.174570,4.790372,0.366974,1.579713
sz.002380,2019-07-27,2019-06-30,6.595572,6.090416,2.865100,-0.078441,0.126385,1.144669
sz.002381,2019-08-15,2019-06-30,3.602127,3.019613,0.772256,0.087084,0.204588,1.257210
sz.002382,2019-08-31,2019-06-30,1.457461,1.247075,0.921711,-0.277589,0.373142,1.595258
sz.002383,2019-08-28,2019-06-30,1.114368,0.971487,0.193885,0.044666,0.574264,2.348873
sz.002384,2019-08-10,2019-06-30,0.886758,0.670162,0.191557,0.266852,0.710095,3.449405
sz.002385,2019-08-22,2019-06-30,1.227982,0.804613,0.290912,-0.145852,0.378144,1.608091
sz.002386,2019-08-23,2019-06-30,0.647524,0.559561,0.292456,-0.054919,0.628260,2.690051
sz.002387,2019-08-29,2019-06-30,0.854100,0.742219,0.528083,-0.077318,0.433926,1.766552
sz.002388,2019-08-27,2019-06-30,2.083331,1.760172,0.451288,-0.192925,0.385374,1.627006
sz.002389,2019-08-27,2019-06-30,2.277677,1.877022,0.166986,0.222298,0.199986,1.249979
sz.002390,2019-08-27,2019-06-30,1.231793,1.041931,0.207302,-0.107997,0.510307,2.042094
sz.002391,2019-08-21,2019-06-30,2.848378,1.996113,0.268870,1.173406,0.349073,1.536271
sz.002392,2019-08-26,2019-06-30,2.347786,1.918852,0.419733,-0.139041,0.325272,1.482080
sz.002393,2019-08-23,2019-06-30,3.152256,2.802357,2.047025,0.405075,0.183272,1.224398
sz.002394,2019-08-23,2019-06-30,2.798520,2.051361,0.650282,-0.084435,0.239929,1.315667
sz.002395,2019-08-20,2019-06-30,1.859525,0.970111,0.430605,0.075389,0.345129,1.527019
sz.002396,2019-08-28,2019-06-30,2.329333,1.403179,0.364909,-0.119722,0.326069,1.483832
sz.002397,2019-08-22,2019-06-30,1.372561,0.867955,0.422343,0.391436,0.439561,1.784317
sz.002398,2019-08-20,2019-06-30,2.357654,2.276021,0.215135,0.320321,0.301979,1.432622
sz.002399,2019-08-28,2019-06-30,1.074317,0.694995,0.295761,0.336551,0.522260,2.093190
sz.002400,2019-08-22,2019-06-30,1.565630,1.565507,0.180299,-0.200159,0.396147,1.656032
sz.002401,2019-08-20,2019-06-30,1.575639,0.914166,0.722675,0.551273,0.585627,2.413285
sz.002402,2019-08-16,2019-06-30,1.861822,1.486592,0.532804,0.480304,0.562125,2.283757
sz.002403,2019-08-30,2019-06-30,1.372104,0.930758,0.275304,0.102637,0.539564,2.171856
sz.002404,2019-08-30,2019-06-30,1.906941,1.609458,0.319632,0.041312,0.383760,1.622744
sz.002405,2019-08-26,2019-06-30,2.327293,2.275245,1.111288,-0.456550,0.177798,1.216247
sz.002406,2019-08-26,2019-06-30,5.135278,4.367198,1.617747,-0.124604,0.132395,1.152598
sz.002407,2019-08-22,2019-06-30,1.237332,0.969794,0.280727,0.040851,0.526531,2.112073
sz.002408,2019-08-31,2019-06-30,1.152093,0.998092,0.339828,0.571371,0.434597,1.768651
sz.002409,2019-08-28,2019-06-30,4.069603,3.366172,1.826413,0.136755,0.107688,1.120685
sz.002410,2019-08-22,2019-06-30,1.714767,1.695846,1.265073,0.515002,0.448074,1.811838
sz.002411,2019-08-27,2019-06-30,0.848412,0.760872,0.089869,0.207926,0.530569,2.130240
sz.002412,2019-08-24,2019-06-30,1.357383,1.139462,0.138699,-0.057051,0.219616,1.281420
sz.002413,2019-08-30,2019-06-30,3.165096,2.274314,0.217947,0.416169,0.154304,1.182458
sz.002414,2019-08-27,2019-06-30,4.800283,3.095432,1.039387,-0.464456,0.150036,1.176520
sz.002415,2019-07-20,2019-06-30,2.407694,2.022770,0.976520,0.385386,0.426025,1.742236
sz.002416,2019-08-31,2019-06-30,1.620057,1.238643,0.499081,-0.331710,0.524695,2.103914
sz.002417,2019-08-28,2019-06-30,3.415560,2.757634,1.231940,-0.251967,0.213956,1.272193
sz.002418,2019-08-26,2019-06-30,0.824783,0.687582,0.030251,-0.515689,0.775066,4.445751
sz.002419,2019-08-16,2019-06-30,0.964390,0.870024,0.365826,0.008515,0.559469,2.269990
sz.002420,2019-08-22,2019-06-30,0.716308,0.483572,0.102732,-0.148180,0.828669,5.836653
sz.002421,2019-07-27,2019-06-30,1.896579,1.728988,0.314841,0.067645,0.472423,1.895459
sz.002422,2019-08-28,2019-06-30,1.218876,0.974799,0.191857,0.095823,0.559181,2.268506
sz.002423,2019-08-23,2019-06-30,1.680154,1.680154,0.238947,18.575211,0.664606,2.981565
sz.002424,2019-08-27,2019-06-30,1.864172,1.460041,0.427422,0.977256,0.401717,1.671449
sz.002425,2019-08-28,2019-06-30,1.676242,1.573649,0.152643,0.170468,0.196979,1.245298
sz.002426,2019-08-30,2019-06-30,1.063306,0.759205,0.108654,-0.113565,0.557775,2.261291
sz.002427,2019-08-23,2019-06-30,0.615144,0.524634,0.070323,-0.105826,0.873940,7.932725
sz.002428,2019-08-28,2019-06-30,1.511100,0.670590,0.306190,0.614821,0.284656,1.397929
sz.002429,2019-08-24,2019-06-30,1.776789,1.500289,0.502553,-0.022683,0.500048,2.000194
sz.002430,2019-08-30,2019-06-30,1.672775,1.248030,0.286420,0.046524,0.493017,1.972452
sz.002431,2019-08-30,2019-06-30,1.256826,0.479186,0.097712,0.058426,0.685760,3.182286
sz.002432,2019-08-31,2019-06-30,3.640162,2.564999,1.589891,-0.061515,0.186427,1.229146
sz.002433,2019-08-23,2019-06-30,2.090897,0.791714,0.153710,0.052564,0.390373,1.640347
sz.002434,2019-08-27,2019-06-30,1.021200,0.841576,0.257282,0.247137,0.409406,1.693209
sz.002435,2019-08-28,2019-06-30,2.317127,1.847029,0.524162,0.643361,0.288858,1.406188
sz.002436,2019-08-14,2019-06-30,1.504194,1.282826,0.436102,0.109609,0.460157,1.852391
sz.002437,2019-08-28,2019-06-30,0.673484,0.566781,0.336624,-0.006725,0.516854,2.069770
sz.002438,2019-08-13,2019-06-30,1.663065,1.142188,0.111799,0.078848,0.425984,1.742112
sz.002439,2019-08-06,2019-06-30,4.048961,3.815328,1.503307,1.094889,0.327546,1.487090
sz.002440,2019-08-31,2019-06-30,3.062201,2.273629,0.551002,0.060221,0.184046,1.225559
sz.002441,2019-08-31,2019-06-30,2.857139,2.155284,0.190394,-0.010313,0.275837,1.380904
sz.002442,2019-08-23,2019-06-30,1.008934,0.763241,0.203223,-0.082364,0.554922,2.246795
sz.002443,2019-08-20,2019-06-30,2.555113,1.645449,0.361883,0.060931,0.315044,1.459948
sz.002444,2019-08-24,2019-06-30,2.717358,2.126236,1.319596,0.809085,0.285617,1.399809
sz.002445,2019-08-29,2019-06-30,0.904590,0.632030,0.064791,-0.177310,0.579500,2.378122
sz.002446,2019-08-15,2019-06-30,2.356944,1.925827,0.996930,0.759910,0.316943,1.464007
sz.002447,2019-08-29,2019-06-30,9.022134,8.958932,0.053381,-0.672352,0.110415,1.124120
sz.002448,2019-08-29,2019-06-30,1.545790,1.190899,0.236623,0.027778,0.363226,1.570416
sz.002449,2019-08-15,2019-06-30,1.609559,1.241981,0.384071,-0.217156,0.388545,1.635444
sz.002450,2019-08-31,2019-06-30,2.063628,2.013747,1.351580,-0.115223,0.463851,1.865154
sz.002451,2019-08-21,2019-06-30,1.341647,1.196370,0.160568,-0.177351,0.496876,1.987580
sz.002452,2019-08-30,2019-06-30,1.543553,1.123820,0.337332,0.079194,0.545556,2.200491
sz.002453,2019-08-22,2019-06-30,0.958770,0.853005,0.126387,0.051769,0.640929,2.784961
sz.002454,2019-08-29,2019-06-30,2.109849,1.795560,0.300415,-0.089273,0.356043,1.552900
sz.002455,2019-08-14,2019-06-30,1.025250,0.763164,0.222284,0.119900,0.522199,2.092919
sz.002456,2019-07-31,2019-06-30,0.893483,0.574130,0.126434,0.133241,0.783367,4.616102
sz.002457,2019-08-28,2019-06-30,1.607260,1.161739,0.217403,0.303664,0.432042,1.760694
sz.002458,2019-07-25,2019-06-30,2.866838,2.372570,1.072666,-0.666211,0.119089,1.135189
sz.002459,2019-08-17,2019-06-30,4.789571,3.789081,0.195782,-0.149161,0.114828,1.129724
sz.002460,2019-08-29,2019-06-30,1.558709,1.128774,0.683991,0.514285,0.440259,1.786540
sz.002461,2019-08-22,2019-06-30,2.894491,2.711331,1.409933,0.155299,0.318034,1.466349
sz.002462,2019-08-22,2019-06-30,1.516858,1.243564,0.164566,0.076923,0.655801,2.905296
sz.002463,2019-08-29,2019-06-30,1.699715,1.179336,0.401163,0.197959,0.412393,1.701819
sz.002464,2019-08-16,2019-06-30,0.350025,0.350025,0.031579,-0.037011,0.504974,2.020098
sz.002465,2019-08-15,2019-06-30,3.601296,2.693437,0.499610,-0.017431,0.230188,1.299019
sz.002466,2019-08-23,2019-06-30,0.718195,0.574209,0.350472,3.706012,0.745024,3.921931
sz.002467,2019-08-29,2019-06-30,1.805754,1.796853,1.125614,0.321757,0.202041,1.253197
sz.002468,2019-08-29,2019-06-30,1.644074,1.636314,0.862870,1.175591,0.305097,1.439049
sz.002469,2019-08-02,2019-06-30,4.179202,3.740165,0.904931,0.255476,0.205902,1.259290
sz.002470,2019-08-28,2019-06-30,1.532249,1.194415,0.354797,0.584621,0.488204,1.953904
sz.002471,2019-07-31,2019-06-30,1.124813,0.860497,0.174168,-0.130802,0.690199,3.227880
sz.002472,2019-08-28,2019-06-30,1.469795,0.911864,0.221344,0.088008,0.540658,2.177025
sz.002473,2019-08-29,2019-06-30,6.216041,5.650183,0.800950,-0.342374,0.161341,1.192380
sz.002474,2019-08-26,2019-06-30,1.751775,1.081195,0.295549,0.138737,0.446343,1.806173
sz.002475,2019-08-21,2019-06-30,1.293582,0.968152,0.303378,0.477406,0.534789,2.149564
sz.002476,2019-08-27,2019-06-30,5.010417,4.279186,3.610468,0.290909,0.283987,1.396622
sz.002478,2019-08-29,2019-06-30,1.890362,1.480475,0.700561,-0.001658,0.299979,1.428529
sz.002479,2019-08-22,2019-06-30,1.075296,1.029636,0.530633,0.486697,0.405205,1.681252
sz.002480,2019-08-27,2019-06-30,0.961229,0.671996,0.239569,0.353989,0.673662,3.064310
sz.002481,2019-08-15,2019-06-30,1.175820,0.953953,0.538765,0.055479,0.397441,1.659587
sz.002482,2019-08-28,2019-06-30,1.468339,1.381436,0.276733,0.214340,0.639784,2.776115
sz.002483,2019-08-31,2019-06-30,1.708600,0.951441,0.363039,0.238065,0.370523,1.588620
sz.002484,2019-08-28,2019-06-30,3.729057,3.088739,0.727783,0.071004,0.165364,1.198127
sz.002485,2019-08-24,2019-06-30,1.132442,0.904743,0.106499,1.172941,0.384403,1.624440
sz.002486,2019-08-28,2019-06-30,3.405527,1.775232,0.226719,0.230589,0.158413,1.188231
sz.002487,2019-08-26,2019-06-30,2.143969,1.588679,0.224121,0.059023,0.399564,1.665455
sz.002488,2019-08-27,2019-06-30,1.118868,0.853708,0.573147,0.059705,0.458766,1.847629
sz.002489,2019-08-27,2019-06-30,1.419433,1.077774,0.568980,-0.362166,0.386774,1.630721
sz.002490,2019-08-23,2019-06-30,0.781164,0.529380,0.181331,0.026930,0.688096,3.206112
sz.002491,2019-08-29,2019-06-30,1.237188,0.929958,0.246129,0.042397,0.498573,1.994306
sz.002492,2019-08-24,2019-06-30,2.484982,2.474109,1.238083,0.397709,0.265125,1.360775
sz.002493,2019-08-10,2019-06-30,0.696474,0.545517,0.284192,0.960774,0.732995,3.745245
sz.002494,2019-08-22,2019-06-30,3.213575,1.603353,0.426651,-0.243707,0.233276,1.304250
sz.002495,2019-08-30,2019-06-30,3.849410,3.169993,2.835230,0.286919,0.085933,1.094012
sz.002496,2019-08-09,2019-06-30,1.551555,1.086822,0.341931,-0.217676,0.436332,1.774095
sz.002497,2019-08-16,2019-06-30,2.012954,1.457121,0.425033,0.395095,0.427996,1.748239
sz.002498,2019-08-28,2019-06-30,5.539637,3.934716,0.538731,-0.607431,0.158614,1.188515
sz.002499,2019-08-30,2019-06-30,1.404479,1.395419,0.002774,-0.099070,0.845778,6.484177
sz.002500,2019-08-20,2019-06-30,,,,0.083745,0.782726,4.602474
sz.002501,2019-08-31,2019-06-30,0.084777,0.072733,0.010568,0.072714,0.732248,3.734802
sz.002502,2019-08-29,2019-06-30,15.930958,15.492722,2.670043,-0.787583,0.035843,1.037175
sz.002503,2019-08-28,2019-06-30,1.932765,1.184426,0.375041,0.123795,0.491287,1.965745
sz.002504,2019-08-28,2019-06-30,1.181697,1.122300,0.025670,-0.089809,0.796129,4.905065
sz.002505,2019-08-27,2019-06-30,0.862368,0.600320,0.088753,-0.166910,0.581210,2.387832
sz.002506,2019-08-31,2019-06-30,0.862374,0.777611,0.367711,-0.074144,0.762789,4.215653
sz.002507,2019-07-31,2019-06-30,4.283584,3.366168,0.511461,-0.006489,0.171055,1.206352
sz.002508,2019-08-27,2019-06-30,2.376683,2.009562,0.778408,0.006434,0.359639,1.561618
sz.002509,2019-08-27,2019-06-30,2.230159,0.685496,0.025070,0.013223,0.490194,1.961529
sz.002510,2019-08-27,2019-06-30,1.073583,0.678083,0.169459,0.002799,0.547077,2.207882
sz.002511,2019-08-06,2019-06-30,1.250987,0.773353,0.340873,-0.129937,0.349099,1.536332
sz.002512,2019-08-29,2019-06-30,0.775145,0.673912,0.150307,-0.129667,0.686438,3.189165
sz.002513,2019-08-27,2019-06-30,0.720477,0.591864,0.130456,-0.062678,0.465576,1.871173
sz.002514,2019-08-28,2019-06-30,1.351418,1.039773,0.228347,-0.078832,0.409779,1.694282
sz.002515,2019-08-14,2019-06-30,35.944882,28.610445,2.019637,-0.218601,0.062642,1.066828
sz.002516,2019-08-26,2019-06-30,4.968245,4.499434,0.925663,-0.176590,0.102916,1.114723
sz.002517,2019-08-27,2019-06-30,2.887155,2.887155,0.887533,-0.403167,0.145258,1.169943
sz.002518,2019-08-20,2019-06-30,2.397320,2.004079,0.467202,-0.101576,0.340431,1.516142
sz.002519,2019-07-16,2019-06-30,2.618072,2.073658,0.246200,-0.333684,0.261072,1.353313
sz.002520,2019-08-26,2019-06-30,1.346847,0.662479,0.202773,2.277587,0.499278,1.997116
sz.002521,2019-08-15,2019-06-30,3.043466,2.588049,0.339505,0.159423,0.221813,1.285038
sz.002522,2019-08-10,2019-06-30,1.780220,1.163899,0.614835,0.316022,0.376831,1.604702
sz.002523,2019-08-10,2019-06-30,1.968781,1.574553,0.167358,-0.035036,0.377675,1.606878
sz.002524,2019-08-22,2019-06-30,0.674747,0.586355,0.299205,-0.215132,0.513747,2.056544
sz.002526,2019-08-23,2019-06-30,3.075545,2.390335,0.459409,0.035381,0.211163,1.267689
sz.002527,2019-08-29,2019-06-30,1.813424,1.354212,0.562125,-0.099197,0.492321,1.969750
sz.002528,2019-08-27,2019-06-30,1.832969,1.476675,0.286957,0.222159,0.355889,1.552527
sz.002529,2019-08-26,2019-06-30,1.587987,0.874146,0.178322,0.058285,0.278076,1.385187
sz.002530,2019-08-20,2019-06-30,3.320755,2.871498,0.896352,-0.053602,0.150349,1.176954
sz.002531,2019-08-26,2019-06-30,1.242202,1.044588,0.298578,0.311042,0.591337,2.447004
sz.002532,2019-08-29,2019-06-30,1.311374,0.719716,0.268647,-0.098166,0.301448,1.431533
sz.002533,2019-07-31,2019-06-30,1.820289,1.177104,0.216596,0.753596,0.442715,1.794414
sz.002534,2019-08-23,2019-06-30,1.458364,1.250946,0.204382,0.094102,0.606190,2.539299
sz.002535,2019-08-26,2019-06-30,1.025835,0.883161,0.365126,0.066287,0.642997,2.801098
sz.002536,2019-08-23,2019-06-30,1.115747,0.841292,0.210979,0.295227,0.446165,1.805591
sz.002537,2019-08-23,2019-06-30,2.130442,1.838724,0.648435,-0.540824,0.254063,1.340596
sz.002538,2019-08-22,2019-06-30,2.453399,1.731906,0.508106,0.237845,0.345734,1.528430
sz.002539,2019-08-30,2019-06-30,0.781267,0.537531,0.332285,0.041738,0.685501,3.179664
sz.002540,2019-08-31,2019-06-30,6.675307,6.013213,0.878978,0.126958,0.103247,1.115134
sz.002541,2019-08-28,2019-06-30,1.187202,0.557672,0.196692,0.290011,0.618815,2.623401
sz.002542,2019-08-27,2019-06-30,1.521133,0.991007,0.167776,0.040504,0.530435,2.129632
sz.002543,2019-08-29,2019-06-30,1.353041,1.020920,0.398265,-0.154272,0.425233,1.739834
sz.002544,2019-08-20,2019-06-30,1.241310,1.009955,0.192575,0.307707,0.711547,3.466772
sz.002545,2019-08-26,2019-06-30,1.375999,0.965814,0.350378,0.084486,0.354672,1.549600
sz.002546,2019-08-17,2019-06-30,8.262985,7.910769,0.345170,-0.011761,0.107556,1.120519
sz.002547,2019-08-21,2019-06-30,0.877982,0.726513,0.161590,0.091444,0.703327,3.370718
sz.002548,2019-08-02,2019-06-30,0.590122,0.400387,0.076241,-0.193937,0.494267,1.977327
sz.002549,2019-08-28,2019-06-30,1.456709,1.398347,0.574651,0.808038,0.368264,1.582939
sz.002550,2019-08-24,2019-06-30,3.982914,3.600552,0.231345,-0.142058,0.198501,1.247663
sz.002551,2019-08-27,2019-06-30,2.482077,2.219173,0.773330,0.491246,0.416924,1.715042
sz.002552,2019-07-30,2019-06-30,5.538255,3.338322,0.974943,-0.731299,0.096949,1.107357
sz.002553,2019-08-27,2019-06-30,3.440517,2.843449,0.431852,0.620231,0.161105,1.192044
sz.002554,2019-08-26,2019-06-30,1.700472,1.554884,0.405023,-0.128288,0.551943,2.231861
sz.002555,2019-08-28,2019-06-30,2.088932,2.088932,0.820347,-0.098954,0.279238,1.387420
sz.002556,2019-08-10,2019-06-30,1.074892,0.692735,0.234505,0.183041,0.699842,3.331577
sz.002557,2019-08-16,2019-06-30,2.404510,1.862225,0.349186,-0.055849,0.271975,1.373580
sz.002558,2019-08-31,2019-06-30,5.716875,5.716875,4.329303,-0.633751,0.134533,1.155445
sz.002559,2019-08-08,2019-06-30,1.930782,1.336511,0.583109,0.225035,0.372193,1.592847
sz.002560,2019-08-01,2019-06-30,1.610556,1.422395,0.467254,0.434806,0.443446,1.796771
sz.002561,2019-08-17,2019-06-30,5.008943,4.944673,2.415529,-0.006991,0.147153,1.172544
sz.002562,2019-08-30,2019-06-30,1.362017,0.978367,0.360166,0.096259,0.363799,1.571830
sz.002563,2019-08-28,2019-06-30,2.934856,1.646571,0.563605,0.239210,0.257941,1.347601
sz.002564,2019-08-24,2019-06-30,0.952299,0.860513,0.054136,0.171965,0.851087,6.715322
sz.002565,2019-07-26,2019-06-30,2.481582,1.830504,0.861429,-0.207267,0.316847,1.463802
sz.002566,2019-08-24,2019-06-30,4.311609,0.757223,0.150883,-0.212963,0.201910,1.252992
sz.002567,2019-08-17,2019-06-30,1.049410,0.615776,0.279272,0.212901,0.432019,1.760621
sz.002568,2019-07-25,2019-06-30,2.540096,2.261148,1.644883,0.041738,0.158073,1.187751
sz.002569,2019-08-28,2019-06-30,1.877946,1.190464,0.447005,0.889040,0.506674,2.027059
sz.002570,2019-08-29,2019-06-30,1.089730,0.897934,0.409127,-0.016183,0.615043,2.597692
sz.002571,2019-08-21,2019-06-30,1.964770,1.065173,0.529628,0.040548,0.203742,1.255875
sz.002572,2019-08-30,2019-06-30,1.490705,1.361502,0.432005,0.238697,0.330973,1.494708
sz.002573,2019-08-27,2019-06-30,1.284127,0.950625,0.096844,-0.260244,0.525990,2.109662
sz.002574,2019-08-17,2019-06-30,3.267239,1.606534,1.076776,0.166304,0.216250,1.275917
sz.002575,2019-08-22,2019-06-30,6.679561,6.679561,4.650360,3.701501,0.043770,1.045773
sz.002576,2019-08-23,2019-06-30,2.870329,2.126349,0.536971,0.320372,0.270312,1.370448
sz.002577,2019-07-30,2019-06-30,9.308632,8.169512,4.125937,-0.496227,0.084105,1.091828
sz.002578,2019-08-30,2019-06-30,3.049052,1.798324,0.821502,0.328583,0.162873,1.194562
sz.002579,2019-08-20,2019-06-30,0.980662,0.719637,0.111283,0.045454,0.560578,2.275715
sz.002580,2019-08-27,2019-06-30,3.207413,2.488978,0.302811,-0.044770,0.375314,1.600806
sz.002581,2019-08-28,2019-06-30,7.448625,7.253598,4.256196,-0.149046,0.290732,1.409903
sz.002582,2019-08-24,2019-06-30,1.422168,1.015283,0.627198,0.266927,0.350676,1.540063
sz.002583,2019-08-26,2019-06-30,1.151286,0.815570,0.148280,0.028722,0.588135,2.427981
sz.002584,2019-08-30,2019-06-30,1.533140,1.339771,0.370157,0.488547,0.500613,2.002456
sz.002585,2019-08-28,2019-06-30,6.650878,4.904516,1.167548,-0.187854,0.167018,1.200506
sz.002586,2019-08-29,2019-06-30,1.177737,1.124309,0.309248,-0.066538,0.479463,1.921094
sz.002587,2019-08-10,2019-06-30,1.882912,1.631318,0.333816,0.295606,0.435150,1.770381
sz.002588,2019-08-27,2019-06-30,1.693460,1.013527,0.391495,0.099221,0.343123,1.522356
