code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sz.002512,2019-04-30,2019-03-31,0.536577,0.446211,0.153565,-0.010227,0.789924,4.760176
sz.002513,2019-04-25,2019-03-31,0.800762,0.650258,0.157829,-0.046384,0.483306,1.935383
sz.002514,2019-04-25,2019-03-31,1.251830,1.031082,0.166285,0.164333,0.460456,1.853416
sz.002515,2019-04-26,2019-03-31,17.984073,15.349484,1.967585,0.025578,0.083868,1.091546
sz.002516,2019-04-27,2019-03-31,5.347611,4.899093,0.804254,-0.294397,0.102699,1.114454
sz.002517,2019-04-29,2019-03-31,2.818131,2.817604,0.700346,-0.035105,0.146866,1.171895
sz.002518,2019-04-24,2019-03-31,2.491817,2.112566,0.581502,-0.026163,0.333971,1.501435
sz.002519,2019-04-23,2019-03-31,2.255485,1.829160,0.180951,-0.262781,0.319250,1.468969
sz.002520,2019-04-26,2019-03-31,1.397315,0.736460,0.130744,2.152609,0.476332,1.909608
sz.002521,2019-04-25,2019-03-31,2.865175,2.375579,0.318212,0.157069,0.234564,1.306444
sz.002522,2019-04-30,2019-03-31,1.858243,1.196224,0.356218,0.328706,0.370279,1.588005
sz.002523,2019-04-27,2019-03-31,1.960823,1.572299,0.202076,0.147569,0.381347,1.616415
sz.002524,2019-04-26,2019-03-31,0.643273,0.566379,0.272991,0.802221,0.534239,2.147024
sz.002526,2019-04-26,2019-03-31,2.838086,2.046867,0.405172,0.036924,0.227652,1.294753
sz.002527,2019-04-30,2019-03-31,1.853344,1.357574,0.340788,-0.066920,0.480551,1.925116
sz.002528,2019-04-27,2019-03-31,1.925641,1.598368,0.422281,0.307655,0.348110,1.534001
sz.002529,2019-04-30,2019-03-31,1.899541,1.043613,0.216722,0.182514,0.257220,1.346293
sz.002530,2019-04-23,2019-03-31,3.264977,2.834248,1.487621,0.028875,0.153109,1.180790
sz.002531,2019-04-30,2019-03-31,1.314445,1.090149,0.320580,0.570449,0.603377,2.521288
sz.002532,2019-04-30,2019-03-31,1.401210,0.846013,0.466177,0.150245,0.310826,1.451013
sz.002533,2019-04-26,2019-03-31,2.220812,1.434396,0.273771,0.768484,0.364210,1.572847
sz.002534,2019-04-23,2019-03-31,1.494799,1.262438,0.168586,0.054426,0.593553,2.460347
sz.002535,2019-04-30,2019-03-31,0.984603,0.833871,0.372822,0.136303,0.660572,2.946132
sz.002536,2019-04-26,2019-03-31,1.230670,0.904930,0.307638,0.402985,0.421012,1.727152
sz.002537,2019-04-30,2019-03-31,2.340151,2.042575,0.342370,-0.573699,0.243094,1.321169
sz.002538,2019-04-30,2019-03-31,1.771679,1.042633,0.402144,-0.022915,0.294743,1.417923
sz.002539,2019-04-23,2019-03-31,0.747881,0.523936,0.336321,0.169534,0.686757,3.192405
sz.002540,2019-04-30,2019-03-31,6.311193,5.793020,1.065898,0.646235,0.112686,1.126997
sz.002541,2019-04-26,2019-03-31,1.263850,0.617013,0.214616,0.325598,0.597565,2.484871
sz.002542,2019-04-30,2019-03-31,1.538787,0.964968,0.173129,0.071209,0.520852,2.087040
sz.002543,2019-04-27,2019-03-31,1.242326,0.934489,0.407568,-0.048418,0.476130,1.908870
sz.002544,2019-04-26,2019-03-31,1.250729,1.027733,0.162754,0.189438,0.695648,3.285674
sz.002545,2019-04-30,2019-03-31,1.374352,0.850148,0.476598,0.101851,0.353869,1.547674
sz.002546,2019-04-24,2019-03-31,7.119054,6.797695,2.527685,0.232615,0.123781,1.141267
sz.002547,2019-04-29,2019-03-31,0.895269,0.708448,0.135429,0.083071,0.666813,3.001317
sz.002548,2019-04-24,2019-03-31,0.711724,0.518823,0.227401,0.122124,0.613675,2.588497
sz.002549,2019-04-26,2019-03-31,1.734275,1.673760,0.544405,0.675711,0.335782,1.505529
sz.002550,2019-04-23,2019-03-31,4.206052,3.782361,0.448312,0.125207,0.190401,1.235179
sz.002551,2019-04-27,2019-03-31,2.533828,2.288407,0.897026,0.342590,0.409954,1.694783
sz.002552,2019-04-16,2019-03-31,2.627222,1.449415,0.280614,-0.568462,0.165508,1.198334
sz.002553,2019-04-26,2019-03-31,4.947331,4.108343,1.508449,0.092681,0.114331,1.129090
sz.002554,2019-04-27,2019-03-31,1.855755,1.724449,0.682028,-0.088996,0.549765,2.221064
sz.002555,2019-04-26,2019-03-31,2.333478,2.333478,1.229162,-0.198576,0.256305,1.344637
sz.002556,2019-04-24,2019-03-31,1.067771,0.644989,0.179989,0.172600,0.711163,3.462161
sz.002557,2019-04-25,2019-03-31,2.401542,1.653898,0.246228,-0.159405,0.278699,1.386384
sz.002558,2019-04-27,2019-03-31,6.106185,6.106185,5.068644,-0.582280,0.130455,1.150027
sz.002559,2019-04-23,2019-03-31,2.288454,1.588251,0.802591,0.007665,0.314711,1.459237
sz.002560,2019-04-23,2019-03-31,1.806517,1.616202,0.589639,1.105237,0.424884,1.738780
sz.002561,2019-04-26,2019-03-31,5.035947,4.966229,2.558206,-0.083642,0.148765,1.174764
sz.002562,2019-04-29,2019-03-31,1.615551,1.243179,0.780689,0.083347,0.377581,1.606634
sz.002563,2019-04-30,2019-03-31,2.952633,1.848783,0.613108,0.384312,0.291570,1.411572
sz.002564,2019-04-26,2019-03-31,0.996287,0.900162,0.072262,0.245813,0.843248,6.379485
sz.002565,2019-04-25,2019-03-31,2.285197,1.696715,0.732955,-0.159330,0.345293,1.527401
sz.002566,2019-04-26,2019-03-31,3.577896,0.711564,0.178361,-0.145206,0.239707,1.315282
sz.002567,2019-04-18,2019-03-31,1.103833,0.679936,0.318977,0.323142,0.418140,1.718627
sz.002568,2019-04-25,2019-03-31,2.551633,2.322685,1.573175,-0.267844,0.151844,1.179029
sz.002569,2019-04-29,2019-03-31,2.128674,1.454183,0.609794,0.936241,0.542619,2.186361
sz.002570,2019-04-29,2019-03-31,1.146755,0.945531,0.456082,-0.078811,0.601931,2.512130
sz.002571,2019-04-24,2019-03-31,1.915979,1.066699,0.411183,0.227835,0.207174,1.261311
sz.002572,2019-04-26,2019-03-31,1.401274,1.273677,0.726128,0.531233,0.350803,1.540365
sz.002573,2019-04-27,2019-03-31,1.186679,0.880864,0.073246,-0.265353,0.533002,2.141339
sz.002574,2019-04-20,2019-03-31,3.241086,1.429700,0.699660,0.241604,0.218668,1.279866
sz.002575,2019-04-24,2019-03-31,60.728625,60.614192,40.762206,0.042903,0.009660,1.009754
sz.002576,2019-04-23,2019-03-31,3.104583,2.274456,0.631092,0.162932,0.247781,1.329399
sz.002577,2019-04-20,2019-03-31,7.496201,6.697998,2.314891,-0.044579,0.102856,1.114648
sz.002578,2019-04-27,2019-03-31,4.623308,3.318763,1.841882,0.067540,0.121638,1.138483
sz.002579,2019-04-24,2019-03-31,1.008602,0.778906,0.123654,0.562643,0.571352,2.332917
sz.002580,2019-04-30,2019-03-31,2.697860,2.159344,0.276042,-0.069209,0.383639,1.622426
sz.002581,2019-04-25,2019-03-31,9.148728,8.973838,5.109727,-0.148146,0.290791,1.410021
sz.002582,2019-04-19,2019-03-31,1.538340,1.136401,0.714238,0.086487,0.359623,1.561580
sz.002583,2019-04-24,2019-03-31,1.160032,0.816267,0.134937,0.070671,0.585474,2.412394
sz.002584,2019-04-29,2019-03-31,1.492151,1.303529,0.392252,1.205418,0.518118,2.075199
sz.002585,2019-04-23,2019-03-31,6.892082,5.099572,0.608060,-0.133159,0.163214,1.195048
sz.002586,2019-04-30,2019-03-31,1.172428,1.120776,0.318902,0.330415,0.489208,1.957743
sz.002587,2019-04-25,2019-03-31,1.935625,1.663503,0.348441,0.371505,0.423947,1.735951
sz.002588,2019-04-27,2019-03-31,1.548103,0.927260,0.381021,-0.027583,0.371336,1.590674
sz.002589,2019-04-30,2019-03-31,1.321131,1.142975,0.175885,0.333488,0.685531,3.179967
sz.002590,2019-04-25,2019-03-31,1.419771,1.058880,0.365314,-0.029287,0.467353,1.877417
sz.002591,2019-04-30,2019-03-31,2.508563,2.382902,0.509074,0.380965,0.166848,1.200261
sz.002592,2019-04-25,2019-03-31,1.820799,1.602707,1.130238,0.179892,0.217976,1.278734
sz.002593,2019-04-25,2019-03-31,1.413872,0.632581,0.227140,-0.066976,0.511861,2.048599
sz.002594,2019-04-29,2019-03-31,1.018429,0.766301,0.122311,0.120837,0.687437,3.199352
sz.002595,2019-04-30,2019-03-31,2.425121,1.880622,0.463699,0.655225,0.225721,1.291524
sz.002596,2019-04-25,2019-03-31,1.335158,1.183666,0.096277,-0.088209,0.446317,1.806086
sz.002597,2019-04-30,2019-03-31,3.184545,2.871175,1.767027,-0.265181,0.285812,1.400191
sz.002598,2019-04-25,2019-03-31,2.420934,1.569713,0.099419,0.702206,0.382388,1.619139
sz.002599,2019-04-25,2019-03-31,1.686784,1.271558,0.335458,0.010349,0.346493,1.530206
sz.002600,2019-04-20,2019-03-31,1.152568,0.955176,0.216972,-0.096362,0.517058,2.070641
sz.002601,2019-04-23,2019-03-31,0.955163,0.722159,0.397356,0.342029,0.416829,1.714761
sz.002602,2019-04-30,2019-03-31,3.723817,3.440723,1.366724,0.626933,0.161754,1.192967
sz.002603,2019-04-25,2019-03-31,6.507113,4.926801,1.961462,0.343683,0.115651,1.130775
sz.002605,2019-04-30,2019-03-31,0.907048,0.707420,0.449454,0.866194,0.293279,1.414986
sz.002606,2019-04-23,2019-03-31,2.258439,1.570379,0.305692,-0.168060,0.324821,1.481088
sz.002607,2019-04-29,2019-03-31,0.856509,0.856507,0.836119,1.958371,0.691400,3.240436
sz.002608,2019-04-20,2019-03-31,0.892469,0.845365,0.553931,-0.015751,0.416772,1.714596
sz.002609,2019-04-26,2019-03-31,4.544485,4.113194,3.104492,0.924763,0.164925,1.197498
sz.002610,2019-04-26,2019-03-31,1.121922,1.075588,0.318440,-0.236024,0.578749,2.373883
sz.002611,2019-04-30,2019-03-31,1.496063,1.245702,0.349506,0.425457,0.637613,2.759477
sz.002612,2019-04-27,2019-03-31,1.760890,1.349148,0.122198,-0.235536,0.387008,1.631343
sz.002613,2019-04-26,2019-03-31,3.453398,2.771211,1.861501,-0.222571,0.211516,1.268256
sz.002614,2019-04-26,2019-03-31,1.700458,1.317974,0.626285,0.154680,0.411251,1.698518
sz.002615,2019-04-23,2019-03-31,1.007608,0.505454,0.152600,0.216585,0.554966,2.247017
sz.002616,2019-04-26,2019-03-31,0.646330,0.464980,0.109491,0.156760,0.564613,2.296807
sz.002617,2019-04-30,2019-03-31,1.020019,0.915523,0.243609,-0.029252,0.696989,3.300213
sz.002618,2019-04-30,2019-03-31,0.982932,0.723656,0.076505,-0.112614,0.300182,1.428944
sz.002619,2019-04-29,2019-03-31,3.977457,3.977457,2.136266,-0.531822,0.096044,1.106248
sz.002620,2019-04-27,2019-03-31,1.445478,1.354442,0.165793,0.552205,0.533463,2.143451
sz.002621,2019-04-29,2019-03-31,0.355020,0.306891,0.204036,12.180411,0.517258,2.071499
sz.002622,2019-04-29,2019-03-31,1.236582,1.116807,0.113999,0.056558,0.272269,1.374134
sz.002623,2019-04-25,2019-03-31,1.276879,1.175444,0.396325,-0.318095,0.465870,1.872204
sz.002624,2019-04-30,2019-03-31,3.031295,2.448694,1.342221,-0.095764,0.393814,1.649659
sz.002625,2019-04-29,2019-03-31,20.249919,20.005043,18.982910,-0.149339,0.077864,1.084439
sz.002626,2019-04-27,2019-03-31,2.661986,2.009005,1.092336,1.099089,0.326834,1.485518
sz.002627,2019-04-25,2019-03-31,1.695737,1.525385,0.958312,0.129978,0.411620,1.699582
sz.002628,2019-04-23,2019-03-31,1.570653,1.220746,0.554237,0.364763,0.559165,2.268422
sz.002629,2019-04-29,2019-03-31,0.440332,0.372345,0.065966,1.650273,0.935052,15.396871
sz.002630,2019-04-26,2019-03-31,1.045780,0.667488,0.079416,0.048428,0.782771,4.603435
sz.002631,2019-04-25,2019-03-31,2.317977,1.641680,0.551112,0.345037,0.290105,1.408660
sz.002632,2019-04-30,2019-03-31,4.264201,3.007831,1.390259,-0.108789,0.121830,1.138731
sz.002633,2019-04-26,2019-03-31,4.664789,3.548322,0.622237,0.018080,0.147177,1.172577
sz.002634,2019-04-23,2019-03-31,1.504786,1.139330,0.742230,0.084416,0.238780,1.313681
sz.002635,2019-04-27,2019-03-31,2.444469,2.090941,0.880299,-0.131887,0.170317,1.205279
sz.002636,2019-04-26,2019-03-31,2.065312,1.951729,0.997141,-0.304523,0.362272,1.568067
sz.002637,2019-04-30,2019-03-31,0.783248,0.541919,0.158992,0.087095,0.578045,2.369921
sz.002638,2019-04-30,2019-03-31,4.337263,3.888577,2.187311,-0.426885,0.198292,1.247336
sz.002639,2019-04-25,2019-03-31,1.167948,0.785320,0.068086,0.346075,0.416137,1.712730
sz.002640,2019-04-30,2019-03-31,2.289691,1.030645,0.235234,-0.165106,0.381727,1.617409
sz.002641,2019-04-30,2019-03-31,1.370074,0.944563,0.316482,0.195551,0.468214,1.880456
sz.002642,2019-04-25,2019-03-31,2.219409,1.317211,0.310510,-0.266021,0.318534,1.467424
sz.002643,2019-04-26,2019-03-31,4.574324,2.913541,1.836016,0.271327,0.105790,1.118306
sz.002644,2019-04-25,2019-03-31,2.154502,1.593767,0.837065,0.071749,0.408614,1.690943
sz.002645,2019-04-25,2019-03-31,2.082669,1.245932,0.501186,-0.002708,0.270655,1.371094
sz.002646,2019-04-25,2019-03-31,4.647877,2.027106,1.114494,-0.228280,0.114823,1.129717
sz.002647,2019-04-25,2019-03-31,0.920016,0.919995,0.336603,0.218269,0.673888,3.066433
sz.002648,2019-04-18,2019-03-31,1.126911,0.983467,0.532518,1.072932,0.442420,1.793465
sz.002649,2019-04-25,2019-03-31,3.134798,3.120435,2.100015,0.598957,0.335309,1.504458
sz.002650,2019-04-29,2019-03-31,2.130993,1.105002,0.408659,-0.486620,0.144255,1.168572
sz.002651,2019-04-24,2019-03-31,3.974761,3.306356,2.531246,-0.030213,0.176038,1.213648
sz.002652,2019-04-29,2019-03-31,1.554824,0.909568,0.135773,-0.023335,0.665841,2.992586
sz.002653,2019-04-24,2019-03-31,0.961987,0.890988,0.187567,0.062566,0.533212,2.142301
sz.002654,2019-04-17,2019-03-31,1.335961,1.237712,0.217086,-0.044038,0.523909,2.100441
sz.002655,2019-04-26,2019-03-31,0.943540,0.605816,0.150697,0.057966,0.556075,2.252631
sz.002656,2019-04-26,2019-03-31,2.303912,1.524381,0.483909,-0.059500,0.262193,1.355369
sz.002657,2019-04-29,2019-03-31,2.090836,1.581751,1.119619,-0.201500,0.290061,1.408571
sz.002658,2019-04-30,2019-03-31,11.304985,9.398556,5.641483,0.077014,0.248061,1.329895
sz.002659,2019-04-29,2019-03-31,0.940068,0.939980,0.424232,0.577214,0.404943,1.680513
sz.002660,2019-04-27,2019-03-31,0.964092,0.790010,0.252523,-0.143705,0.633577,2.729088
sz.002661,2019-04-19,2019-03-31,1.393977,1.146287,0.861749,1.732718,0.457816,1.844391
sz.002662,2019-04-25,2019-03-31,0.849691,0.503025,0.074069,-0.460343,0.391046,1.642159
sz.002663,2019-04-30,2019-03-31,2.498312,1.417944,0.427889,-0.181294,0.392701,1.646637
sz.002664,2019-04-25,2019-03-31,2.487478,2.113784,0.947751,-0.214655,0.332290,1.497656
sz.002665,2019-04-27,2019-03-31,2.309989,2.165032,1.511461,0.236026,0.215740,1.275087
sz.002666,2019-04-24,2019-03-31,3.177898,2.234787,0.635759,0.311473,0.221583,1.284659
sz.002667,2019-04-24,2019-03-31,5.052217,3.983511,2.736462,0.368822,0.168329,1.202399
sz.002668,2019-04-27,2019-03-31,1.055838,0.915298,0.452170,0.044442,0.738813,3.828673
sz.002669,2019-04-27,2019-03-31,5.090594,4.575083,1.311536,0.836648,0.121156,1.137858
sz.002670,2019-04-30,2019-03-31,1.637942,1.637942,1.099060,0.516401,0.680342,3.128339
sz.002671,2019-04-10,2019-03-31,1.447287,1.110582,0.170308,-0.121248,0.380986,1.615472
sz.002672,2019-04-26,2019-03-31,0.700795,0.629927,0.252328,0.006714,0.504569,2.018444
sz.002673,2019-04-26,2019-03-31,,,,0.058899,0.672336,3.051904
sz.002674,2019-04-23,2019-03-31,4.056740,2.905854,2.298734,0.546631,0.196570,1.244663
sz.002675,2019-04-24,2019-03-31,1.370978,1.038495,0.395538,0.102962,0.324668,1.480753
sz.002676,2019-04-29,2019-03-31,1.458884,1.047441,0.189157,-0.095339,0.441778,1.791401
sz.002677,2019-04-25,2019-03-31,2.654210,2.454845,2.274764,0.062831,0.196952,1.245255
sz.002678,2019-04-26,2019-03-31,2.920206,1.855194,1.461715,0.277351,0.216505,1.276332
sz.002679,2019-04-25,2019-03-31,4.024858,0.481061,0.240216,0.044145,0.546533,2.205232
sz.002681,2019-04-29,2019-03-31,1.432002,1.130740,0.469663,0.087725,0.326254,1.484239
sz.002682,2019-04-25,2019-03-31,1.196096,1.085865,0.145375,0.557520,0.648824,2.847575
sz.002683,2019-04-25,2019-03-31,1.361164,1.061821,0.318164,0.124748,0.473975,1.901052
sz.002684,2019-04-30,2019-03-31,0.455742,0.332283,0.012187,-0.067265,1.035354,
sz.002685,2019-04-27,2019-03-31,2.890292,2.211012,0.273105,-0.015406,0.187271,1.230423
sz.002686,2019-04-26,2019-03-31,1.105588,0.843438,0.186687,0.258359,0.499781,1.999125
sz.002687,2019-04-24,2019-03-31,2.454182,1.472014,0.554999,0.108506,0.236909,1.310460
sz.002688,2019-04-23,2019-03-31,1.197875,0.862191,0.465707,0.267887,0.473365,1.898849
sz.002689,2019-04-24,2019-03-31,1.666927,1.306389,0.297603,-0.048988,0.438324,1.780387
sz.002690,2019-04-25,2019-03-31,9.076435,8.515951,2.421543,0.102827,0.118449,1.134364
sz.002691,2019-04-18,2019-03-31,8.734174,5.291809,0.358745,0.199179,0.126294,1.144549
sz.002692,2019-04-30,2019-03-31,1.534328,1.150817,0.239804,0.060408,0.609182,2.558739
sz.002693,2019-04-30,2019-03-31,2.356845,1.701002,1.050067,-0.400465,0.333273,1.499864
sz.002694,2019-04-26,2019-03-31,0.779125,0.572317,0.094027,0.135022,0.600057,2.500355
sz.002695,2019-04-25,2019-03-31,4.216917,3.184480,2.435659,0.206288,0.226473,1.292780
sz.002696,2019-04-30,2019-03-31,1.245675,1.064445,0.383228,0.281012,0.390115,1.639653
sz.002697,2019-04-12,2019-03-31,1.364959,0.798861,0.457309,-0.011703,0.418357,1.719269
sz.002698,2019-04-30,2019-03-31,2.197366,1.307999,0.431863,0.854599,0.387242,1.631965
sz.002699,2019-04-30,2019-03-31,3.385240,3.151011,0.339066,-0.175927,0.188195,1.231823
sz.002700,2019-04-25,2019-03-31,4.574787,4.334908,3.837984,0.122992,0.124712,1.142482
sz.002701,2019-04-30,2019-03-31,0.916786,0.792389,0.360059,-0.021522,0.578121,2.370347
sz.002702,2019-04-25,2019-03-31,2.513656,1.774411,1.271067,0.167160,0.252183,1.337226
sz.002703,2019-04-26,2019-03-31,2.259461,1.643493,0.318203,-0.151603,0.262016,1.355042
sz.002705,2019-04-27,2019-03-31,1.438073,1.078699,0.698984,0.053029,0.423498,1.734598
sz.002706,2019-04-20,2019-03-31,3.542867,2.956014,1.138374,-0.068914,0.170102,1.204967
sz.002707,2019-04-23,2019-03-31,1.242654,1.241602,0.382728,0.189436,0.570684,2.329289
sz.002708,2019-04-25,2019-03-31,1.549684,1.116462,0.310566,-0.115752,0.343336,1.522848
sz.002709,2019-04-27,2019-03-31,1.187727,0.769403,0.110371,0.665097,0.410062,1.695093
sz.002711,2019-04-30,2019-03-31,0.198855,0.183711,0.037022,1.004770,4.394488,
sz.002712,2019-04-27,2019-03-31,2.259847,2.188798,0.884522,-0.385636,0.248446,1.330576
sz.002713,2019-04-22,2019-03-31,0.856863,0.780773,0.152635,0.018921,0.627457,2.684252
sz.002714,2019-04-13,2019-03-31,0.681713,0.236134,0.168655,0.308852,0.577180,2.365073
sz.002715,2019-04-30,2019-03-31,1.645696,0.897294,0.396119,0.306500,0.349884,1.538188
sz.002716,2019-04-30,2019-03-31,1.335373,0.667607,0.226518,0.510788,0.681677,3.141458
sz.002717,2019-04-30,2019-03-31,1.019888,0.537773,0.174415,0.489345,0.707655,3.420611
sz.002718,2019-04-29,2019-03-31,1.720140,1.428583,0.398672,0.531247,0.228758,1.296609
sz.002719,2019-04-25,2019-03-31,1.688834,1.545540,0.716126,0.258649,0.248807,1.331216
sz.002721,2019-04-30,2019-03-31,1.453707,1.051621,0.099245,-0.259831,0.657265,2.917709
sz.002722,2019-04-26,2019-03-31,1.638589,1.089760,0.211238,0.066318,0.344436,1.525403
sz.002723,2019-04-29,2019-03-31,1.049823,0.604644,0.161749,0.013157,0.411813,1.700141
sz.002724,2019-04-23,2019-03-31,8.966130,8.057019,5.276165,-0.027631,0.085940,1.094020
sz.002725,2019-04-30,2019-03-31,2.594919,1.707679,0.677693,-0.033762,0.165622,1.198498
sz.002726,2019-04-27,2019-03-31,1.528219,0.815462,0.089742,1.887191,0.473199,1.898249
sz.002727,2019-04-27,2019-03-31,1.541501,0.923083,0.440179,-0.048289,0.440137,1.786152
sz.002728,2019-04-24,2019-03-31,1.256347,1.006678,0.240066,0.405330,0.535035,2.150698
sz.002729,2019-04-27,2019-03-31,4.530623,3.958527,2.012257,1.281185,0.117484,1.133124
sz.002730,2019-04-29,2019-03-31,1.510832,1.308935,0.188682,0.268360,0.429402,1.752547
sz.002731,2019-04-30,2019-03-31,1.389551,0.468462,0.198754,0.193522,0.623184,2.653814
sz.002732,2019-04-29,2019-03-31,0.963735,0.549830,0.264909,0.063307,0.302232,1.433141
sz.002733,2019-04-24,2019-03-31,1.785753,1.518708,0.695271,-0.000657,0.405939,1.683329
sz.002734,2019-04-25,2019-03-31,1.821078,1.418016,0.335719,0.449383,0.303272,1.435281
sz.002735,2019-04-26,2019-03-31,2.383169,2.037856,0.507697,0.755364,0.354130,1.548300
sz.002736,2019-04-30,2019-03-31,,,,0.239575,0.774660,4.437743
sz.002737,2019-04-23,2019-03-31,2.412995,1.891266,1.101660,0.433648,0.348574,1.535093
sz.002738,2019-04-24,2019-03-31,1.640289,1.385699,0.563331,1.765320,0.333828,1.501115
sz.002739,2019-04-30,2019-03-31,0.717056,0.688544,0.221994,-0.052606,0.445939,1.804855
sz.002740,2019-04-26,2019-03-31,2.191993,0.974315,0.085230,0.639531,0.365518,1.576090
sz.002741,2019-04-30,2019-03-31,1.700133,1.029711,0.277167,0.921192,0.462011,1.858776
sz.002742,2019-04-25,2019-03-31,1.326846,1.172670,0.170184,0.227541,0.635281,2.741837
sz.002743,2019-04-30,2019-03-31,1.143105,0.727634,0.120781,0.252442,0.698437,3.316056
sz.002745,2019-04-25,2019-03-31,1.056657,0.792168,0.320409,0.568886,0.692967,3.256983
sz.002746,2019-04-23,2019-03-31,3.440522,2.922493,1.195385,0.231547,0.204774,1.257505
sz.002747,2019-04-26,2019-03-31,1.255288,1.015571,0.115643,0.323657,0.539378,2.170979
sz.002748,2019-04-26,2019-03-31,1.673797,1.409172,0.229033,1.108728,0.261668,1.354404
sz.002749,2019-04-30,2019-03-31,5.054336,3.744753,3.068935,0.309926,0.135249,1.156402
sz.002750,2019-04-27,2019-03-31,5.952170,5.571383,4.956665,-0.248779,0.141984,1.165480
sz.002751,2019-04-30,2019-03-31,1.014062,0.753047,0.171227,0.101816,0.657925,2.923336
sz.002752,2019-04-30,2019-03-31,0.978940,0.697071,0.127408,0.274291,0.473279,1.898538
sz.002753,2019-04-26,2019-03-31,4.306544,3.095422,0.594768,0.053114,0.266425,1.363187
sz.002755,2019-04-30,2019-03-31,2.234765,2.057650,1.065820,3.223614,0.342700,1.521374
sz.002756,2019-04-16,2019-03-31,3.230360,2.557393,0.724949,0.149518,0.198506,1.247670
sz.002757,2019-04-27,2019-03-31,2.415786,1.874950,0.952828,0.678858,0.212484,1.269815
sz.002758,2019-04-25,2019-03-31,1.555871,1.207102,0.250977,0.359968,0.568737,2.347196
sz.002759,2019-04-27,2019-03-31,2.445163,2.085491,1.118046,0.341567,0.138963,1.161390
sz.002760,2019-04-27,2019-03-31,3.077851,2.579572,0.989751,-0.132475,0.404241,1.678532
sz.002761,2019-04-09,2019-03-31,2.712891,1.244553,0.639611,0.017958,0.230853,1.300141
sz.002762,2019-04-25,2019-03-31,7.662071,5.373753,1.631647,-0.314320,0.079038,1.085821
sz.002763,2019-04-25,2019-03-31,3.849911,2.115415,1.406084,0.302373,0.205303,1.258341
sz.002765,2019-04-30,2019-03-31,2.066598,1.502289,0.453074,-0.021229,0.502632,2.010584
sz.002766,2019-04-30,2019-03-31,1.285853,1.138484,0.048604,0.841134,0.679119,3.116417
sz.002767,2019-04-25,2019-03-31,6.751173,6.266541,0.713431,0.027403,0.127311,1.145884
sz.002768,2019-04-23,2019-03-31,1.764030,1.076492,0.382654,0.666126,0.416920,1.715030
sz.002769,2019-04-29,2019-03-31,1.177201,1.142650,0.796770,-0.573682,0.813999,5.376301
sz.002770,2019-04-27,2019-03-31,1.155095,1.108941,1.079561,0.363153,0.479923,1.922790
sz.002771,2019-04-26,2019-03-31,2.465059,1.693223,0.125631,0.081853,0.349467,1.537202
sz.002772,2019-04-09,2019-03-31,7.443285,7.059990,4.689299,0.436879,0.430807,1.756875
sz.002773,2019-04-30,2019-03-31,5.976739,5.538618,3.212261,0.019479,0.196378,1.244366
sz.002774,2019-04-27,2019-03-31,3.068853,2.368941,0.922353,0.067062,0.298440,1.425395
sz.002775,2019-04-29,2019-03-31,2.491161,1.772604,0.547403,-0.054332,0.348609,1.535175
sz.002776,2019-04-24,2019-03-31,3.564213,3.490693,2.477075,0.095595,0.207682,1.262120
sz.002777,2019-04-26,2019-03-31,2.362988,1.848507,1.159213,0.197987,0.411749,1.699955
sz.002778,2019-04-26,2019-03-31,3.245715,2.116751,0.099908,0.096137,0.195521,1.243041
sz.002779,2019-04-25,2019-03-31,2.673606,1.878147,0.334803,-0.011902,0.214238,1.272649
sz.002780,2019-04-27,2019-03-31,3.561878,2.436237,2.075125,-0.034576,0.247330,1.328603
sz.002781,2019-04-29,2019-03-31,1.604429,1.510764,0.211418,0.133676,0.567622,2.312789
sz.002782,2019-04-23,2019-03-31,4.341778,3.710272,1.359797,-0.487251,0.162691,1.194302
sz.002783,2019-04-20,2019-03-31,2.181766,1.959274,1.424708,0.637257,0.510814,2.044213
sz.002785,2019-04-30,2019-03-31,1.686623,1.319627,0.159581,0.168629,0.465299,1.870203
sz.002786,2019-04-29,2019-03-31,1.016188,0.535345,0.166105,0.105123,0.720436,3.577004
sz.002787,2019-04-30,2019-03-31,3.206203,2.598897,0.474692,1.089019,0.335800,1.505570
sz.002788,2019-04-19,2019-03-31,1.161538,0.846592,0.078786,0.250706,0.744959,3.920933
sz.002789,2019-04-26,2019-03-31,1.113808,1.064946,0.164511,-0.030532,0.671701,3.046005
sz.002790,2019-04-30,2019-03-31,7.768066,6.993862,4.870636,0.300117,0.108336,1.121499
sz.002791,2019-04-29,2019-03-31,2.243693,1.589563,0.228041,1.310786,0.349683,1.537711
sz.002792,2019-04-25,2019-03-31,2.650929,2.231111,1.098254,-0.011772,0.324120,1.479553
sz.002793,2019-04-26,2019-03-31,2.152666,1.661289,0.929703,3.754675,0.432611,1.762459
sz.002795,2019-04-25,2019-03-31,3.520908,2.659484,0.638344,0.723836,0.224762,1.289927
sz.002796,2019-04-17,2019-03-31,1.581051,1.203365,0.294152,-0.011391,0.326227,1.484178
sz.002797,2019-04-25,2019-03-31,,,,0.127388,0.760866,4.181763
sz.002798,2019-04-26,2019-03-31,1.502480,1.229238,0.255710,0.513069,0.437695,1.778394
sz.002799,2019-04-26,2019-03-31,1.159852,1.015826,0.340564,0.699339,0.423367,1.734206
sz.002800,2019-04-30,2019-03-31,1.802401,1.625798,0.180261,0.699207,0.524628,2.103618
