code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sz.300306,2019-10-30,2019-09-30,7.278855,6.263608,1.955282,0.187747,0.104154,1.116263
sz.300307,2019-10-30,2019-09-30,3.091976,2.327581,0.538322,-0.286727,0.177931,1.216443
sz.300308,2019-10-30,2019-09-30,2.563823,1.501945,0.550300,-0.107434,0.313161,1.455945
sz.300309,2019-10-26,2019-09-30,1.702869,1.058067,0.055736,0.167479,0.723592,3.617840
sz.300310,2019-10-30,2019-09-30,2.214454,1.786128,0.360974,-0.017327,0.354862,1.550056
sz.300311,2019-10-28,2019-09-30,2.178875,1.889821,0.302468,-0.264345,0.339690,1.514440
sz.300312,2019-10-30,2019-09-30,1.117432,0.934159,0.040290,-0.072204,0.677817,3.103828
sz.300313,2019-10-25,2019-09-30,0.259728,0.125716,0.046058,0.006414,0.865273,7.422418
sz.300314,2019-10-25,2019-09-30,6.814977,5.811267,1.841375,0.333063,0.103758,1.115770
sz.300315,2019-10-29,2019-09-30,3.767439,3.767439,2.963462,0.002091,0.091720,1.100982
sz.300316,2019-10-29,2019-09-30,1.979133,1.461964,0.148642,0.314625,0.366009,1.577309
sz.300317,2019-10-29,2019-09-30,1.396737,1.186324,0.063920,-0.419629,0.457844,1.844488
sz.300318,2019-10-25,2019-09-30,0.769459,0.166509,0.020181,0.189149,0.605367,2.534001
sz.300319,2019-10-29,2019-09-30,1.792127,1.046941,0.244728,0.022748,0.347951,1.533628
sz.300320,2019-10-26,2019-09-30,1.855096,1.495585,0.130196,0.082208,0.401210,1.670034
sz.300321,2019-10-23,2019-09-30,4.550619,3.664072,2.077062,-0.222443,0.136109,1.157554
sz.300322,2019-10-30,2019-09-30,1.179761,0.929191,0.318669,-0.069404,0.599716,2.498225
sz.300323,2019-10-30,2019-09-30,1.017167,0.729822,0.262833,0.016400,0.583126,2.398808
sz.300324,2019-10-30,2019-09-30,2.027525,1.588168,0.825312,-0.109337,0.327036,1.485964
sz.300325,2019-10-29,2019-09-30,1.228478,1.053284,0.096742,-0.165520,0.592441,2.453630
sz.300326,2019-10-28,2019-09-30,3.267037,2.881459,1.146590,-0.142390,0.250219,1.333723
sz.300327,2019-10-22,2019-09-30,5.390165,4.640974,0.541634,0.128734,0.182229,1.222837
sz.300328,2019-10-30,2019-09-30,2.456800,1.912520,0.761641,-0.046491,0.274017,1.377443
sz.300329,2019-10-29,2019-09-30,2.678696,1.447211,0.593463,0.042915,0.189914,1.234436
sz.300330,2019-10-25,2019-09-30,2.469707,2.124999,0.207926,0.503954,0.330495,1.493641
sz.300331,2019-10-29,2019-09-30,1.634889,1.149953,0.196805,0.225639,0.328680,1.489603
sz.300332,2019-10-26,2019-09-30,0.560558,0.383862,0.083613,0.056200,0.557129,2.257996
sz.300333,2019-10-29,2019-09-30,23.494102,20.139709,16.284275,-0.025556,0.026158,1.026861
sz.300334,2019-10-25,2019-09-30,1.520502,0.838222,0.228313,-0.092093,0.390235,1.639977
sz.300335,2019-10-30,2019-09-30,1.447620,1.216404,0.231325,-0.109578,0.472046,1.894104
sz.300336,2019-10-29,2019-09-30,2.591552,1.842346,0.286464,-0.261804,0.317624,1.465468
sz.300337,2019-10-28,2019-09-30,0.824587,0.433643,0.044682,-0.048959,0.522908,2.096031
sz.300338,2019-10-29,2019-09-30,1.380915,1.300802,0.333391,0.030445,0.247277,1.328510
sz.300339,2019-10-28,2019-09-30,2.141870,2.141870,0.367638,0.031620,0.265345,1.361182
sz.300340,2019-10-29,2019-09-30,1.180542,0.716021,0.132757,-0.058762,0.584989,2.409574
sz.300341,2019-10-29,2019-09-30,3.920524,2.910160,1.572138,0.007702,0.356228,1.553345
sz.300342,2019-10-29,2019-09-30,2.291751,1.734553,0.218600,-0.048556,0.271407,1.372509
sz.300343,2019-10-30,2019-09-30,1.261360,1.204186,0.101354,0.589403,0.488067,1.953381
sz.300344,2019-10-26,2019-09-30,1.003461,0.734149,0.017380,-0.197289,0.412549,1.702270
sz.300345,2019-10-25,2019-09-30,4.097785,3.225592,0.158778,-0.504474,0.142699,1.166451
sz.300346,2019-10-25,2019-09-30,3.340904,2.975327,0.585129,4.583232,0.322775,1.476615
sz.300347,2019-10-28,2019-09-30,2.890364,2.889751,1.836985,0.397029,0.207744,1.262219
sz.300348,2019-10-16,2019-09-30,1.956467,1.954090,0.921685,1.131040,0.460286,1.852834
sz.300349,2019-10-25,2019-09-30,3.012726,2.762352,0.259345,0.187784,0.228570,1.296293
sz.300350,2019-10-30,2019-09-30,1.704837,1.246753,0.124490,-0.114094,0.407747,1.688466
sz.300351,2019-10-30,2019-09-30,4.667030,3.697266,0.681015,-0.122360,0.142791,1.166577
sz.300352,2019-10-29,2019-09-30,4.404397,4.172843,0.305349,0.614625,0.168120,1.202096
sz.300353,2019-10-29,2019-09-30,2.320324,2.062711,0.411486,0.259371,0.308698,1.446545
sz.300354,2019-10-22,2019-09-30,7.992352,5.280838,1.347368,-0.145151,0.102443,1.114135
sz.300355,2019-10-28,2019-09-30,0.825982,0.715143,0.057005,0.269750,0.679620,3.121290
sz.300356,2019-10-30,2019-09-30,2.433945,1.970356,0.154148,0.000807,0.363269,1.570521
sz.300357,2019-10-22,2019-09-30,16.853736,16.347916,10.262566,0.465080,0.052509,1.055419
sz.300358,2019-10-25,2019-09-30,1.663727,0.981992,0.151787,-0.053477,0.410105,1.695218
sz.300359,2019-10-12,2019-09-30,1.739800,1.693724,0.534619,-0.011466,0.278895,1.386761
sz.300360,2019-10-26,2019-09-30,6.130899,5.587574,4.116383,-0.098365,0.145097,1.169723
sz.300362,2019-10-26,2019-09-30,0.663163,0.574077,0.008889,0.306690,1.160765,
sz.300363,2019-10-30,2019-09-30,2.350794,1.933357,1.437794,-0.300539,0.258594,1.348788
sz.300364,2019-10-25,2019-09-30,4.581437,4.503636,1.400665,-0.343136,0.140907,1.164018
sz.300365,2019-10-28,2019-09-30,3.254793,3.019140,0.747322,0.396738,0.270606,1.371002
sz.300366,2019-10-28,2019-09-30,2.027912,1.371554,0.263575,0.388663,0.359966,1.562418
sz.300367,2019-10-29,2019-09-30,1.536624,1.480417,0.124721,0.021846,0.465337,1.870337
sz.300368,2019-10-25,2019-09-30,1.228446,1.002924,0.183110,0.391080,0.532500,2.139038
sz.300369,2019-10-26,2019-09-30,5.121674,4.917910,1.086665,-0.177565,0.148401,1.174261
sz.300370,2019-10-26,2019-09-30,0.969585,0.663599,0.033059,-0.086284,0.732110,3.732875
sz.300371,2019-10-26,2019-09-30,6.198071,5.216799,0.949394,0.170317,0.106753,1.119512
sz.300373,2019-10-26,2019-09-30,2.271076,1.829423,0.455084,-0.211013,0.238652,1.313459
sz.300374,2019-10-29,2019-09-30,1.262540,1.040887,0.059019,0.151134,0.463381,1.863518
sz.300375,2019-10-26,2019-09-30,1.824232,1.333846,0.581817,1.776857,0.293431,1.415290
sz.300376,2019-10-29,2019-09-30,1.171278,1.065298,0.155057,0.267624,0.584008,2.403891
sz.300377,2019-10-29,2019-09-30,5.219571,5.218691,1.246938,0.024065,0.097819,1.108425
sz.300378,2019-10-30,2019-09-30,1.430531,1.417649,0.522004,-0.003501,0.339430,1.513845
sz.300379,2019-10-30,2019-09-30,1.863325,1.783978,0.435379,2.870470,0.240784,1.317148
sz.300380,2019-10-26,2019-09-30,3.025892,1.861330,0.678831,-0.068057,0.272683,1.374916
sz.300381,2019-10-29,2019-09-30,1.775746,0.851119,0.178641,-0.069846,0.423513,1.734645
sz.300382,2019-10-22,2019-09-30,1.641560,0.954041,0.299401,0.206696,0.464138,1.866151
sz.300383,2019-10-29,2019-09-30,1.723612,1.719308,0.263046,-0.106700,0.336694,1.507599
sz.300384,2019-10-28,2019-09-30,1.958830,1.738819,0.419233,0.403260,0.381578,1.617019
sz.300385,2019-10-30,2019-09-30,1.290783,0.902170,0.073833,0.575109,0.571409,2.333228
sz.300386,2019-10-29,2019-09-30,13.688735,10.450238,3.013439,-0.424068,0.068309,1.073317
sz.300387,2019-10-30,2019-09-30,2.713013,2.163424,0.294379,-0.507663,0.156612,1.185693
sz.300388,2019-10-29,2019-09-30,1.034100,0.848876,0.399054,0.428251,0.720781,3.581415
sz.300389,2019-10-30,2019-09-30,1.956613,1.481161,0.650656,-0.026179,0.376877,1.604820
sz.300390,2019-10-22,2019-09-30,1.956496,1.376300,0.398180,0.243041,0.195182,1.242517
sz.300391,2019-10-28,2019-09-30,1.712676,1.395991,0.643236,0.064171,0.316291,1.462610
sz.300392,2019-10-30,2019-09-30,1.240945,1.240945,0.109450,-0.256917,0.661691,2.955878
sz.300393,2019-10-28,2019-09-30,1.443579,1.187554,0.466553,0.595012,0.628704,2.693268
sz.300394,2019-10-29,2019-09-30,6.121243,5.654556,0.580285,0.275539,0.121729,1.138601
sz.300395,2019-10-29,2019-09-30,5.841337,5.240537,3.274189,0.045151,0.135520,1.156765
sz.300396,2019-10-26,2019-09-30,3.167444,2.385302,1.161564,-0.133684,0.178632,1.217481
sz.300397,2019-10-28,2019-09-30,2.183280,1.503461,0.255255,0.751452,0.244968,1.324448
sz.300398,2019-10-30,2019-09-30,1.467010,1.064915,0.416207,0.282950,0.367963,1.582185
sz.300399,2019-10-30,2019-09-30,20.394020,20.325330,2.937780,-0.116207,0.158641,1.188553
sz.300400,2019-10-26,2019-09-30,1.621400,1.021855,0.227697,0.294592,0.451858,1.824345
sz.300401,2019-10-28,2019-09-30,3.679061,2.725636,1.267413,1.915784,0.158625,1.188531
sz.300402,2019-10-28,2019-09-30,1.074673,0.600219,0.209714,0.731218,0.684473,3.169298
sz.300403,2019-10-28,2019-09-30,2.549325,1.953797,0.950810,0.080805,0.185629,1.227941
sz.300404,2019-10-29,2019-09-30,1.716526,1.070021,0.390694,-0.013319,0.287123,1.402767
sz.300405,2019-10-29,2019-09-30,1.375747,1.179131,0.313129,-0.075459,0.508873,2.036135
sz.300406,2019-10-29,2019-09-30,15.553553,13.760423,5.383864,-0.444849,0.051681,1.054498
sz.300407,2019-10-29,2019-09-30,2.411852,1.440503,0.627633,-0.128215,0.460980,1.855219
sz.300408,2019-10-30,2019-09-30,11.465413,9.934220,2.771671,-0.274803,0.119921,1.136262
sz.300409,2019-10-29,2019-09-30,1.518325,0.970258,0.313707,-0.303123,0.469906,1.886457
sz.300410,2019-10-29,2019-09-30,1.603169,1.196048,0.176941,0.189247,0.407051,1.686487
sz.300411,2019-10-30,2019-09-30,6.107933,5.140822,1.051257,-0.147892,0.152013,1.179264
sz.300412,2019-10-30,2019-09-30,1.657623,0.922692,0.222204,0.284128,0.467547,1.878098
sz.300413,2019-10-29,2019-09-30,1.538165,1.223311,0.584979,0.286565,0.482318,1.931686
sz.300414,2019-10-25,2019-09-30,7.181138,6.453251,1.707418,-0.068645,0.131977,1.152044
sz.300415,2019-10-30,2019-09-30,1.457179,0.760273,0.176469,-0.092360,0.544060,2.193273
sz.300416,2019-10-29,2019-09-30,1.417610,1.077526,0.316025,0.730808,0.495143,1.980759
sz.300417,2019-10-29,2019-09-30,2.168575,1.579295,0.523281,3.374719,0.335102,1.503989
sz.300418,2019-10-28,2019-09-30,0.979042,0.979042,0.453983,0.553517,0.561820,2.282166
sz.300419,2019-10-29,2019-09-30,2.404071,1.777312,1.038740,0.517321,0.327155,1.486227
sz.300420,2019-10-29,2019-09-30,1.700908,1.255881,0.144778,0.387066,0.337568,1.509589
sz.300421,2019-10-26,2019-09-30,3.284419,2.314195,0.375351,-0.268857,0.173202,1.209485
sz.300422,2019-10-28,2019-09-30,0.894279,0.843387,0.216360,0.563886,0.772491,4.395437
sz.300423,2019-10-30,2019-09-30,1.543777,1.168554,0.173069,0.461377,0.565542,2.301721
sz.300424,2019-10-30,2019-09-30,1.601608,0.964154,0.287242,0.324247,0.575493,2.355673
sz.300425,2019-10-30,2019-09-30,1.425020,0.989821,0.174347,0.203363,0.437062,1.776396
sz.300426,2019-10-28,2019-09-30,1.145524,0.491816,0.066665,0.132812,0.925256,13.379083
sz.300427,2019-10-29,2019-09-30,0.919453,0.795863,0.084141,0.874171,0.483588,1.936437
sz.300428,2019-10-29,2019-09-30,1.671322,1.210545,0.326812,9.782774,0.449591,1.816831
sz.300429,2019-10-30,2019-09-30,2.909415,1.994062,0.499229,0.578298,0.177909,1.216411
sz.300430,2019-10-29,2019-09-30,2.113970,1.416638,0.126241,0.370356,0.270441,1.370692
sz.300431,2019-10-31,2019-09-30,0.138228,0.138228,0.006220,-0.499888,2.829880,
sz.300432,2019-10-30,2019-09-30,1.921054,1.464120,0.366400,-0.423175,0.385344,1.626928
sz.300433,2019-10-22,2019-09-30,0.807884,0.652428,0.262609,0.089753,0.616171,2.605328
sz.300434,2019-10-25,2019-09-30,2.769917,2.151797,1.127909,-0.052677,0.118412,1.134317
sz.300435,2019-10-25,2019-09-30,1.117352,0.777820,0.194946,0.253215,0.502387,2.009594
sz.300436,2019-10-25,2019-09-30,1.037276,0.878331,0.490546,0.099097,0.347578,1.532750
sz.300437,2019-10-29,2019-09-30,1.329596,0.954787,0.307881,0.394342,0.594066,2.463456
sz.300438,2019-10-28,2019-09-30,1.228464,0.877127,0.107488,0.489159,0.534866,2.149917
sz.300439,2019-10-29,2019-09-30,1.110788,0.904257,0.163169,0.059515,0.520976,2.087579
sz.300440,2019-10-29,2019-09-30,2.702815,2.030706,0.239010,0.605026,0.320899,1.472534
sz.300441,2019-10-26,2019-09-30,1.134315,0.704556,0.242864,0.061253,0.388777,1.636063
sz.300442,2019-10-26,2019-09-30,1.331331,0.557023,0.071250,0.279562,0.552791,2.236090
sz.300443,2019-10-29,2019-09-30,4.531745,3.577615,1.944026,1.828518,0.157015,1.186261
sz.300444,2019-10-30,2019-09-30,1.207238,0.970826,0.183664,-0.030432,0.570498,2.328277
sz.300445,2019-10-29,2019-09-30,9.421975,8.245351,3.895096,-0.225732,0.076674,1.083041
sz.300446,2019-10-21,2019-09-30,21.553029,19.446728,0.443257,-0.048832,0.058017,1.061591
sz.300447,2019-10-29,2019-09-30,3.315972,2.585703,0.339430,0.217581,0.262873,1.356617
sz.300448,2019-10-25,2019-09-30,4.640392,3.746627,1.869576,0.048725,0.159384,1.189604
sz.300449,2019-10-29,2019-09-30,1.720937,1.347507,0.072262,-0.010729,0.369490,1.586018
sz.300450,2019-10-29,2019-09-30,1.540023,0.966826,0.286919,0.078056,0.543730,2.191682
sz.300451,2019-10-22,2019-09-30,1.945825,1.724295,0.158448,-0.022544,0.201986,1.253111
sz.300452,2019-10-22,2019-09-30,2.871953,2.587346,0.635286,0.044840,0.198456,1.247592
sz.300453,2019-10-24,2019-09-30,1.056640,0.719365,0.093491,1.724870,0.386426,1.629795
sz.300454,2019-10-25,2019-09-30,1.260700,1.155439,0.219560,0.324270,0.316086,1.462171
sz.300455,2019-10-30,2019-09-30,7.950928,6.075643,1.717823,-0.098472,0.123632,1.141073
sz.300456,2019-10-23,2019-09-30,2.919687,2.577850,1.307465,-0.393809,0.209254,1.264629
sz.300457,2019-10-28,2019-09-30,1.604769,1.365799,0.192488,0.043192,0.434282,1.767667
sz.300458,2019-10-29,2019-09-30,6.829217,5.579473,5.326331,0.122814,0.131451,1.151346
sz.300459,2019-10-26,2019-09-30,1.770152,1.763775,0.814700,-0.199970,0.370289,1.588031
sz.300460,2019-10-26,2019-09-30,1.832055,1.283310,0.119853,-0.084243,0.336744,1.507714
sz.300461,2019-10-28,2019-09-30,1.013769,0.690980,0.178641,-0.147904,0.811586,5.307447
sz.300462,2019-10-30,2019-09-30,3.318305,2.528922,0.432029,0.286952,0.281933,1.392627
sz.300463,2019-10-30,2019-09-30,1.906061,1.404107,0.129765,0.305755,0.389830,1.638887
sz.300464,2019-10-29,2019-09-30,1.101502,0.695302,0.292968,1.884397,0.492940,1.972153
sz.300465,2019-10-25,2019-09-30,1.591309,1.280910,0.218028,-0.164364,0.453032,1.828261
sz.300466,2019-10-29,2019-09-30,1.889411,1.413989,0.137215,0.131342,0.290418,1.409280
sz.300467,2019-10-30,2019-09-30,1.979518,1.979423,1.534606,-0.164122,0.168899,1.203223
sz.300468,2019-10-28,2019-09-30,9.900940,9.536954,6.564116,-0.627065,0.060344,1.064219
sz.300469,2019-10-30,2019-09-30,1.438807,0.836493,0.101600,0.042976,0.635286,2.741873
sz.300470,2019-10-25,2019-09-30,4.395003,3.538482,1.256130,0.039995,0.253308,1.339240
sz.300471,2019-10-22,2019-09-30,1.198259,0.732365,0.162201,-0.203501,0.339763,1.514607
sz.300472,2019-10-30,2019-09-30,1.719455,1.294523,0.094873,0.010406,0.258294,1.348244
sz.300473,2019-10-30,2019-09-30,1.566618,0.982886,0.244530,-0.092584,0.571015,2.331086
sz.300474,2019-10-30,2019-09-30,11.408209,10.438561,6.439227,0.200412,0.090799,1.099867
sz.300475,2019-10-30,2019-09-30,9.000214,8.603035,1.848112,-0.243718,0.108087,1.121185
sz.300476,2019-10-29,2019-09-30,0.951514,0.750574,0.139308,0.555172,0.466997,1.876163
sz.300477,2019-10-26,2019-09-30,1.006437,0.687097,0.093520,-0.073477,0.561433,2.280155
sz.300478,2019-10-30,2019-09-30,1.496407,1.195918,0.066602,-0.597132,0.418593,1.719967
sz.300479,2019-10-25,2019-09-30,2.454495,1.848769,0.315851,-0.025813,0.274870,1.379063
sz.300480,2019-10-30,2019-09-30,4.419980,3.445228,1.198338,0.491922,0.159946,1.190400
sz.300481,2019-10-25,2019-09-30,13.760900,12.616780,5.809651,-0.523083,0.065964,1.070623
sz.300482,2019-10-25,2019-09-30,3.817359,3.221571,0.508010,0.053421,0.171832,1.207485
sz.300483,2019-10-30,2019-09-30,0.607695,0.582765,0.389680,1.415738,0.396166,1.656084
sz.300484,2019-10-15,2019-09-30,2.326778,1.932678,0.443167,-0.009166,0.385216,1.626588
sz.300485,2019-10-30,2019-09-30,24.871301,22.146171,8.980027,-0.403350,0.026438,1.027156
sz.300486,2019-10-29,2019-09-30,1.527307,0.930905,0.304880,0.270014,0.400105,1.666959
sz.300487,2019-10-15,2019-09-30,1.739625,1.359989,0.768029,0.097552,0.415002,1.709407
sz.300488,2019-10-29,2019-09-30,4.486093,3.358125,1.040876,0.022824,0.137272,1.159113
sz.300489,2019-10-31,2019-09-30,1.596035,0.574351,0.033282,-0.250753,0.248579,1.330812
sz.300490,2019-10-29,2019-09-30,1.297627,1.013313,0.099593,-0.007896,0.451051,1.821663
sz.300491,2019-10-22,2019-09-30,2.842173,2.373058,0.478656,0.554237,0.210381,1.266434
sz.300492,2019-10-28,2019-09-30,4.090866,4.090866,2.200895,0.063258,0.213720,1.271811
sz.300493,2019-10-29,2019-09-30,3.471143,2.656168,0.481384,-0.689708,0.228974,1.296973
sz.300494,2019-10-31,2019-09-30,3.286199,3.282882,1.375812,2.753798,0.297053,1.422583
sz.300495,2019-10-30,2019-09-30,1.247951,0.901802,0.406013,0.148344,0.546049,2.202881
sz.300496,2019-10-22,2019-09-30,1.661642,1.611718,0.867402,0.100187,0.371610,1.591369
sz.300497,2019-10-26,2019-09-30,1.880022,1.615541,0.962422,0.303325,0.460794,1.854578
sz.300498,2019-10-23,2019-09-30,1.627377,0.813089,0.087239,0.166201,0.342668,1.521301
sz.300499,2019-10-30,2019-09-30,1.637100,1.295602,0.194820,0.181493,0.476113,1.908807
sz.300500,2019-10-29,2019-09-30,1.731191,1.469586,0.369668,0.120484,0.383535,1.622153
sz.300501,2019-10-28,2019-09-30,1.366359,1.089743,0.165271,1.335527,0.362902,1.569617
sz.300502,2019-10-29,2019-09-30,3.751596,2.545403,0.884447,0.136453,0.192030,1.237670
sz.300503,2019-10-29,2019-09-30,2.540717,1.462698,0.386809,0.135112,0.363472,1.571022
sz.300504,2019-10-28,2019-09-30,3.331675,2.414109,0.768953,-0.288723,0.273458,1.376383
sz.300505,2019-10-30,2019-09-30,3.286785,1.988573,1.423263,0.441607,0.341832,1.519368
sz.300506,2019-10-30,2019-09-30,1.851143,1.204525,0.354789,0.077818,0.438471,1.780850
sz.300507,2019-10-29,2019-09-30,5.160980,4.426525,0.376038,0.081326,0.162552,1.194104
sz.300508,2019-10-23,2019-09-30,5.590086,5.182243,0.420633,0.871080,0.140429,1.163371
sz.300509,2019-10-30,2019-09-30,1.387817,0.647082,0.361848,0.125821,0.541653,2.181752
sz.300510,2019-10-30,2019-09-30,2.193054,1.894156,0.409109,-0.165179,0.179897,1.219359
sz.300511,2019-10-30,2019-09-30,0.529796,0.275673,0.204787,-0.043994,0.562768,2.287118
sz.300512,2019-10-30,2019-09-30,2.637354,1.336366,0.368281,-0.179712,0.273219,1.375931
sz.300513,2019-10-30,2019-09-30,2.305976,1.766847,0.163237,0.382401,0.282258,1.393259
sz.300514,2019-10-29,2019-09-30,2.150690,1.794836,0.490041,0.581178,0.445689,1.804042
sz.300515,2019-10-29,2019-09-30,4.314652,3.699807,0.538212,0.436934,0.231985,1.302058
sz.300516,2019-10-29,2019-09-30,6.933391,4.441851,1.009463,-0.074501,0.107199,1.120070
sz.300517,2019-10-28,2019-09-30,1.588994,0.979025,0.269328,0.199884,0.495224,1.981077
sz.300518,2019-10-30,2019-09-30,0.835222,0.835222,0.482255,-0.081001,0.325098,1.481697
sz.300519,2019-10-28,2019-09-30,12.517678,11.541151,8.080668,0.099060,0.077452,1.083955
sz.300520,2019-10-29,2019-09-30,1.465076,1.290484,0.291156,0.387882,0.367386,1.580743
sz.300521,2019-10-29,2019-09-30,6.069948,4.686194,0.526744,0.059072,0.096142,1.106368
sz.300522,2019-10-15,2019-09-30,7.741934,6.707385,1.646232,0.017830,0.093731,1.103426
sz.300523,2019-10-25,2019-09-30,2.710857,2.073752,0.636766,0.653480,0.338712,1.512201
sz.300525,2019-10-30,2019-09-30,3.704627,3.483913,2.206449,0.883933,0.241533,1.318449
sz.300526,2019-10-30,2019-09-30,0.801550,0.455346,0.079111,0.164577,0.458880,1.848020
sz.300527,2019-10-30,2019-09-30,1.690425,1.190951,0.448285,0.853039,0.452945,1.827969
sz.300528,2019-10-26,2019-09-30,1.608088,1.174963,0.403959,-0.038654,0.459972,1.851755
sz.300529,2019-10-30,2019-09-30,5.426055,5.094907,0.516888,0.105096,0.134949,1.156001
sz.300530,2019-10-30,2019-09-30,23.377743,22.290164,1.926382,-0.463337,0.056624,1.060023
sz.300531,2019-10-30,2019-09-30,2.745975,2.185141,1.075432,-0.146069,0.327198,1.486322
sz.300532,2019-10-29,2019-09-30,1.568406,1.358552,0.381080,0.246798,0.537432,2.161846
sz.300533,2019-10-30,2019-09-30,8.204441,8.204441,1.775189,-0.015430,0.117504,1.133150
sz.300534,2019-10-26,2019-09-30,3.945569,3.426693,0.487479,0.312727,0.096486,1.106789
sz.300535,2019-10-24,2019-09-30,3.588165,2.707678,0.204093,-0.021622,0.129453,1.148703
sz.300536,2019-10-28,2019-09-30,1.716221,0.778174,0.421186,0.226387,0.536381,2.156943
sz.300537,2019-10-29,2019-09-30,1.417144,1.117691,0.193830,0.952907,0.301290,1.431209
sz.300538,2019-10-29,2019-09-30,2.187356,1.996130,0.427332,0.593918,0.427181,1.745751
sz.300539,2019-10-30,2019-09-30,1.099302,0.740038,0.134574,-0.052799,0.506393,2.025905
sz.300540,2019-10-29,2019-09-30,2.049482,1.825460,0.346540,-0.070430,0.415125,1.709767
sz.300541,2019-10-24,2019-09-30,2.135505,1.321961,0.113665,-0.285161,0.386486,1.629954
sz.300542,2019-10-25,2019-09-30,2.133019,1.893776,0.688657,0.072686,0.379121,1.610619
sz.300543,2019-10-30,2019-09-30,2.200668,1.598499,0.633492,0.174210,0.360302,1.563239
sz.300545,2019-10-30,2019-09-30,1.545761,0.947489,0.505995,-0.052738,0.481616,1.929073
sz.300546,2019-10-31,2019-09-30,4.179028,3.331388,1.623938,-0.626547,0.214933,1.273776
sz.300547,2019-10-28,2019-09-30,4.925746,3.510737,1.197630,-0.364182,0.159815,1.190214
sz.300548,2019-10-22,2019-09-30,4.294437,3.293948,1.308219,0.616890,0.162362,1.193833
sz.300549,2019-10-25,2019-09-30,2.593458,2.207777,0.361959,0.106657,0.339538,1.514092
sz.300550,2019-10-18,2019-09-30,2.249012,2.229888,0.989102,0.036611,0.348245,1.534318
sz.300551,2019-10-22,2019-09-30,2.860919,1.999874,0.946330,0.915404,0.348606,1.535169
sz.300552,2019-10-30,2019-09-30,1.405137,0.822335,0.234649,2.704395,0.623111,2.653300
sz.300553,2019-10-30,2019-09-30,5.825888,4.378127,1.437470,0.384377,0.128359,1.147261
sz.300554,2019-10-26,2019-09-30,1.423360,1.257429,0.705950,1.287189,0.454061,1.831708
sz.300555,2019-10-30,2019-09-30,4.670656,4.183695,0.281758,-0.227648,0.174305,1.211101
sz.300556,2019-10-26,2019-09-30,2.132948,2.046038,0.626332,0.308538,0.412284,1.701501
sz.300557,2019-10-26,2019-09-30,2.408883,1.680698,0.731581,1.007286,0.357807,1.557165
sz.300558,2019-10-25,2019-09-30,1.227110,1.046608,0.758379,0.523325,0.405494,1.682070
sz.300559,2019-10-29,2019-09-30,4.242316,3.880134,0.429987,0.163748,0.186526,1.229295
sz.300560,2019-10-29,2019-09-30,2.017038,1.901974,0.146542,2.679303,0.448909,1.814583
sz.300561,2019-10-28,2019-09-30,13.729471,12.582370,2.871538,-0.342569,0.063829,1.068181
sz.300562,2019-10-26,2019-09-30,1.606748,1.381301,0.472353,0.313334,0.404014,1.677892
sz.300563,2019-10-22,2019-09-30,2.708582,1.965589,0.284424,0.011449,0.225667,1.291435
sz.300564,2019-11-07,2019-09-30,1.483179,1.483179,0.240515,,0.511698,2.047914
sz.300565,2019-10-30,2019-09-30,2.702164,2.232207,0.804333,-0.137731,0.253119,1.338902
sz.300566,2019-10-30,2019-09-30,0.978530,0.764579,0.192706,0.071679,0.654696,2.895996
sz.300567,2019-10-28,2019-09-30,1.514798,1.198818,0.357309,0.995068,0.616476,2.607399
sz.300568,2019-10-15,2019-09-30,1.829688,1.691870,0.894561,0.795758,0.525005,2.105286
sz.300569,2019-10-28,2019-09-30,1.267738,0.844575,0.279610,1.012796,0.623672,2.657256
sz.300570,2019-10-29,2019-09-30,8.371096,7.336539,5.265319,-0.373481,0.107062,1.119899
sz.300571,2019-10-29,2019-09-30,1.413671,1.228518,0.421767,4.063526,0.649978,2.856965
sz.300572,2019-10-30,2019-09-30,1.949804,1.547093,0.533327,0.660808,0.447685,1.810561
sz.300573,2019-10-29,2019-09-30,1.332167,1.002698,0.230836,0.800713,0.314972,1.459795
sz.300575,2019-10-30,2019-09-30,1.609436,1.140820,0.635476,-0.065413,0.411582,1.699472
sz.300576,2019-10-29,2019-09-30,2.482960,2.019606,0.202049,0.706254,0.274390,1.378151
sz.300577,2019-10-26,2019-09-30,1.416250,0.944929,0.335666,0.403082,0.522669,2.094982
sz.300578,2019-10-29,2019-09-30,1.264916,1.130299,0.477655,8.577439,0.363155,1.570241
sz.300579,2019-10-26,2019-09-30,2.015425,1.614549,0.424682,0.285520,0.457277,1.842562
sz.300580,2019-10-30,2019-09-30,3.154531,2.269284,0.166878,-0.068225,0.159782,1.190167
sz.300581,2019-10-29,2019-09-30,4.897987,3.365007,1.121755,-0.022682,0.174638,1.211589
sz.300582,2019-10-26,2019-09-30,1.200949,0.938154,0.395741,0.066640,0.366109,1.577558
sz.300583,2019-10-29,2019-09-30,1.664263,0.950129,0.164016,1.201346,0.351026,1.540894
sz.300584,2019-10-23,2019-09-30,1.668399,1.198258,0.537375,0.094878,0.236043,1.308974
sz.300585,2019-10-29,2019-09-30,1.534013,1.154498,0.267928,-0.041963,0.363752,1.571714
sz.300586,2019-10-30,2019-09-30,1.117145,0.832626,0.369304,1.562640,0.495602,1.982563
sz.300587,2019-10-28,2019-09-30,1.543769,1.239731,0.111477,3.618145,0.470460,1.888433
