code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
603733,仙鹤股份,0.44,2.33,,8.04,,26809.06,7.14,,10-30
600522,中天科技,0.47,-11.3,,7.15,,142826.22,-12.57,,10-30
600881,亚泰集团,0.03,0.0,,0.57,,8316.95,-20.98,,10-30
002277,友阿股份,0.23,50.46,,4.74,,32213.82,48.91,,10-30
600540,新赛股份,-0.04,-1042.86,,-2.9,,-1863.12,-1033.73,,10-30
300597,吉大通信,0.08,-20.0,,2.41,,1869.68,-23.17,,10-30
000516,国际医学,-0.01,-100.88,,-0.36,,-2028.08,-100.91,,10-30
600561,江西长运,0.02,-71.43,,0.37,,527.29,-69.85,,10-30
300613,富瀚微,1.73,61.84,,7.12,,7696.74,58.72,,10-30
300304,云意电气,0.12,0.52,,5.29,,10020.48,-0.18,,10-30
603855,华荣股份,0.4,29.03,,9.05,,13389.95,30.06,10派2,10-30
600579,克劳斯,-0.1,-433.44,,-1.62,,-9070.7,-836.52,,10-30
300647,超频三,0.05,-16.67,,2.06,,1208.48,-12.74,,10-30
002647,仁东控股,0.09,65.73,,4.97,,4926.3,65.67,,10-30
600217,中再资环,0.23,58.21,,20.44,,32117.94,54.8,,10-30
603900,莱绅通灵,0.42,-32.79,,6.11,,14416.11,-32.41,,10-30
300663,科蓝软件,-0.2,-33.0,,-9.25,,-6071.93,-0.4,,10-30
000597,东北制药,0.2,-32.66,,4.66,,17534.24,11.89,,10-30
600234,*ST山水,0.04,-531.37,,11.54,,893.86,-434.0,,10-30
603928,兴业股份,0.48,-11.11,,7.59,,9599.89,-11.08,,10-30
600633,浙数文化,0.33,7.53,,5.22,,41409.24,3.63,,10-30
002679,福建金森,0.04,-20.0,,1.11,,839.25,-34.65,,10-30
000616,海航投资,-0.0,-101.66,,-0.12,,-541.48,-101.65,,10-30
601099,太平洋,0.06,-326.92,,3.98,,40066.85,-326.28,,10-30
603283,赛腾股份,0.55,17.02,,11.39,,9040.83,19.59,,10-30
603968,醋化股份,0.76,4.11,,10.4,,15546.23,3.81,,10-30
300695,兆丰股份,2.09,2.96,,7.85,,13903.13,2.9,,10-30
601688,华泰证券,0.75,22.95,,5.83,,644072.39,43.77,,10-30
300147,香雪制药,0.14,0.0,,2.65,,9219.18,0.33,,10-30
600373,中文传媒,0.92,4.55,,9.4,,127345.88,5.52,,10-30
600760,中航沈飞,0.44,100.0,,7.59,,62029.48,98.37,,10-30
601801,皖新传媒,0.31,-43.64,,5.98,,61094.07,-44.08,,10-30
300163,先锋新材,0.07,-121.88,,6.62,,3306.36,-122.12,,10-30
600391,航发科技,-0.06,-73.91,,-1.42,,-2031.23,-73.73,,10-30
002490,山东墨龙,-0.04,-141.73,,-1.72,,-3317.52,-141.7,,10-30
002822,中装建设,0.34,54.55,,8.86,,20531.78,54.53,,10-30
601880,大连港,0.04,22.38,,2.9,,54081.59,22.38,,10-30
600796,钱江生化,-0.04,-33.33,,-1.86,,-1060.37,-43.36,,10-30
000829,天音控股,0.03,264.2,,1.22,,3054.96,257.27,,10-30
601933,永辉超市,0.16,45.45,,7.62,,153833.64,51.14,,10-30
300518,盛讯达,0.17,426.32,,1.42,,1563.73,418.46,,10-30
600076,康欣新材,0.34,-2.86,,8.87,,34684.84,-4.05,,10-30
603666,亿嘉和,1.26,-17.79,,11.85,,12406.64,38.12,,10-30
000887,中鼎股份,0.49,-43.02,,7.0,,60030.86,-42.86,,10-30
300228,富瑞特装,0.01,-114.64,,0.32,,583.88,-114.61,,10-30
300552,万集科技,1.17,-880.0,,15.67,,12885.71,-906.14,,10-30
000908,景峰医药,-0.16,-222.46,,-5.95,,-14294.34,-222.48,,10-30
002248,华东数控,0.03,-105.47,,8.35,,908.51,-105.39,,10-30
600527,江南高纤,0.03,-6.79,,2.09,,4952.18,-6.79,,10-30
000498,山东路桥,0.34,7.05,,7.25,,37604.22,7.05,,10-30
603797,联泰环保,0.42,55.56,,10.55,,12745.3,124.68,,10-30
600547,山东黄金,0.31,-24.39,,3.93,,94705.87,22.97,,10-30
002603,以岭药业,0.48,2.13,,7.36,,57492.71,2.33,,10-30
000971,*ST高升,-0.01,-145.25,,-0.54,,-1054.09,-146.94,,10-30
300292,吴通控股,0.08,-20.0,,6.82,,10612.33,-14.11,,10-30
600963,岳阳林纸,0.08,-52.57,,1.41,,11507.91,-66.26,,10-30
300308,中际旭创,0.5,-50.5,,5.53,,35788.45,-25.67,,10-30
603860,中公高科,0.23,4.55,,2.51,,1506.76,3.23,,10-30
002635,安洁科技,0.5,-12.28,,4.45,,33081.32,-22.37,,10-30
300002,神州泰岳,-0.15,93.1,,-5.86,,-29656.69,93.2,,10-30
603180,金牌厨柜,1.99,11.8,,12.66,,13200.28,10.78,,10-30
300324,旋极信息,0.13,-37.16,,4.43,,22590.38,-36.76,,10-30
601000,唐山港,0.21,11.32,,7.73,,125312.0,13.05,,10-30
300018,中元股份,0.04,550.0,,1.85,,1876.87,507.39,,10-30
603908,牧高笛,0.64,0.0,,9.39,,4246.59,-0.19,,10-30
002350,北京科锐,0.1,-32.52,,2.71,,4864.44,-28.34,,10-30
603917,合力科技,0.36,-15.75,,6.09,,5678.91,-15.75,,10-30
300672,国科微,0.01,-101.23,,0.07,,74.53,-101.54,,10-30
000608,阳光股份,-0.06,500.0,,-1.5,,-4431.7,650.75,,10-30
601066,中信建投,0.5,66.67,,8.65,,381977.0,74.78,,10-30
600246,万通地产,0.12,-29.3,,3.29,,23989.53,-29.32,,10-30
002366,台海核电,0.14,-63.36,,4.07,,12389.13,-63.14,,10-30
603303,得邦照明,0.5,-3.08,,9.16,,23946.87,14.57,,10-30
300379,东方通,0.18,123.8,,3.35,,4841.51,115.5,,10-30
603983,丸美股份,0.97,46.97,,20.78,,35909.44,52.26,,10-30
300705,九典制药,0.16,-15.79,,5.17,,3785.7,-14.78,,10-30
000657,中钨高新,0.12,-15.08,,3.35,,10850.37,4.91,,10-30
002076,雪莱特,-0.35,400.0,,-77.0,,-27260.82,394.27,,10-30
603326,我乐家居,0.43,45.61,,11.31,,9834.69,47.04,,10-30
600284,浦东建设,0.26,16.16,,4.23,,24968.36,16.2,,10-30
600681,百川能源,0.46,-34.29,,14.91,,65747.42,-8.71,,10-30
601231,环旭电子,0.4,11.11,,8.95,,86082.71,10.76,,10-30
603355,莱克电气,0.95,13.1,,12.99,,38235.95,12.98,,10-30
600303,曙光股份,-0.13,160.0,,-3.1,,-8760.32,184.4,,10-30
300411,金盾股份,0.3,121.35,,8.39,,13992.24,119.51,,10-30
600321,ST正源,0.01,-45.0,,0.37,,989.53,-45.89,,10-30
600715,文投控股,0.02,120.0,,0.65,,4477.67,77.86,,10-30
300323,华灿光电,-0.65,-227.45,,-12.87,,-71387.85,-243.51,,10-30
000581,威孚高科,1.71,-16.18,,10.53,,172676.17,-16.0,,10-30
600999,招商证券,0.63,70.27,,6.27,,482359.41,57.03,,10-30
600220,江苏阳光,0.05,-8.32,,3.83,,8450.66,-8.42,,10-30
603906,龙蟠科技,0.31,24.0,,7.33,,9464.49,69.94,,10-30
300666,江丰电子,0.15,-28.57,,5.16,,3252.89,-28.02,,10-30
002666,德联集团,0.16,23.08,,4.22,,12373.6,30.15,,10-30
600636,三爱富,0.03,-97.73,,0.42,,1232.72,-97.73,,10-30
000620,新华联,0.09,-43.75,,2.08,,16318.13,-46.64,,10-30
601106,中国一重,0.01,-49.33,,0.47,,5183.67,-49.61,,10-30
300049,福瑞股份,0.09,-59.09,,1.79,,2406.02,-58.92,,10-30
600258,首旅酒店,0.73,-10.39,,8.49,,71919.27,-10.27,,10-30
603976,正川股份,0.31,-29.55,,4.63,,4706.8,-29.18,,10-30
300389,艾比森,0.39,-29.26,,9.53,,12549.36,-29.12,,10-30
002717,岭南股份,0.2,-64.91,,6.61,,30489.32,-46.71,,10-30
600691,阳煤化工,-0.07,-215.41,,-2.92,,-17072.33,-256.1,,10-30
300733,西菱动力,0.09,-75.68,,1.32,,1485.86,-74.51,,10-30
300098,高新兴,0.04,-84.69,,1.07,,6072.29,-84.56,,10-30
603368,柳药股份,2.12,40.4,,13.57,,54752.56,40.1,,10-30
300769,德方纳米,1.68,-12.95,,8.55,,6397.26,3.44,,10-30
002769,普路通,0.16,-40.74,,4.49,,6111.82,-38.74,,10-30
002134,天津普林,0.03,-160.0,,1.67,,635.84,-148.49,,10-30
600741,华域汽车,1.56,-22.59,,10.5,,492677.21,-22.58,,10-30
300787,海能实业,1.43,17.84,,18.35,,9423.1,22.2,,10-30
000759,中百集团,0.06,-92.03,,1.11,,3748.6,-91.99,,10-30
300469,信息发展,0.01,-94.12,,0.13,,61.06,-91.63,,10-30
002472,双环传动,0.15,-46.43,,2.77,,10022.45,-47.31,,10-30
600012,皖通高速,0.51,-0.72,,8.2,,84553.98,-0.73,,10-30
603585,苏利股份,1.35,7.14,,13.15,,24326.17,6.84,,10-30
300485,赛升药业,0.26,-40.91,,4.88,,12671.68,-39.71,,10-30
300178,腾邦国际,-0.22,-145.83,,-4.85,,-13446.6,-145.75,,10-30
002183,怡亚通,0.03,-83.33,,1.2,,7108.27,-81.79,,10-30
600415,小商品城,0.19,-24.0,,8.24,,102206.68,-24.78,,10-30
002505,大康农业,0.01,25.97,,1.16,,5339.02,26.15,,10-30
002838,道恩股份,0.31,-10.92,,12.73,,12692.48,44.72,,10-30
600058,五矿发展,0.06,-116.77,,1.61,,14091.18,-135.61,,10-30
002856,美芝股份,0.17,-30.03,,3.01,,2023.54,-30.03,,10-30
601992,金隅集团,0.35,20.69,,6.27,,371622.76,19.75,,10-30
603665,康隆达,0.66,-9.59,,6.42,,6561.21,-10.15,,10-30
600468,百利电气,0.04,-35.24,,2.44,,4075.91,-12.69,,10-30
600830,香溢融通,0.05,-27.69,,1.1,,2144.19,-27.68,,10-30
000886,海南高速,0.06,-65.19,,2.05,,5451.86,-65.04,,10-30
300227,光韵达,0.24,-14.68,,6.98,,5913.55,-4.12,,10-30
603689,皖天然气,0.49,32.43,,7.89,,16489.6,33.25,,10-30
000912,泸天化,0.13,-45.75,,3.58,,20417.71,-46.03,,10-30
600115,东方航空,0.29,-5.42,,7.48,,436700.0,-2.74,,10-30
300572,安车检测,0.83,-19.44,,21.45,,16021.59,70.57,,10-30
002575,群兴玩具,-0.04,-448.51,,-2.33,,-2069.94,-448.68,,10-30
000504,*ST生物,-0.06,-12.72,,,,-2008.84,-12.7,,10-30
002930,宏川智慧,0.35,0.0,,6.57,,11771.81,52.44,,10-30
603090,宏盛股份,0.26,2.36,,5.18,,2557.7,0.88,,10-30
603801,志邦家居,1.06,-16.93,,12.49,,23295.85,14.49,,10-30
600551,时代出版,0.44,-6.41,,4.83,,22321.86,-6.4,,10-30
600919,江苏银行,1.03,15.73,,11.13,,1188011.8,15.82,,10-30
002948,青岛银行,0.32,3.23,4.82,7.33,,194664.1,10.98,,10-30
002301,齐心集团,0.29,31.82,,7.4,,18340.09,30.99,,10-30
300312,邦讯技术,-0.02,-41.18,,-2.8,,-558.48,-49.27,,10-30
000563,陕国投A,0.12,64.02,,4.36,,45913.65,94.32,,10-30
600986,科达股份,0.09,-79.07,,2.02,,12470.97,-72.17,,10-30
600208,新湖中宝,0.29,39.81,,7.03,,245704.04,38.79,,10-30
000587,金洲慈航,-1.01,1162.5,,-38.86,,-213829.02,1169.66,,10-30
300022,吉峰科技,-0.15,-2633.33,,-30.81,,-5778.82,-2616.17,,10-30
600621,华鑫股份,0.08,100.0,,1.38,,8563.51,119.49,,10-30
002042,华孚时尚,0.27,-43.75,,6.07,,40725.57,-44.35,,10-30
603260,合盛硅业,0.92,-72.54,,10.61,,86127.32,-61.66,,10-30
600243,青海华鼎,-0.19,-1.74,,-5.63,,-8435.36,-1.74,,10-30
600641,万业企业,0.74,-35.17,,9.1,,57865.43,-37.11,,10-30
601116,三江购物,0.25,32.92,,4.36,,13663.66,70.92,,10-30
603301,振德医疗,0.68,-29.17,,8.23,,9511.18,11.56,,10-30
300378,鼎捷软件,0.23,9.52,,4.62,,6163.85,9.06,,10-30
603982,泉峰汽车,0.24,-36.15,,3.55,,4079.63,-26.69,,10-30
300071,华谊嘉信,-0.07,-216.67,,-51.29,,-4803.45,-211.04,,10-30
603323,苏农银行,0.47,-6.0,6.3,8.26,,82773.9,15.11,,10-30
600283,钱江水利,0.05,-80.0,,1.01,,1841.62,-79.52,,10-30
600302,标准股份,-0.21,116.87,,-6.03,,-7249.65,116.81,,10-30
002413,雷科防务,0.08,-11.11,,2.5,,8887.28,-16.4,,10-30
002739,万达电影,0.44,-39.44,,4.34,,82947.24,-34.59,,10-30
002429,兆驰股份,0.15,88.82,,7.41,,66971.27,88.0,,10-30
002757,南兴股份,0.76,-20.83,,8.56,,14831.39,26.61,,10-30
600746,江苏索普,-0.02,458.54,,-1.51,,-703.04,455.19,,10-30
601699,潞安环能,0.71,-5.33,,8.46,,211255.95,-5.23,,10-30
300151,昌红科技,0.1,17.28,,5.77,,5152.44,17.31,,10-30
002156,通富微电,-0.02,-114.29,,-0.45,,-2733.04,-116.98,,10-30
300474,景嘉微,0.41,10.81,,5.47,,12306.23,24.71,,10-30
600765,中航重机,0.26,-3.7,,4.66,,20348.15,-2.66,,10-30
603590,康辰药业,1.27,0.95,,8.03,,20369.57,29.79,,10-30
000006,深振业A,0.33,-10.22,,7.13,,45183.61,-10.21,,10-30
600782,新钢股份,0.83,-32.96,6.58,13.25,,264681.83,-32.96,,10-30
601888,中国国旅,2.15,55.1,,23.57,,419560.63,55.09,,10-30
300506,名家汇,0.62,-21.52,,13.02,,26109.13,3.11,,10-30
002510,天汽模,0.1,-9.09,,3.43,,9045.85,-11.72,,10-30
002204,大连重工,0.01,-116.37,,0.37,,2444.66,-116.32,,10-30
600452,涪陵电力,1.0,6.38,,19.63,,31381.82,49.08,,10-30
600819,耀皮玻璃,0.15,50.0,,4.34,,13624.13,51.51,,10-30
300216,千山药机,-1.31,16.96,,,,-47327.46,17.28,,10-30
300539,横河模具,0.03,-50.0,,1.47,,675.97,-45.7,,10-30
002878,元隆雅图,0.63,18.87,,13.04,,8204.56,21.49,,10-30
300232,洲明科技,0.44,3.98,,15.64,,40284.82,24.49,,10-30
603698,航天工程,0.18,-58.14,,3.62,,9825.45,-44.56,,10-30
000912,泸天化,0.13,-45.75,,3.58,,20417.71,-46.03,,10-30
600115,东方航空,0.29,-5.42,,7.48,,436700.0,-2.74,,10-30
600138,中青旅,0.75,-0.32,,9.35,,54481.43,-0.33,,10-30
603778,乾景园林,0.03,-25.0,,1.36,,1369.18,-29.3,,10-30
600894,广日股份,0.42,38.84,,4.83,,36121.01,38.85,,10-30
000963,华东医药,1.26,1.95,,20.14,,221311.41,22.33,,10-30
600159,大龙地产,0.02,-140.54,,0.54,,1234.8,-140.63,,10-30
603810,丰山集团,0.6,-62.3,,4.29,,4774.71,-49.73,,10-30
600936,广西广电,0.0,-96.67,,0.14,,532.03,-96.28,,10-30
603126,中材节能,0.11,-26.91,,3.98,,6714.03,-26.91,,10-30
600195,中牧股份,0.32,-53.5,,6.63,,27183.06,-19.58,,10-30
600593,大连圣亚,0.57,-32.71,,13.43,,7304.07,-20.02,,10-30
600992,贵绳股份,0.08,12.86,,1.38,,1937.73,13.76,,10-30
002031,巨轮智能,0.04,97.07,,2.87,,8895.45,96.89,,10-30
603922,金鸿顺,-0.31,-181.58,,-3.56,,-3950.97,-182.14,,10-30
002370,亚太药业,0.01,-96.77,,0.26,,690.86,-95.85,,10-30
002693,双成药业,-0.05,-37.5,,-4.23,,-2163.38,-33.34,,10-30
300399,京天利,-0.01,-50.0,,-0.62,,-266.79,-44.58,,10-30
688007,光峰科技,0.31,-44.64,,12.21,,12413.04,12.96,,10-30
300726,宏达电子,0.6,35.11,,14.05,,24032.47,35.1,,10-30
000682,东方电子,0.13,66.29,,5.72,,17791.48,95.65,,10-30
600828,茂业商业,0.5,17.51,,14.65,,87045.32,17.52,,10-30
000883,湖北能源,0.23,-14.81,,5.72,,151429.25,-12.95,,10-30
603010,万盛股份,0.4,-25.93,,11.8,,14066.66,3.52,,10-30
603687,大胜达,0.24,-7.69,,7.79,,8812.28,-6.02,,10-30
000153,丰原药业,0.24,35.22,,5.76,,7514.24,33.15,,10-30
002887,绿茵生态,0.7,-1.14,,8.11,,14602.68,28.88,,10-30
000903,云内动力,0.07,-25.77,,2.51,,14116.25,-25.85,,10-30
603028,赛福天,0.03,-40.0,,1.09,,759.77,-37.24,,10-30
600108,亚盛集团,0.03,-16.46,,1.1,,5244.16,-16.3,,10-30
300241,瑞丰光电,0.06,-67.38,,2.48,,3347.22,-66.54,,10-30
300565,科信技术,-0.23,-330.0,,-6.68,,-4855.93,-334.29,,10-30
000408,藏格控股,0.19,-50.53,,4.62,,35212.71,-53.26,,10-30
600865,百大集团,0.33,26.52,4.84,7.01,0.22,12561.81,26.44,,10-30
603050,科林电气,0.27,3.85,,4.05,,4283.69,1.33,,10-30
603080,新疆火炬,0.23,-43.9,,3.16,,3307.44,-42.9,,10-30
600145,*ST新亿,-0.0,-114.29,,-0.91,,-531.99,-112.67,,10-30
603106,恒银金融,-0.07,-141.81,,-1.66,,-2718.93,-154.35,,10-30
600163,中闽能源,0.09,-9.28,,4.64,,8794.05,-8.96,,10-30
603816,顾家家居,1.56,-17.89,,17.93,,91711.88,16.75,,10-30
600562,国睿科技,0.04,-20.0,,1.44,,2562.56,-15.06,,10-30
002616,长青集团,0.26,99.01,,8.75,,19343.22,99.06,,10-30
000536,华映科技,-0.54,224.2,,-22.21,,-149311.35,224.23,,10-30
603131,上海沪工,0.13,-43.48,,3.77,,4146.38,-8.26,,10-30
300305,裕兴股份,0.26,38.75,,4.92,,7443.0,35.32,,10-30
600580,卧龙电驱,0.63,81.73,,12.66,,81069.06,81.94,,10-30
000554,泰山石油,0.0,20.0,,0.18,,162.15,36.54,,10-30
603881,数据港,0.44,-4.35,,8.97,,9347.38,-2.46,,10-30
600997,开滦股份,0.64,3.23,,9.33,,101137.44,2.04,,10-30
600218,全柴动力,0.19,90.0,,3.52,,6941.28,89.07,,10-30
600614,*ST鹏起,-0.06,-167.03,,-10.41,,-10748.2,-167.25,,10-30
300664,鹏鹞环保,0.4,25.67,,6.12,,19034.21,28.05,,10-30
002035,华帝股份,0.59,17.08,,18.7,,51691.86,16.87,,10-30
600235,民丰特纸,0.02,-64.81,,0.51,,661.45,-65.0,,10-30
603929,亚翔集成,0.41,-37.88,,7.8,,8695.04,-38.29,,10-30
300680,隆盛科技,0.27,199.01,,3.56,,2021.7,178.01,,10-30
601100,恒立液压,1.04,26.83,,18.4,,91716.57,27.49,,10-30
300047,天源迪科,0.14,-28.75,,2.91,,8902.69,13.81,,10-30
603969,银龙股份,0.15,36.36,,7.21,,12852.28,39.33,,10-30
002067,景兴纸业,0.14,-57.58,,3.55,,15192.89,-57.62,,10-30
300387,富邦股份,0.24,6.6,,5.92,,6913.41,5.79,,10-30
600671,天目药业,0.01,-95.9,,2.84,,167.67,-94.36,,10-30
300713,英可瑞,0.04,-91.66,,0.73,,526.44,-87.56,,10-30
603998,方盛制药,0.16,14.29,,6.47,,7045.84,15.64,,10-30
002721,金一文化,0.08,546.83,,1.47,,6800.54,545.76,,10-30
601226,华电重工,0.05,25.0,,1.58,,5678.02,21.01,,10-30
300085,银之杰,0.0,-68.63,,0.08,,115.09,-68.36,,10-30
300408,三环集团,0.39,-27.78,,9.08,,66740.94,-28.38,,10-30
688019,安集科技,1.08,36.71,,10.0,,4627.59,46.29,,10-30
002737,葵花药业,0.64,-15.94,,10.79,,37332.31,8.07,,10-30
601333,广深铁路,0.12,-9.56,,3.0,,87480.76,-9.23,,10-30
300424,航新科技,0.22,20.32,,5.39,,5286.47,20.32,,10-30
300117,嘉寓股份,0.51,537.5,,23.38,,36241.69,500.66,,10-30
002121,科陆电子,-0.14,-1079.43,,-5.72,,-19445.52,-1081.63,,10-30
600336,澳柯玛,0.11,72.24,,4.65,,8729.48,77.29,,10-30
601611,中国核建,0.34,54.55,,9.47,,89144.17,54.4,,10-30
600358,国旅联合,-0.0,-85.33,,-0.49,,-220.23,-86.89,,10-30
600744,华银电力,-0.05,5000.0,,-3.03,,-9086.95,5514.24,,10-30
000762,西藏矿业,-0.04,-71.95,,-1.08,,-2118.19,-71.98,,10-30
300472,新元科技,0.12,-20.0,,2.22,,2532.9,26.22,,10-30
600763,通策医疗,1.25,45.35,,26.38,,39966.89,45.13,,10-30
603733,仙鹤股份,0.44,2.33,,8.04,,26809.06,7.14,,10-30
600522,中天科技,0.47,-11.3,,7.15,,142826.22,-12.57,,10-30
600881,亚泰集团,0.03,0.0,,0.57,,8316.95,-20.98,,10-30
002277,友阿股份,0.23,50.46,,4.74,,32213.82,48.91,,10-30
600540,新赛股份,-0.04,-1042.86,,-2.9,,-1863.12,-1033.73,,10-30
300597,吉大通信,0.08,-20.0,,2.41,,1869.68,-23.17,,10-30
000516,国际医学,-0.01,-100.88,,-0.36,,-2028.08,-100.91,,10-30
600561,江西长运,0.02,-71.43,,0.37,,527.29,-69.85,,10-30
300613,富瀚微,1.73,61.84,,7.12,,7696.74,58.72,,10-30
300304,云意电气,0.12,0.52,,5.29,,10020.48,-0.18,,10-30
603855,华荣股份,0.4,29.03,,9.05,,13389.95,30.06,10派2,10-30
600579,克劳斯,-0.1,-433.44,,-1.62,,-9070.7,-836.52,,10-30
300647,超频三,0.05,-16.67,,2.06,,1208.48,-12.74,,10-30
002647,仁东控股,0.09,65.73,,4.97,,4926.3,65.67,,10-30
600217,中再资环,0.23,58.21,,20.44,,32117.94,54.8,,10-30
603900,莱绅通灵,0.42,-32.79,,6.11,,14416.11,-32.41,,10-30
300663,科蓝软件,-0.2,-33.0,,-9.25,,-6071.93,-0.4,,10-30
000597,东北制药,0.2,-32.66,,4.66,,17534.24,11.89,,10-30
600234,*ST山水,0.04,-531.37,,11.54,,893.86,-434.0,,10-30
603928,兴业股份,0.48,-11.11,,7.59,,9599.89,-11.08,,10-30
600633,浙数文化,0.33,7.53,,5.22,,41409.24,3.63,,10-30
002679,福建金森,0.04,-20.0,,1.11,,839.25,-34.65,,10-30
000616,海航投资,-0.0,-101.66,,-0.12,,-541.48,-101.65,,10-30
601099,太平洋,0.06,-326.92,,3.98,,40066.85,-326.28,,10-30
603283,赛腾股份,0.55,17.02,,11.39,,9040.83,19.59,,10-30
603968,醋化股份,0.76,4.11,,10.4,,15546.23,3.81,,10-30
300695,兆丰股份,2.09,2.96,,7.85,,13903.13,2.9,,10-30
603315,福鞍股份,0.26,594.02,,6.21,,7840.25,817.69,,10-30
600275,ST昌鱼,-0.03,129.08,,-11.48,,-1645.43,128.7,,10-30
600292,远达环保,0.13,-7.14,,2.08,,10347.37,-3.94,,10-30
300730,科创信息,0.0,-89.71,,-0.22,,39.15,-89.8,,10-30
000709,河钢股份,0.14,-56.78,,2.54,,178337.13,-47.1,,10-30
300111,向日葵,-0.0,-99.36,,-0.8,,-165.61,-99.37,,10-30
002766,*ST索菱,-0.36,-337.33,,-12.08,,-15034.94,-331.66,,10-30
000727,华东科技,-0.4,14.09,,-20.2,,-179707.32,14.1,,10-30
600351,亚宝药业,0.29,8.48,,7.76,,22660.42,6.15,,10-30
300783,三只松鼠,0.8,7.68,,21.41,,29566.87,10.4,,10-30
603533,掌阅科技,0.27,-6.9,,9.44,,10803.94,-5.92,,10-30
600009,上海机场,2.07,26.99,,13.4,,399452.03,27.19,,10-30
600035,楚天高速,0.3,7.14,,8.05,,51763.68,5.47,,10-30
600418,江淮汽车,0.06,100.0,,0.94,,12163.93,154.33,,10-30
002858,力盛赛车,0.12,49.4,,3.63,,1570.55,48.99,,10-30
603693,江苏新能,0.31,-41.51,,4.25,,19187.3,-32.37,,10-30
600491,龙元建设,0.41,13.89,,6.28,,62699.81,12.45,,10-30
300553,集智股份,0.32,-14.68,,4.69,,1548.24,-14.7,,10-30
002249,大洋电机,0.11,83.33,,4.04,,26464.94,82.97,,10-30
603058,永吉股份,0.21,-1.18,,9.9,,8773.33,-2.38,,10-30
300586,美联新材,0.35,94.44,,12.67,,8415.03,97.19,,10-30
002927,泰永长征,0.3,-24.72,,6.85,,5151.66,10.1,,10-30
300619,金银河,0.51,-4.19,,8.0,,3792.54,-4.41,,10-30
002620,瑞和股份,0.39,15.04,,6.34,,14105.14,14.78,,10-30
600965,福成股份,0.2,11.11,,8.06,,16004.11,10.76,,10-30
000995,*ST皇台,-0.08,-66.67,,,,-1394.73,-66.72,,10-30
600186,*ST莲花,0.09,-194.02,,,-0.08,9349.45,-194.02,,10-30
002314,南山控股,0.03,-65.54,,0.98,,7978.42,-65.59,,10-30
600584,长电科技,-0.11,-1100.0,,-1.48,,-18187.84,-1140.91,,10-30
600983,惠而浦,-0.09,-119.57,,-1.7,,-6920.86,-119.53,,10-30
603886,元祖股份,1.15,11.65,,18.56,,27532.76,11.36,,10-30
300652,雷迪克,0.54,-27.03,,6.36,,4735.13,-26.97,,10-30
601001,大同煤业,0.4,2.56,,11.58,,67714.46,2.95,,10-30
300189,神农科技,-0.09,-356.93,,-6.45,,-8737.18,-356.84,,10-30
300511,雪榕生物,0.26,-16.13,,6.87,,10995.14,-17.79,,10-30
600069,银鸽投资,-0.11,-1369.66,,-9.52,,-18355.66,-1367.85,,10-30
002209,达意隆,-0.15,5437.04,,-4.64,,-2918.05,5383.91,,10-30
000878,云南铜业,0.36,29.64,,7.69,,61693.43,56.48,,10-30
603006,联明股份,0.37,5.71,,6.58,,7026.52,6.23,,10-30
603681,永冠新材,0.7,-16.67,,9.14,,10764.6,2.57,,10-30
300545,联得装备,0.39,-20.41,,9.19,,5652.1,-19.82,,10-30
603706,东方环宇,0.46,-6.12,,6.63,,7428.45,17.68,,10-30
600501,航天晨光,-0.21,31.25,,-4.48,,-8964.16,36.6,,10-30
000430,张家界,0.1,-27.27,,2.49,,3982.29,-27.29,,10-30
603789,星光农机,0.06,221.81,,1.51,,1572.17,220.18,,10-30
600165,新日恒力,-0.05,-9300.0,,-3.53,,-3151.46,-9671.21,,10-30
300616,尚品宅配,1.69,12.65,,10.69,,33517.25,14.48,,10-30
002959,小熊电器,1.8,35.5,,25.88,,16760.75,40.52,,10-30
603133,碳元科技,-0.07,-131.82,,-1.61,,-1484.55,-131.8,,10-30
600183,生益科技,0.48,26.32,,15.01,,104230.05,28.66,,10-30
300306,远方信息,0.45,11150.0,,8.77,,12784.43,10767.07,,10-30
300322,硕贝德,0.25,92.31,,16.37,,10228.82,94.92,,10-30
300649,杭州园林,0.33,32.0,,11.34,,4213.77,33.64,,10-30
000576,广东甘化,0.19,-321.89,,7.79,,8529.06,-321.86,,10-30
002343,慈文传媒,0.19,-63.46,,5.81,,8989.12,-63.38,,10-30
603903,中持股份,0.53,-15.87,,7.54,,6360.47,-0.91,,10-30
600615,丰华股份,0.17,90.91,,5.13,,3154.3,90.99,,10-30
601018,宁波港,0.22,21.86,3.04,7.5,-0.03,293660.4,21.74,,10-30
002359,*ST北讯,-0.66,-234.4,,-15.58,,-72008.11,-234.4,,10-30
603933,睿能科技,0.18,-75.19,,3.46,,3626.33,-65.27,,10-30
603288,海天味业,1.42,22.41,,25.72,,383513.59,22.48,,10-30
002698,博实股份,0.24,27.04,,11.64,,24978.09,90.55,,10-30
601158,重庆水务,0.3,3.45,,9.88,,144198.18,3.61,,10-30
300065,海兰信,0.23,-2.71,,5.27,,9158.01,7.51,,10-30
603993,洛阳钼业,0.06,-69.47,,3.04,,124413.56,-69.93,,10-30
600673,东阳光,0.27,-17.59,,10.75,,79687.03,-4.92,,10-30
601216,君正集团,0.23,3.75,,11.17,,193927.92,3.78,,10-30
600295,鄂尔多斯,0.8,66.67,,9.38,,97417.58,95.56,,10-30
