ts_code,symbol,name,area,industry,list_date,peTTM,pbMRQ,psTTM,pcfNcfTTM
002237.SZ,002237,恒邦股份,山东,黄金,20080520,35.607191,2.335524,0.381247,102.400630
002238.SZ,002238,天威视讯,深圳,影视音像,20080526,23.351248,1.705222,2.615857,103.472202
002239.SZ,002239,奥特佳,江苏,汽车配件,20080522,-30.486269,2.122687,3.285304,-25.433381
002240.SZ,002240,威华股份,深圳,家居用品,20080523,46.764743,2.409204,2.267796,-46.565093
002241.SZ,002241,歌尔股份,山东,元器件,20080522,38.096098,3.129362,1.415785,45.409843
002242.SZ,002242,九阳股份,山东,家用电器,20080528,25.028517,5.840674,2.204759,527.818309
002243.SZ,002243,通产丽星,深圳,塑料,20080528,27.189705,8.987131,6.772229,146.102205
002244.SZ,002244,滨江集团,浙江,区域地产,20080529,7.635617,0.785891,0.499623,2.540555
002245.SZ,002245,澳洋顺昌,江苏,仓储物流,20080605,33.958749,1.956407,1.134979,1286.402611
002246.SZ,002246,北化股份,四川,化工原料,20080605,27.640619,1.570345,1.588537,10.292603
002247.SZ,002247,聚力文化,浙江,互联网,20080612,-1.208451,0.885978,0.796152,-62.541689
002248.SZ,002248,华东数控,山东,机床制造,20080612,77.749915,21.764193,15.338739,36.206208
002249.SZ,002249,大洋电机,广东,电气设备,20080619,-3.450281,1.116206,0.864123,-26.327731
002250.SZ,002250,联化科技,浙江,化工原料,20080619,90.993850,2.077523,2.899962,19.069260
002251.SZ,002251,步步高,湖南,超市连锁,20080619,44.210479,1.018669,0.393018,93.233337
002252.SZ,002252,上海莱士,上海,生物制药,20080623,62.949584,3.404763,15.042726,92.231513
002253.SZ,002253,川大智胜,四川,软件服务,20080623,55.280234,2.144023,8.468578,572.545957
002254.SZ,002254,泰和新材,山东,化纤,20080625,32.615885,3.028569,2.715345,26.622838
002255.SZ,002255,海陆重工,江苏,专用机械,20080625,-14.300979,0.838754,1.179455,-79.053222
002256.SZ,002256,兆新股份,深圳,染料涂料,20080625,-16.460509,2.017203,8.903957,-9.607649
002258.SZ,002258,利尔化学,四川,农药化肥,20080708,21.133974,2.082861,1.579234,77.709010
002259.SZ,002259,*ST升达,四川,供气供热,20080716,-8.354209,1.297695,1.765803,-4.308403
002261.SZ,002261,拓维信息,湖南,互联网,20080723,583.831780,4.287787,8.829447,-137.974707
002262.SZ,002262,恩华药业,江苏,化学制药,20080723,15.684377,2.994621,2.505898,51.206580
002263.SZ,002263,*ST东南,浙江,塑料,20080728,61.330552,1.654387,2.225659,-8.233839
002264.SZ,002264,新华都,福建,超市连锁,20080731,-3.734601,1.914056,0.458538,-10.725692
002265.SZ,002265,西仪股份,云南,汽车配件,20080806,346.238697,2.866047,3.382770,-27.819953
002266.SZ,002266,浙富控股,浙江,电气设备,20080806,82.798101,2.167450,6.626047,-126.795698
002267.SZ,002267,陕天然气,陕西,供气供热,20080813,15.247455,1.098414,0.670847,-18.005691
002268.SZ,002268,卫士通,四川,软件服务,20080811,120.032142,4.618807,9.508070,-227.556673
002269.SZ,002269,美邦服饰,上海,服饰,20080828,-20.728547,1.867911,0.798798,201.929088
002270.SZ,002270,华明装备,山东,电气设备,20080905,28.632921,1.731564,3.418014,-18.842498
002271.SZ,002271,东方雨虹,北京,其他建材,20080910,23.295898,5.525606,2.677917,-43.866902
002272.SZ,002272,川润股份,四川,机械基件,20080919,35.834276,1.838418,2.735623,-29.178305
002273.SZ,002273,水晶光电,浙江,元器件,20080919,32.447460,4.065570,5.404949,157.657684
002274.SZ,002274,华昌化工,江苏,农药化肥,20080925,25.476128,1.835828,0.814428,-190.569955
002275.SZ,002275,桂林三金,广西,中成药,20090710,18.580247,2.681022,4.483814,44.371214
002276.SZ,002276,万马股份,浙江,电气设备,20090710,39.981805,2.112272,0.903532,1439.542839
002277.SZ,002277,友阿股份,湖南,百货,20090717,14.451595,0.743106,0.803141,-110.212906
002278.SZ,002278,神开股份,上海,化工机械,20090811,46.142432,1.951827,2.792175,-867.286353
002279.SZ,002279,久其软件,北京,软件服务,20090811,100.683452,4.847777,1.495459,-11.628243
002280.SZ,002280,联络互动,浙江,软件服务,20090821,-1.945235,1.093846,0.462559,-16.289385
002281.SZ,002281,光迅科技,湖北,通信设备,20090821,68.186489,5.187244,4.422136,30.974994
002282.SZ,002282,博深股份,河北,轻工机械,20090821,40.983328,1.356099,2.555214,156.790903
002283.SZ,002283,天润曲轴,山东,汽车配件,20090821,11.597907,0.904284,1.129262,595.466548
002284.SZ,002284,亚太股份,浙江,汽车配件,20090828,-33.298444,1.302887,1.033372,14.242128
002285.SZ,002285,世联行,深圳,房产服务,20090828,69.318421,1.069889,0.859926,-8.674595
002286.SZ,002286,保龄宝,山东,食品,20090828,63.302679,1.965394,1.712496,-156.306611
002287.SZ,002287,奇正藏药,西藏,中成药,20090828,28.340899,4.797504,7.359786,9.608334
002288.SZ,002288,超华科技,广东,元器件,20090903,226.486340,2.791699,3.151205,-111.647297
002289.SZ,002289,*ST宇顺,深圳,元器件,20090903,250.383513,12.415862,16.131439,-86.666186
002290.SZ,002290,*ST中科,江苏,家用电器,20090903,-1.382695,1.324133,0.676098,-4.449523
002291.SZ,002291,星期六,广东,服饰,20090903,92.247744,5.495267,7.143931,-399.949382
002292.SZ,002292,奥飞娱乐,广东,影视音像,20090910,78.904096,2.274476,3.367210,-39.160975
002293.SZ,002293,罗莱生活,江苏,纺织,20090910,12.788272,1.787196,1.423290,6.948459
002294.SZ,002294,信立泰,深圳,化学制药,20090910,25.270649,2.737998,4.008131,30.700225
002295.SZ,002295,精艺股份,广东,铜,20090929,29.484283,1.287356,0.296322,22.463818
002296.SZ,002296,辉煌科技,河南,通信设备,20090929,40.613247,1.921167,5.667668,-26.662122
002297.SZ,002297,博云新材,湖南,矿物制品,20090929,-15.324798,1.640959,7.164095,-246.711462
002298.SZ,002298,中电兴发,安徽,软件服务,20090929,19.571306,1.342356,2.187361,-46.435623
002299.SZ,002299,圣农发展,福建,农业综合,20091021,6.010708,2.689492,1.692987,193.676652
002300.SZ,002300,太阳电缆,福建,电气设备,20091021,23.416761,3.268666,0.659008,21.632651
002301.SZ,002301,齐心集团,深圳,文教休闲,20091021,39.249724,2.868328,1.632610,7.792326
002302.SZ,002302,西部建设,新疆,水泥,20091103,19.123117,1.788359,0.555744,-23.963299
002303.SZ,002303,美盈森,深圳,造纸,20091103,13.295834,1.450386,2.139790,-12.675381
002304.SZ,002304,洋河股份,江苏,白酒,20091106,16.608073,3.361314,5.276017,73.326180
002305.SZ,002305,南国置业,湖北,区域地产,20091106,-9.958153,0.788160,0.500967,-26.807115
002306.SZ,002306,ST云网,北京,酒店餐饮,20091111,-62.000802,237.991648,23.806522,-163.180244
002307.SZ,002307,北新路桥,新疆,建筑工程,20091111,90.727526,2.748562,0.473947,10.963004
002308.SZ,002308,威创股份,广东,IT设备,20091127,-5.249556,1.774568,5.847244,135.242827
002309.SZ,002309,中利集团,江苏,电气设备,20091127,136.861649,0.830193,0.597161,-16.160385
002310.SZ,002310,东方园林,北京,建筑工程,20091127,260.398143,1.368802,2.064754,-82.206936
002311.SZ,002311,海大集团,广东,饲料,20091127,33.350651,6.212363,1.154966,-96.692778
002312.SZ,002312,三泰控股,四川,化工原料,20091203,-36.450892,1.877494,7.718273,10.957542
002313.SZ,002313,日海智能,深圳,通信设备,20091203,73.647000,2.762032,1.228369,-51.556414
002314.SZ,002314,南山控股,深圳,区域地产,20091203,18.042444,0.872833,0.983503,27.144463
002315.SZ,002315,焦点科技,江苏,互联网,20091209,31.518083,2.394955,4.710288,-111.378747
002316.SZ,002316,亚联发展,深圳,软件服务,20091209,-19.149824,3.090375,0.671560,-49.877418
002317.SZ,002317,众生药业,广东,中成药,20091211,31.660483,2.464982,3.989434,-209.111778
002318.SZ,002318,久立特材,浙江,特种钢,20091211,12.369798,1.980924,1.369144,299.467901
002319.SZ,002319,乐通股份,广东,染料涂料,20091211,-4.837290,3.331906,3.641354,-52.591611
002320.SZ,002320,海峡股份,海南,水运,20091216,73.086102,4.226998,14.428888,64.117603
002321.SZ,002321,华英农业,河南,农业综合,20091216,40.411534,0.937949,0.448413,-2.256274
002322.SZ,002322,理工环科,浙江,软件服务,20091218,17.090094,1.882637,5.280387,-65.069824
002323.SZ,002323,ST百特,江苏,建筑工程,20091218,-6.514494,5.163807,17.684847,-2081.837767
002324.SZ,002324,普利特,上海,塑料,20091218,52.916215,3.648651,2.423678,678.130881
002325.SZ,002325,洪涛股份,深圳,装修装饰,20091222,85.718409,1.145978,0.911044,-8.232308
002326.SZ,002326,永太科技,浙江,化工原料,20091222,35.177965,3.276416,3.047299,-264.801977
002327.SZ,002327,富安娜,深圳,纺织,20091230,10.913539,1.672532,1.920699,39.257341
002328.SZ,002328,新朋股份,上海,汽车配件,20091230,35.478714,1.529601,1.074030,282.695888
002329.SZ,002329,皇氏集团,广西,乳制品,20100106,98.268801,1.930686,1.828036,159.761610
002330.SZ,002330,得利斯,山东,食品,20100106,390.706330,2.225323,1.267962,310.205775
002331.SZ,002331,皖通科技,安徽,软件服务,20100106,25.729936,2.083417,3.012027,19.607218
002332.SZ,002332,仙琚制药,浙江,生物制药,20100112,28.076506,4.042244,3.077873,-194.341213
002333.SZ,002333,*ST罗普,江苏,铝,20100112,40.835004,1.605030,2.832907,15.222212
002334.SZ,002334,英威腾,深圳,电气设备,20100113,-2204.538810,1.878881,1.554552,-135.686105
002335.SZ,002335,科华恒盛,福建,电气设备,20100113,68.900033,2.125564,1.757792,-36.717461
002336.SZ,002336,*ST人乐,深圳,超市连锁,20100113,62.445600,1.737760,0.298434,-29.882017
002337.SZ,002337,赛象科技,天津,化工机械,20100115,184.938653,1.569498,3.557277,-9.485170
002338.SZ,002338,奥普光电,吉林,电器仪表,20100115,75.427027,4.446148,9.198197,118.018859
002339.SZ,002339,积成电子,山东,电气设备,20100122,79.432505,2.338782,2.181568,-44.756531
002340.SZ,002340,格林美,深圳,小金属,20100122,25.036659,1.801286,1.296128,-23.943462
002341.SZ,002341,新纶科技,深圳,化工原料,20100122,719.869052,1.440825,2.256571,-17.853357
002342.SZ,002342,巨力索具,河北,机械基件,20100126,192.634867,1.469761,1.817190,-399.682314
002343.SZ,002343,慈文传媒,浙江,影视音像,20100126,-3.210952,2.563307,4.198643,-38.384660
002344.SZ,002344,海宁皮城,浙江,商品城,20100126,17.741752,0.633581,3.424624,19.930334
002345.SZ,002345,潮宏基,广东,服饰,20100128,36.963117,0.865389,0.861173,-49.236022
002346.SZ,002346,柘中股份,上海,电气设备,20100128,50.292399,2.190526,8.982827,-82.387807
002347.SZ,002347,泰尔股份,安徽,机械基件,20100128,69.017613,1.668706,2.328554,54.792231
002348.SZ,002348,高乐股份,广东,文教休闲,20100203,126.766480,2.138026,3.596038,-68.489989
002349.SZ,002349,精华制药,江苏,中成药,20100203,-19.860259,2.596946,4.387363,38.116435
002350.SZ,002350,北京科锐,北京,电气设备,20100203,36.835052,1.713330,1.242387,-14.798329
002351.SZ,002351,漫步者,深圳,IT设备,20100205,73.799948,4.961751,7.300217,1074.755582
002352.SZ,002352,顺丰控股,深圳,仓储物流,20100205,33.908792,4.947941,1.752064,236.602200
002353.SZ,002353,杰瑞股份,山东,化工机械,20100205,16.154377,2.379187,3.184929,567.869311
002354.SZ,002354,天神娱乐,辽宁,互联网,20100209,-1.806474,1.306802,1.571401,-9.405895
002355.SZ,002355,兴民智通,山东,汽车配件,20100209,-11.395232,1.220652,1.825735,-5.997335
002356.SZ,002356,*ST赫美,深圳,其他商业,20100209,-0.473971,-3.211757,0.848737,3.227046
002357.SZ,002357,富临运业,四川,公路,20100210,22.271766,1.568550,2.081396,-83.268612
002358.SZ,002358,森源电气,河南,电气设备,20100210,656.613481,1.310485,4.031918,165.037572
002359.SZ,002359,*ST北讯,深圳,通信设备,20100210,-0.834348,0.492242,7.233083,-39.850711
002360.SZ,002360,同德化工,山西,化工原料,20100303,13.380752,1.900920,2.071143,28.430852
002361.SZ,002361,神剑股份,安徽,化工原料,20100303,26.458177,1.906826,1.642230,-40.649301
002362.SZ,002362,汉王科技,北京,IT设备,20100303,99.216608,4.143611,3.366223,216.469739
002363.SZ,002363,隆基机械,山东,汽车配件,20100305,53.769448,1.586535,2.303946,31.044804
002364.SZ,002364,中恒电气,浙江,电气设备,20100305,163.167655,3.844486,7.947849,-25.088850
002365.SZ,002365,永安药业,湖北,化学制药,20100305,36.816214,2.032603,2.384651,-78.116035
002366.SZ,002366,台海核电,四川,专用机械,20100312,-16.146865,1.416443,5.773043,-39.383512
002367.SZ,002367,康力电梯,江苏,运输设备,20100312,27.708323,2.415502,1.929280,29.868772
002368.SZ,002368,太极股份,北京,软件服务,20100312,49.096828,5.817554,2.338993,376.021112
002369.SZ,002369,卓翼科技,深圳,通信设备,20100316,119.485304,3.184161,1.891977,35.737027
002370.SZ,002370,亚太药业,浙江,化学制药,20100316,-1.325284,6.401372,3.865204,4.295505
002371.SZ,002371,北方华创,北京,专用机械,20100316,207.490198,17.142848,15.812503,-107.469847
002372.SZ,002372,伟星新材,浙江,其他建材,20100318,16.633563,4.702662,3.581089,30.049697
002373.SZ,002373,千方科技,北京,软件服务,20100318,32.788610,3.854379,3.659587,-113.821119
002374.SZ,002374,丽鹏股份,山东,建筑工程,20100318,64.204997,0.935951,1.941596,26.083525
002375.SZ,002375,亚厦股份,浙江,装修装饰,20100323,20.078844,1.086603,0.801501,22.451544
002376.SZ,002376,新北洋,山东,IT设备,20100323,21.874693,2.211102,2.940516,-194.344531
002377.SZ,002377,国创高新,湖北,房产服务,20100323,11.677272,0.688692,0.708890,-43.371525
002378.SZ,002378,章源钨业,江西,小金属,20100331,-12.925453,2.013434,2.047751,19.098503
002379.SZ,002379,宏创控股,山东,铝,20100331,9.789621,2.005383,1.103979,76.423444
002380.SZ,002380,科远智慧,江苏,电气设备,20100331,27.066970,1.543642,4.557323,35.559364
002381.SZ,002381,双箭股份,浙江,橡胶,20100402,12.561127,1.771451,1.994173,-95.243586
002382.SZ,002382,蓝帆医疗,山东,医疗保健,20100402,30.535858,1.797867,4.315327,-10.272752
002383.SZ,002383,合众思壮,北京,通信设备,20100402,-9.064222,2.234613,5.537204,48.324824
002384.SZ,002384,东山精密,江苏,元器件,20100409,46.967963,3.671906,1.411998,251.746128
002385.SZ,002385,大北农,北京,饲料,20100409,57.901256,2.937959,1.789366,-189.828035
002386.SZ,002386,天原集团,四川,化工原料,20100409,49.737223,0.808630,0.170001,-4.573979
002387.SZ,002387,维信诺,广东,元器件,20100413,228.088498,1.000314,5.497466,-3.905980
002388.SZ,002388,新亚制程,深圳,元器件,20100413,56.086924,2.753931,2.109917,-8.747871
002389.SZ,002389,航天彩虹,浙江,元器件,20100413,45.346204,1.778451,3.846350,60.359967
002390.SZ,002390,信邦制药,贵州,中成药,20100416,34.715937,1.666815,1.222903,-19.311192
002391.SZ,002391,长青股份,江苏,农药化肥,20100416,13.405315,1.530284,1.463286,-236.528751
002392.SZ,002392,北京利尔,北京,其他建材,20100423,9.753361,1.106282,1.094863,875.832249
002393.SZ,002393,力生制药,天津,化学制药,20100423,23.361699,0.939153,2.696192,5.598509
002394.SZ,002394,联发股份,江苏,纺织,20100423,7.962866,0.898182,0.749341,21.163878
002395.SZ,002395,双象股份,江苏,塑料,20100429,129.686007,4.785566,2.858933,-129.793261
002396.SZ,002396,星网锐捷,福建,通信设备,20100623,38.186573,5.697661,2.517020,-165.553113
002397.SZ,002397,梦洁股份,湖南,纺织,20100429,37.852336,1.766854,1.301911,-97.611258
002398.SZ,002398,垒知集团,福建,其他建材,20100506,14.492056,2.128000,1.722332,873.322188
002399.SZ,002399,海普瑞,深圳,化学制药,20100506,23.892463,3.773778,5.577095,-23.862619
002400.SZ,002400,省广集团,广东,广告包装,20100506,32.613272,0.911372,0.395610,-17.770579
002401.SZ,002401,中远海科,上海,软件服务,20100506,38.994785,4.044963,3.130726,43.790135
002402.SZ,002402,和而泰,深圳,元器件,20100511,38.452602,6.419601,3.192112,34.689882
002403.SZ,002403,爱仕达,浙江,家用电器,20100511,19.632976,1.314234,0.800088,-38.302613
002404.SZ,002404,嘉欣丝绸,浙江,纺织,20100511,19.208005,1.812264,0.886371,28.254023
002405.SZ,002405,四维图新,北京,软件服务,20100518,90.910198,4.199511,13.392770,-73.184194
002406.SZ,002406,远东传动,河南,汽车配件,20100518,12.278218,1.292901,1.916912,3.371451
002407.SZ,002407,多氟多,河南,化工原料,20100518,-18.321679,2.128050,1.869865,-346.633647
002408.SZ,002408,齐翔腾达,山东,化工原料,20100518,15.155936,1.324954,0.354055,-18.597359
002409.SZ,002409,雅克科技,江苏,化工原料,20100525,61.931097,3.618836,8.548672,25.911094
002410.SZ,002410,广联达,北京,软件服务,20100525,197.245812,14.792299,13.024970,53.429195
002411.SZ,002411,延安必康,陕西,化学制药,20100525,45.258922,1.488630,1.554077,-8191.127368
002412.SZ,002412,汉森制药,湖南,中成药,20100525,23.681125,2.637155,4.446010,183.238389
002413.SZ,002413,雷科防务,江苏,通信设备,20100528,57.030856,2.315137,7.201701,-45.315988
002414.SZ,002414,高德红外,湖北,电器仪表,20100716,117.990455,8.983170,19.505103,-222.022105
002415.SZ,002415,海康威视,浙江,电器仪表,20100528,20.486915,6.280939,4.398077,80.110989
002416.SZ,002416,爱施德,深圳,电器连锁,20100528,21.286224,1.510215,0.132436,-2.900747
002417.SZ,002417,深南股份,江苏,软件服务,20100601,196.113772,7.670143,6.039395,1930.634287
002418.SZ,002418,康盛股份,浙江,机械基件,20100601,-5.487846,2.613617,1.282983,5.949455
002419.SZ,002419,天虹股份,深圳,百货,20100601,12.669219,1.566530,0.561387,26.840765
002420.SZ,002420,*ST毅昌,广东,塑料,20100601,9.729154,3.795526,0.403229,-78.530009
002421.SZ,002421,达实智能,深圳,软件服务,20100603,-21.231938,2.186302,3.287235,58.470186
002422.SZ,002422,科伦药业,四川,化学制药,20100603,31.863492,2.224281,1.689567,-54.170948
002423.SZ,002423,中粮资本,河南,多元金融,20100603,-122.565506,1.129644,9.079337,24.552107
002424.SZ,002424,贵州百灵,贵州,中成药,20100603,42.826846,3.104590,4.385628,-444.399129
002425.SZ,002425,凯撒文化,广东,互联网,20100608,19.222661,0.974720,4.953466,-167.710333
002426.SZ,002426,胜利精密,江苏,元器件,20100608,-2.826645,1.267784,0.730685,-189.849245
002427.SZ,002427,*ST尤夫,浙江,化纤,20100608,58.531444,4.425814,1.016204,-796.559563
002428.SZ,002428,云南锗业,云南,小金属,20100608,-107.146881,4.194610,14.811493,-3480.638954
002429.SZ,002429,兆驰股份,深圳,家用电器,20100610,17.391462,2.138852,1.454221,-34.514126
002430.SZ,002430,杭氧股份,浙江,化工机械,20100610,17.377249,1.940042,1.336494,28.662810
002431.SZ,002431,棕榈股份,广东,建筑工程,20100610,-25.717230,0.718700,1.054908,-11.226201
002432.SZ,002432,九安医疗,天津,医疗保健,20100610,55.922493,2.557474,5.420360,-23.091589
002433.SZ,002433,太安堂,广东,中成药,20100618,36.290673,0.669139,0.869345,-36.486196
002434.SZ,002434,万里扬,浙江,汽车配件,20100618,24.247480,1.711105,2.010471,-98.571861
002435.SZ,002435,长江健康,江苏,化学制药,20100618,15.989297,0.996706,1.066008,-22.383194
002436.SZ,002436,兴森科技,深圳,元器件,20100618,57.463159,6.468011,4.590288,-1161.421720
002437.SZ,002437,誉衡药业,黑龙江,化学制药,20100623,-2.340676,1.298719,1.187532,8.101002
002438.SZ,002438,江苏神通,江苏,机械基件,20100623,18.869915,1.767560,2.501105,-376.769288
002439.SZ,002439,启明星辰,北京,软件服务,20100623,45.758587,8.984772,10.364787,39.496202
002440.SZ,002440,闰土股份,浙江,染料涂料,20100706,8.499104,1.348223,1.750972,34.451976
002441.SZ,002441,众业达,广东,批发业,20100706,19.286326,1.128206,0.435669,-22.602249
002442.SZ,002442,龙星化工,河北,化工原料,20100706,116.417957,1.507305,0.667147,19.513922
002443.SZ,002443,金洲管道,浙江,钢加工,20100706,10.493340,1.242941,0.572300,27.901551
002444.SZ,002444,巨星科技,浙江,轻工机械,20100713,11.036198,1.397534,1.659929,11.124053
002445.SZ,002445,ST中南,江苏,影视音像,20100713,-1.102410,1.033430,3.005030,-53.901531
002446.SZ,002446,盛路通信,广东,通信设备,20100713,-12.050995,2.101222,5.855370,-40.484302
002447.SZ,002447,晨鑫科技,辽宁,互联网,20100713,-4.400644,1.921451,30.922636,-58.596836
002448.SZ,002448,中原内配,河南,汽车配件,20100716,35.400570,1.155761,2.075061,22.707144
002449.SZ,002449,国星光电,广东,半导体,20100716,17.651435,1.983645,1.745746,271.259016
002450.SZ,002450,*ST康得,江苏,化工原料,20100716,-2.145358,0.725739,8.541127,-0.874015
002451.SZ,002451,摩恩电气,上海,电气设备,20100720,131.835359,6.052327,11.736594,-1149.638035
002452.SZ,002452,长高集团,湖南,电气设备,20100720,24.696078,2.928986,3.065579,-161.487644
002453.SZ,002453,华软科技,江苏,软件服务,20100720,-9.839732,2.721189,0.946332,-21.685265
002454.SZ,002454,松芝股份,上海,汽车配件,20100720,16.189611,0.878807,0.885013,39.659659
002455.SZ,002455,百川股份,江苏,化工原料,20100803,36.915264,1.912038,0.987915,23.668392
002456.SZ,002456,欧菲光,深圳,元器件,20100803,74.339591,4.423143,0.743625,33.684543
002457.SZ,002457,青龙管业,宁夏,塑料,20100803,15.444125,1.378196,1.382775,38.422964
002458.SZ,002458,益生股份,山东,农业综合,20100810,6.746775,4.077299,4.096862,11.882188
002459.SZ,002459,晶澳科技,河北,电气设备,20100810,-336.576662,13.125323,54.112948,-1301.851677
002460.SZ,002460,赣锋锂业,江西,小金属,20100810,132.011051,5.943609,8.902652,48.277029
002461.SZ,002461,珠江啤酒,广东,啤酒,20100818,26.933071,1.578943,3.145053,11.962541
002462.SZ,002462,嘉事堂,北京,医药商业,20100818,11.665526,1.288002,0.194024,43.421714
002463.SZ,002463,沪电股份,江苏,元器件,20100818,36.039453,9.108271,6.097020,97.450046
002464.SZ,002464,众应互联,江苏,互联网,20100831,43.073570,1.782820,4.186129,574.860314
002465.SZ,002465,海格通信,广东,通信设备,20100831,49.236913,3.025379,5.530414,-30.867930
002466.SZ,002466,天齐锂业,四川,小金属,20100831,-10.931387,3.037476,6.383982,-13.373577
002467.SZ,002467,二六三,北京,电信运营,20100908,51.783155,4.512000,8.908364,-35.826833
002468.SZ,002468,申通快递,浙江,仓储物流,20100908,17.241554,2.797415,1.071104,-37.640438
002469.SZ,002469,三维工程,山东,建筑工程,20100908,27.612438,1.781560,3.354721,-55.214198
002470.SZ,002470,金正大,山东,农药化肥,20100908,34.089151,0.735610,0.601626,-2.238524
002471.SZ,002471,中超控股,江苏,电气设备,20100910,-8.845252,2.063888,0.511330,51.734102
002472.SZ,002472,双环传动,浙江,机械基件,20100910,39.941463,0.962167,1.024004,-21.479704
002473.SZ,002473,圣莱达,浙江,家用电器,20100910,-38.285088,5.386511,11.735936,133.268262
002474.SZ,002474,榕基软件,福建,软件服务,20100915,95.744664,3.259635,6.712568,82.039953
002475.SZ,002475,立讯精密,深圳,元器件,20100915,38.975940,10.051164,2.949745,126.889259
002476.SZ,002476,宝莫股份,山东,化工原料,20100915,42.388225,5.607043,9.659565,32.697590
002478.SZ,002478,常宝股份,江苏,钢加工,20100921,7.809915,1.115539,0.884338,-34.915557
002479.SZ,002479,富春环保,浙江,火力发电,20100921,15.824147,1.324623,1.242389,8.721314
002480.SZ,002480,新筑股份,四川,机械基件,20100921,-14.393325,1.199763,1.337327,9.173818
002481.SZ,002481,双塔食品,山东,食品,20100921,62.811500,4.593176,5.912889,23.846454
002482.SZ,002482,广田集团,深圳,装修装饰,20100929,19.711926,0.781498,0.431207,261.610386
002483.SZ,002483,润邦股份,江苏,工程机械,20100929,22.499243,1.247566,1.372832,11.062573
002484.SZ,002484,江海股份,江苏,元器件,20100929,29.934156,2.100680,3.326888,-400.914782
002485.SZ,002485,希努尔,山东,服饰,20101015,20.394107,1.196936,0.780866,157.694094
002486.SZ,002486,嘉麟杰,上海,服饰,20101015,-246.487274,3.187989,2.991628,-139.744851
002487.SZ,002487,大金重工,辽宁,钢加工,20101015,19.988394,1.307467,1.786008,37.144648
002488.SZ,002488,金固股份,浙江,汽车配件,20101021,259.244677,1.587200,2.998301,-6.774994
002489.SZ,002489,浙江永强,浙江,家居用品,20101021,18.076368,2.699174,1.916174,-26.966693
002490.SZ,002490,山东墨龙,山东,化工机械,20101021,-15.543138,1.553575,0.676250,-1502.028669
002491.SZ,002491,通鼎互联,江苏,通信设备,20101021,46.764209,1.635642,2.100740,-14.078949
002492.SZ,002492,恒基达鑫,广东,仓储物流,20101102,37.953268,1.598101,7.367761,84.325143
002493.SZ,002493,荣盛石化,浙江,化纤,20101102,29.350021,2.937959,0.747205,-5.661622
002494.SZ,002494,华斯股份,河北,服饰,20101102,100.912906,0.928906,3.676387,-37.149476
002495.SZ,002495,佳隆股份,广东,食品,20101102,87.742854,2.020645,8.075707,75.326973
002496.SZ,002496,辉丰股份,江苏,农药化肥,20101109,-10.844026,1.281391,3.097797,51.711644
002497.SZ,002497,雅化集团,四川,化工原料,20101109,99.393830,2.431092,2.104179,57.349711
002498.SZ,002498,汉缆股份,山东,电气设备,20101109,29.090324,2.631310,2.114165,103.748331
002499.SZ,002499,*ST科林,江苏,环境保护,20101109,-5.372409,4.072525,13.466027,-495.562182
002500.SZ,002500,山西证券,山西,证券,20101115,39.840645,1.604964,4.007019,11.688522
002501.SZ,002501,*ST利源,吉林,铝,20101117,-0.409869,0.636204,7.744603,-4.538197
002502.SZ,002502,鼎龙文化,广东,影视音像,20101117,-3.287326,1.642794,2.586456,-10.007966
002503.SZ,002503,搜于特,广东,服饰,20101117,33.726336,1.923864,0.825314,-13.053574
002504.SZ,002504,弘高创意,北京,装修装饰,20101118,-7.694355,3.021705,3.140099,-296.898706
002505.SZ,002505,大康农业,湖南,农业综合,20101118,166.898599,2.247785,0.756130,140.764621
002506.SZ,002506,协鑫集成,上海,电气设备,20101118,235.121170,5.762211,2.480112,-28.557197
002507.SZ,002507,涪陵榨菜,重庆,食品,20101123,35.701888,7.524728,10.858857,-71.746347
002508.SZ,002508,老板电器,浙江,家用电器,20101123,14.738023,3.657444,3.004608,30.396214
002509.SZ,002509,天广中茂,福建,专用机械,20101123,-2.957295,0.591256,3.323270,-123.888079
002510.SZ,002510,天汽模,天津,汽车配件,20101125,35.185580,1.708867,2.118024,48.097638
002511.SZ,002511,中顺洁柔,广东,造纸,20101125,33.147487,5.264209,3.032137,298.356535
002512.SZ,002512,达华智能,福建,元器件,20101203,127.872745,4.086387,2.593554,41.386516
002513.SZ,002513,蓝丰生化,江苏,农药化肥,20101203,-4.779833,1.042715,1.148814,-55.912168
002514.SZ,002514,宝馨科技,江苏,机械基件,20101203,32.870858,2.529109,3.123793,-240.796494
002515.SZ,002515,金字火腿,浙江,食品,20101203,129.069068,3.956926,18.648701,-20.423017
002516.SZ,002516,旷达科技,江苏,纺织,20101207,26.405066,1.212737,2.738082,-31.731491
002517.SZ,002517,恺英网络,福建,互联网,20101207,-2.886613,1.233591,3.053830,151.986887
002518.SZ,002518,科士达,深圳,电器仪表,20101207,24.051733,3.035794,2.945506,117.000631
002519.SZ,002519,银河电子,江苏,通信设备,20101207,33.994858,2.049986,4.326156,48.931775
002520.SZ,002520,日发精机,浙江,机床制造,20101210,29.187474,1.745095,2.177325,-150.106534
002521.SZ,002521,齐峰新材,山东,造纸,20101210,19.383036,0.738520,0.791541,103.368211
002522.SZ,002522,浙江众成,浙江,塑料,20101210,90.420543,3.135989,4.604346,152.142397
002523.SZ,002523,天桥起重,湖南,工程机械,20101210,41.379553,1.669521,2.602166,40.377767
