ts_code,symbol,name,area,industry,list_date,peTTM,pbMRQ,psTTM,pcfNcfTTM
300775.SZ,300775,三角防务,陕西,航空,20190521,72.192360,7.889115,22.600641,-8071.219078
300776.SZ,300776,帝尔激光,湖北,专用机械,20190517,26.603023,5.891728,11.601104,11.760581
300777.SZ,300777,中简科技,江苏,化纤,20190516,106.500839,14.846407,62.051894,-954.054984
300778.SZ,300778,新城市,深圳,建筑工程,20190510,28.189449,3.293190,6.654830,10.907503
300779.SZ,300779,惠城环保,山东,环境保护,20190522,53.213436,3.536579,6.643499,14.957750
300780.SZ,300780,德恩精工,四川,机械基件,20190531,39.000345,2.713536,5.379796,-55.927977
300781.SZ,300781,因赛集团,广东,广告包装,20190606,43.212848,3.768236,5.771721,62.250730
300782.SZ,300782,卓胜微,江苏,元器件,20190618,91.068003,29.724810,30.002572,114.070367
300783.SZ,300783,三只松鼠,安徽,食品,20190712,108.314382,13.858893,2.653973,38.937469
300785.SZ,300785,值得买,北京,互联网,20190715,68.974074,11.613456,12.166193,74.197692
300786.SZ,300786,国林科技,山东,环境保护,20190723,34.747553,3.363165,6.733449,8.084964
300787.SZ,300787,海能实业,江西,通信设备,20190815,36.581887,4.045672,4.036731,20.443673
300788.SZ,300788,中信出版,北京,出版业,20190705,29.121205,4.493361,3.874597,85.896057
300789.SZ,300789,唐源电气,四川,软件服务,20190828,37.527419,4.716806,10.176277,7.436720
300790.SZ,300790,宇瞳光学,广东,电器仪表,20190920,42.609164,3.803421,3.578931,8.870117
300791.SZ,300791,仙乐健康,广东,医疗保健,20190925,28.583313,2.117264,2.574832,4.112004
300792.SZ,300792,壹网壹创,浙江,互联网,20190927,86.420335,16.338820,13.026890,24.207490
300793.SZ,300793,佳禾智能,广东,IT设备,20191018,47.421141,8.761685,2.572162,44.937866
300795.SZ,300795,米奥兰特,浙江,综合类,20191022,33.207940,3.650092,5.156686,6.072348
300796.SZ,300796,贝斯美,浙江,化工原料,20191115,37.948928,4.070363,4.889233,698.421360
300797.SZ,300797,钢研纳克,北京,电器仪表,20191101,55.860958,8.527909,7.067748,410.938088
300798.SZ,300798,锦鸡股份,江苏,染料涂料,20191122,58.497670,5.559597,5.035782,1297.880491
300799.SZ,300799,左江科技,北京,软件服务,20191029,64.482009,23.856559,26.038717,-1269.058925
300800.SZ,300800,力合科技,湖南,电器仪表,20191106,23.947687,7.915990,7.477501,26.645092
300801.SZ,300801,泰和科技,山东,化工原料,20191128,26.927756,2.665406,3.711148,6.788975
300802.SZ,300802,矩子科技,上海,IT设备,20191114,49.709011,10.079865,10.202058,-383.750442
300803.SZ,300803,指南针,北京,软件服务,20191118,174.804186,26.336683,33.257321,27.752053
300805.SZ,300805,电声股份,广东,广告包装,20191121,53.805252,10.416069,3.663691,185.863856
300806.SZ,300806,斯迪克,江苏,塑料,20191125,36.712298,5.429124,2.860836,-76.006730
300807.SZ,300807,天迈科技,河南,软件服务,20191219,40.123659,8.190609,6.537983,-178.679977
300808.SZ,300808,久量股份,广东,家用电器,20191129,41.648378,5.058997,3.723080,-313.209700
300809.SZ,300809,华辰装备,江苏,机床制造,20191204,25.668569,5.323881,8.559451,33.390853
300810.SZ,300810,中科海讯,北京,软件服务,20191206,52.356221,8.332083,18.063673,223.339367
300811.SZ,300811,铂科新材,深圳,元器件,20191230,49.319197,9.752202,10.245258,-1246.818001
300812.SZ,300812,易天股份,深圳,专用机械,20200109,46.284634,12.796228,8.892808,106.573489
300813.SZ,300813,泰林生物,浙江,医疗保健,20200114,81.496796,13.559922,16.334348,-1060.747080
300815.SZ,300815,玉禾田,安徽,环境保护,20200123,55.594627,18.870733,4.837415,-216.199676
300816.SZ,300816,艾可蓝,安徽,环境保护,20200210,30.606098,11.461476,5.590312,-225.671987
300817.SZ,300817,双飞股份,浙江,机械基件,20200218,41.010519,5.848843,5.224145,231.091884
300818.SZ,300818,耐普矿机,江西,专用机械,20200212,34.451835,5.028180,6.871521,167.899686
300819.SZ,300819,聚杰微纤,江苏,化纤,20200312,54.706373,7.316104,6.566040,-106.074298
300820.SZ,300820,英杰电气,四川,电气设备,20200213,86.014494,19.785068,21.546426,122.836965
300821.SZ,300821,东岳硅材,山东,化工原料,20200312,29.575807,7.765532,5.988692,136.164513
300822.SZ,300822,贝仕达克,深圳,元器件,20200313,37.343885,11.616904,7.317910,48.952613
300823.SZ,300823,建科机械,天津,专用机械,20200319,38.875953,6.290455,6.886383,78.817166
600000.SH,600000,浦发银行,上海,银行,19991110,5.057181,0.620463,1.562362,-4.942247
600004.SH,600004,白云机场,广东,机场,20030428,36.425223,1.800991,3.669488,-18.018135
600006.SH,600006,东风汽车,湖北,汽车整车,19990727,17.708730,1.144069,0.552912,-111.868208
600007.SH,600007,中国国贸,北京,园区开发,19990312,14.580197,1.835700,3.919131,25.476998
600008.SH,600008,首创股份,北京,环境保护,20000427,20.326201,1.594110,1.242938,-6.883733
600009.SH,600009,上海机场,上海,机场,19980218,24.792844,3.896737,11.394840,100.975274
600010.SH,600010,包钢股份,内蒙,普钢,20010309,23.941309,0.983243,0.803572,15.897437
600011.SH,600011,华能国际,北京,火力发电,20011206,14.987536,0.936884,0.423865,38.400098
600012.SH,600012,皖通高速,安徽,路桥,20030107,7.885907,0.838712,2.987894,26.854056
600015.SH,600015,华夏银行,北京,银行,20030912,4.601064,0.500419,1.189444,1.258115
600016.SH,600016,民生银行,北京,银行,20001219,4.660595,0.561215,1.422184,21.893143
600017.SH,600017,日照港,山东,港口,20061017,12.325203,0.659274,1.483421,63.421932
600018.SH,600018,上港集团,上海,港口,20061026,11.432346,1.252479,2.856500,-180.401349
600019.SH,600019,宝钢股份,上海,普钢,20001212,7.262039,0.610943,0.359489,-113.263153
600020.SH,600020,中原高速,河南,路桥,20030808,7.269918,0.836607,1.351462,-51.026000
600021.SH,600021,上海电力,上海,火力发电,20031029,6.580371,1.205008,0.818374,-26.252577
600022.SH,600022,山东钢铁,山东,普钢,20040629,24.575109,0.685873,0.200171,-4.763168
600023.SH,600023,浙能电力,浙江,火力发电,20131219,11.935622,0.739654,0.876047,69.918399
600025.SH,600025,华能水电,云南,水力发电,20171215,7.843022,1.423104,3.219600,-77.451225
600026.SH,600026,中远海能,上海,水运,20020523,30.996724,1.048812,2.047805,-77.207259
600027.SH,600027,华电国际,山东,火力发电,20050203,11.780082,0.698205,0.342320,19.481879
600028.SH,600028,中国石化,北京,石油加工,20010808,11.796548,0.753888,0.179335,-6.558979
600029.SH,600029,南方航空,广东,空运,20030725,23.038141,1.017960,0.439158,-4.508889
600030.SH,600030,中信证券,深圳,证券,20030106,24.059434,1.820344,6.820016,7.777952
600031.SH,600031,三一重工,北京,工程机械,20030703,13.783831,3.383690,1.950653,-16.931749
600033.SH,600033,福建高速,福建,路桥,20010209,9.576569,0.791671,2.722303,119.278257
600035.SH,600035,楚天高速,湖北,路桥,20040310,12.250281,0.897336,2.065964,120.193033
600036.SH,600036,招商银行,深圳,银行,20020409,8.823293,1.419511,3.038130,17.815985
600037.SH,600037,歌华有线,北京,影视音像,20010208,20.294137,0.944888,4.595394,-33.632691
600038.SH,600038,中直股份,黑龙江,航空,20001218,40.237302,3.064686,1.589529,32.022803
600039.SH,600039,四川路桥,四川,建筑工程,20030325,9.581627,0.956292,0.301986,8.365370
600048.SH,600048,保利地产,广东,全国地产,20060731,6.813131,1.484155,0.768526,9.268640
600050.SH,600050,中国联通,北京,电信运营,20021009,33.378950,1.160259,0.572421,34.029225
600051.SH,600051,宁波联合,浙江,综合类,19970410,6.207713,0.746817,0.512751,1.900712
600052.SH,600052,浙江广厦,浙江,影视音像,19970415,3.034966,1.026671,9.504205,-1.800297
600053.SH,600053,九鼎投资,江西,多元金融,19970418,20.908171,5.170329,13.499892,-56.940171
600054.SH,600054,黄山旅游,安徽,旅游景点,19970506,12.574978,1.442668,3.748459,39.466250
600055.SH,600055,万东医疗,北京,医疗保健,19970519,49.842438,3.892491,8.002488,52.603411
600056.SH,600056,中国医药,北京,医药商业,19970515,13.370870,1.900285,0.488626,32.640105
600057.SH,600057,厦门象屿,福建,仓储物流,19970604,9.279264,0.948861,0.037032,-10.837940
600058.SH,600058,五矿发展,北京,商贸代理,19970528,-27.707933,1.784983,0.121293,3.923683
600059.SH,600059,古越龙山,浙江,红黄酒,19970516,33.180194,1.432666,3.451168,23.564321
600060.SH,600060,海信视像,山东,家用电器,19970422,41.577088,0.938338,0.388530,148.336117
600061.SH,600061,国投资本,上海,证券,19970519,17.647215,1.384420,5.026785,11.431649
600062.SH,600062,华润双鹤,北京,化学制药,19970522,12.596484,1.544997,1.416785,-86.082160
600063.SH,600063,皖维高新,安徽,化纤,19970528,26.017290,1.529598,1.196946,443.961087
600064.SH,600064,南京高科,江苏,园区开发,19970506,6.446545,0.923605,5.176173,5.369936
600066.SH,600066,宇通客车,河南,汽车整车,19970508,12.060387,1.842501,0.881337,21.505275
600067.SH,600067,冠城大通,福建,全国地产,19970508,12.931708,0.697813,0.695535,-2.980955
600068.SH,600068,葛洲坝,湖北,建筑工程,19970526,6.086694,1.065116,0.290561,-119.461281
600069.SH,600069,银鸽投资,河南,造纸,19970430,-12.403270,1.935531,1.572933,-278.707236
600070.SH,600070,浙江富润,浙江,互联网,19970604,12.176192,1.938489,1.686349,-44.330101
600071.SH,600071,凤凰光学,江西,元器件,19970528,-85.706001,3.229987,3.416070,19.012256
600072.SH,600072,中船科技,上海,船舶,19970603,63.669070,2.062215,2.656267,16.699218
600073.SH,600073,上海梅林,上海,食品,19970704,24.051403,2.071339,0.356379,20.725093
600075.SH,600075,新疆天业,新疆,化工原料,19970617,20.133937,0.986777,1.023780,-25.737248
600076.SH,600076,康欣新材,山东,其他建材,19970526,8.814250,0.980787,2.043669,27.674117
600077.SH,600077,宋都股份,浙江,全国地产,19970520,22.425660,0.958618,0.903108,3.022409
600078.SH,600078,澄星股份,江苏,化工原料,19970627,65.932934,1.992187,1.061173,-4.024534
600079.SH,600079,人福医药,湖北,化学制药,19970606,-8.144103,1.885379,0.868432,-24.422995
600080.SH,600080,金花股份,陕西,中成药,19970612,53.581927,1.338807,3.238228,9.990968
600081.SH,600081,东风科技,上海,汽车配件,19970703,30.357834,2.562644,0.536106,-825.659488
600082.SH,600082,海泰发展,天津,园区开发,19970620,75.037583,1.342821,2.807791,-10.030567
600083.SH,600083,博信股份,江苏,综合类,19970606,-52.205481,119.090643,6.096674,-144.390459
600084.SH,600084,*ST中葡,新疆,红黄酒,19970711,-36.218569,1.191546,11.643214,-4.803878
600085.SH,600085,同仁堂,北京,中成药,19970625,29.976188,3.472901,2.484375,20.532280
600086.SH,600086,东方金钰,湖北,服饰,19970606,-1.415243,1.837650,3.009693,-456.855053
600088.SH,600088,中视传媒,上海,影视音像,19970616,49.078931,4.534750,6.497405,927.977473
600089.SH,600089,特变电工,新疆,电气设备,19970618,15.593770,0.915693,0.751316,293.090719
600090.SH,600090,同济堂,新疆,医药商业,19970616,11.138878,0.920957,0.540448,-80.235342
600091.SH,600091,ST明科,内蒙,化工原料,19970704,111.222694,1.670799,73.895571,-750.543864
600093.SH,600093,易见股份,四川,仓储物流,19970626,15.503913,1.802512,1.177663,-1667.430434
600094.SH,600094,大名城,上海,区域地产,19970703,17.849050,1.353996,1.238649,8.452664
600095.SH,600095,哈高科,黑龙江,区域地产,19970708,171.219109,4.090934,6.643867,273.860127
600096.SH,600096,云天化,云南,农药化肥,19970709,42.903959,1.555964,0.130394,2.965008
600097.SH,600097,开创国际,上海,渔业,19970619,18.889645,1.316932,1.042916,-15.323077
600098.SH,600098,广州发展,广东,火力发电,19970718,21.313963,0.952463,0.557516,-18.608746
600099.SH,600099,林海股份,江苏,摩托车,19970704,419.691722,2.842908,2.268700,-62.271558
600100.SH,600100,同方股份,北京,IT设备,19970627,-9.458648,1.484756,1.088160,-14.849553
600101.SH,600101,明星电力,四川,水力发电,19970627,25.983709,1.091471,1.596390,35.751749
600103.SH,600103,青山纸业,福建,造纸,19970703,50.398943,1.357362,1.901462,-12.145786
600104.SH,600104,上汽集团,上海,汽车整车,19971125,8.234336,0.980608,0.295106,13.158915
600105.SH,600105,永鼎股份,江苏,通信设备,19970929,60.396701,2.317399,1.791173,152.836602
600106.SH,600106,重庆路桥,重庆,路桥,19970618,13.844385,0.900063,14.016110,4.870490
600107.SH,600107,美尔雅,湖北,服饰,19971106,51.200184,4.525632,6.453125,-66.470567
600108.SH,600108,亚盛集团,甘肃,农业综合,19970818,84.390833,1.300572,2.354493,40.040656
600109.SH,600109,国金证券,四川,证券,19970807,24.220091,1.403650,6.836358,16.124151
600110.SH,600110,诺德股份,吉林,电气设备,19971007,54.404814,2.480974,1.605433,-34.615877
600111.SH,600111,北方稀土,内蒙,小金属,19970924,48.035288,3.351753,1.707603,-60.562851
600112.SH,600112,ST天成,贵州,电气设备,19971127,-6.406534,0.793399,3.428379,1052.875379
600113.SH,600113,浙江东日,浙江,区域地产,19971021,18.496280,1.765690,5.375680,42.108752
600114.SH,600114,东睦股份,浙江,机械基件,20040511,36.417157,2.414828,3.317858,-101.261550
600115.SH,600115,东方航空,上海,空运,19971105,27.235843,1.036281,0.584730,-31.783344
600116.SH,600116,三峡水利,重庆,水力发电,19970804,40.772038,2.557079,5.979715,43.859674
600117.SH,600117,西宁特钢,青海,特种钢,19971015,-2.394762,2.780104,0.399411,6.406077
600118.SH,600118,中国卫星,北京,航空,19970908,85.774533,6.344567,4.766889,27.175851
600119.SH,600119,*ST长投,上海,仓储物流,19980115,-3.945944,20.263155,2.344092,-18.991449
600120.SH,600120,浙江东方,浙江,多元金融,19971201,18.864198,1.311202,1.099799,-10.770667
600121.SH,600121,郑州煤电,河南,煤炭开采,19980107,-32.651421,0.732331,0.616890,-161.197743
600122.SH,600122,宏图高科,江苏,其他商业,19980420,-0.991577,0.396778,0.487502,-4.113922
600123.SH,600123,兰花科创,山西,煤炭开采,19981217,7.303818,0.565346,0.725656,-55.133519
600125.SH,600125,铁龙物流,辽宁,铁路,19980511,13.400197,1.107624,0.417245,-13.093021
600126.SH,600126,杭钢股份,浙江,普钢,19980311,18.412486,1.095578,0.810773,-5282.028376
600127.SH,600127,金健米业,湖南,农业综合,19980506,249.112977,4.726975,0.946401,73.289768
600128.SH,600128,弘业股份,江苏,商贸代理,19970901,-44.226805,1.103109,0.432799,-15.317681
600129.SH,600129,太极集团,重庆,中成药,19971118,132.965352,1.880955,0.530417,-60.383102
600130.SH,600130,波导股份,浙江,通信设备,20000706,110.319484,3.408689,5.732497,79.875270
600131.SH,600131,国网信通,四川,通信设备,19980402,191.864882,16.436068,19.245434,180.640093
600132.SH,600132,重庆啤酒,重庆,啤酒,19971030,35.208205,15.972279,6.049535,-181.917950
600133.SH,600133,东湖高新,湖北,园区开发,19980212,13.412658,0.999838,0.451666,25.205657
600135.SH,600135,乐凯胶片,河北,化工原料,19980122,149.113961,2.162557,2.452520,-43.543260
600136.SH,600136,当代明诚,湖北,影视音像,19980303,7.765458,1.340072,2.023297,-6.846788
600137.SH,600137,浪莎股份,四川,服饰,19980416,58.613152,2.826037,3.649075,-155.304926
600138.SH,600138,中青旅,北京,旅游服务,19971203,12.759822,1.157564,0.590056,52.001613
600139.SH,600139,西部资源,四川,综合类,19980225,12888.045325,4.967947,22.063437,-7.220753
600141.SH,600141,兴发集团,湖北,化工原料,19990616,32.636402,1.357083,0.565530,-42.546313
600143.SH,600143,金发科技,广东,塑料,20040623,22.606715,2.019986,0.761369,16.834915
600145.SH,600145,*ST新亿,新疆,陶瓷,19990923,-74.422833,4.424025,674.650732,3598.422723
600146.SH,600146,商赢环球,宁夏,服饰,19990707,-2.540665,5.787040,4.193386,-25.662521
600148.SH,600148,长春一东,吉林,汽车配件,19980520,51.937282,3.675921,1.762266,550.023961
600149.SH,600149,ST坊展,河北,综合类,19991014,206.801240,9.239777,12.845845,-29.720272
600150.SH,600150,中国船舶,上海,船舶,19980520,90.581157,1.657722,1.132673,91.643039
600151.SH,600151,航天机电,上海,汽车配件,19980605,39.153826,1.070138,0.959822,-9.239438
600152.SH,600152,维科技术,浙江,电气设备,19980609,-30.494464,1.959256,1.783464,-59.176789
600153.SH,600153,建发股份,福建,商贸代理,19980616,4.437382,0.757988,0.068972,-17.597503
600155.SH,600155,华创阳安,北京,证券,19980918,93.099064,1.392194,8.914139,17.515405
600156.SH,600156,华升股份,湖南,纺织,19980527,83.055211,2.606432,1.732913,276.335973
600157.SH,600157,永泰能源,山西,煤炭开采,19980513,100.403469,0.695380,0.793809,-19.406673
600158.SH,600158,中体产业,天津,文教休闲,19980327,102.153998,4.328301,5.404265,83.560953
600159.SH,600159,大龙地产,北京,区域地产,19980526,16.373004,0.969910,2.651445,6.161771
600160.SH,600160,巨化股份,浙江,化工原料,19980626,14.480942,1.543244,1.339513,-24.800698
600161.SH,600161,天坛生物,北京,生物制药,19980616,64.929516,9.920252,11.091675,78.804800
600162.SH,600162,香江控股,深圳,全国地产,19980609,13.896334,1.409109,1.802941,11.810811
600163.SH,600163,中闽能源,福建,新型电力,19980602,26.609532,1.671098,5.953931,193.901877
600165.SH,600165,新日恒力,宁夏,钢加工,19980529,-133.356075,3.276551,9.635582,-24.087280
600166.SH,600166,福田汽车,北京,汽车整车,19980602,-7.897728,0.846699,0.282505,-17.941020
600167.SH,600167,联美控股,辽宁,供气供热,19990128,19.893438,4.433772,9.268638,-34.877551
600168.SH,600168,武汉控股,湖北,水务,19980427,17.603833,1.036984,3.453331,9.657342
600169.SH,600169,太原重工,山西,工程机械,19980904,108.966969,1.298479,0.732254,-9.781692
600170.SH,600170,上海建工,上海,建筑工程,19980623,7.605348,1.106850,0.140024,3.972541
600171.SH,600171,上海贝岭,上海,半导体,19980924,73.378786,4.354549,15.180524,159.869124
600172.SH,600172,黄河旋风,河南,矿物制品,19981126,-16.437728,1.025936,1.575875,-11.957599
600173.SH,600173,卧龙地产,浙江,全国地产,19990415,5.539577,1.266671,1.566740,2.385462
600175.SH,600175,美都能源,浙江,综合类,19990408,-3.301627,0.497404,1.466459,24.582135
600176.SH,600176,中国巨石,浙江,玻璃,19990422,13.621858,1.853377,2.763584,-681.516418
600177.SH,600177,雅戈尔,浙江,服饰,19981119,7.453810,1.220024,2.794194,15.189530
600178.SH,600178,东安动力,黑龙江,汽车配件,19981014,-38.341921,1.068936,1.249547,19.541022
600179.SH,600179,ST安通,黑龙江,仓储物流,19981104,-7.517425,2.927319,1.061637,-11.344117
600180.SH,600180,瑞茂通,山东,仓储物流,19980703,13.415235,1.020268,0.172644,42.547473
600182.SH,600182,S佳通,黑龙江,汽车配件,19990507,50.261913,4.685131,1.438160,-59.452138
600183.SH,600183,生益科技,广东,元器件,19981028,44.289955,7.263582,4.845965,-1275.933419
600184.SH,600184,光电股份,湖北,专用机械,20031106,80.500716,2.033474,2.181342,64.221612
600185.SH,600185,格力地产,广东,区域地产,19990611,13.897398,1.105121,1.849569,6.154963
600186.SH,600186,*ST莲花,河南,食品,19980825,-31.436069,-21.381071,2.517359,-8719.409823
600187.SH,600187,国中水务,黑龙江,水务,19981111,141.965334,1.134726,8.447369,-22.771774
600188.SH,600188,兖州煤业,山东,煤炭开采,19980701,4.483737,0.747347,0.216511,-12.864190
600189.SH,600189,吉林森工,吉林,软饮料,19981007,28.704659,0.771390,1.419824,-175.372007
600190.SH,600190,锦州港,辽宁,港口,19990609,21.442594,0.933137,0.811509,-27.452756
600191.SH,600191,华资实业,内蒙,食品,19981210,733.290114,1.258914,17.936743,-48.836419
600192.SH,600192,长城电工,甘肃,电气设备,19981224,289.416975,1.260813,1.417696,148.016413
600193.SH,600193,ST创兴,上海,装修装饰,19990527,54.305625,6.068828,3.356388,136.149697
600195.SH,600195,中牧股份,北京,饲料,19990107,33.052134,2.790689,2.752584,118.368012
600196.SH,600196,复星医药,上海,化学制药,19980807,29.587274,2.586011,2.828903,27.552102
600197.SH,600197,伊力特,新疆,白酒,19990916,12.805479,2.219202,2.640706,11.544361
600198.SH,600198,大唐电信,北京,通信设备,19981021,-37.100616,-23.838162,4.926903,-64.235206
600199.SH,600199,金种子酒,安徽,白酒,19980812,118.900851,1.163338,2.816295,9.275357
600200.SH,600200,江苏吴中,江苏,化学制药,19990401,78.708156,2.153957,2.407437,51.620082
600201.SH,600201,生物股份,内蒙,生物制药,19990115,73.584109,4.942804,18.046515,89.202793
600202.SH,600202,哈空调,黑龙江,电气设备,19990603,33.198772,2.508097,1.856309,17.492210
600203.SH,600203,福日电子,福建,元器件,19990514,84.765247,2.245417,0.385101,9.243234
600206.SH,600206,有研新材,北京,半导体,19990319,128.874941,3.661930,1.266681,2608.702714
600207.SH,600207,安彩高科,河南,供气供热,19990714,-13.438039,2.346143,1.972720,-70.987236
600208.SH,600208,新湖中宝,浙江,全国地产,19990623,8.564474,0.773537,1.289479,12147.642098
600209.SH,600209,ST罗顿,海南,综合类,19990325,94.763070,2.316369,8.091990,14.735025
600210.SH,600210,紫江企业,上海,广告包装,19990824,14.125124,1.360858,0.712040,44.756763
600211.SH,600211,西藏药业,西藏,中成药,19990721,20.816017,2.667675,5.176091,55.065620
600212.SH,600212,江泉实业,山东,综合类,19990817,-4.604373,4.842188,6.512854,-378.245965
600213.SH,600213,亚星客车,江苏,汽车整车,19990831,239.468171,8.232022,0.586922,11.341477
600215.SH,600215,长春经开,吉林,园区开发,19990909,40.390959,1.409449,16.118824,208.810485
600216.SH,600216,浙江医药,浙江,化学制药,19991021,84.625679,2.275226,2.514655,-184.968428
600217.SH,600217,中再资环,陕西,环境保护,19991216,18.420823,4.265439,2.253432,164.378770
600218.SH,600218,全柴动力,安徽,农用机械,19981203,44.474573,1.602654,0.841662,-50.320944
600219.SH,600219,南山铝业,山东,铝,19991223,19.234367,0.643847,1.163442,8.867496
600220.SH,600220,江苏阳光,江苏,纺织,19990927,31.572600,1.818720,1.705026,10.907588
600221.SH,600221,海航控股,海南,空运,19991125,-7.522631,0.576265,0.388077,4.896687
600222.SH,600222,太龙药业,河南,中成药,19991105,-36.955410,2.490642,2.638600,-18.033739
600223.SH,600223,鲁商发展,山东,区域地产,20000113,32.739092,2.815353,0.699579,-215.124015
600225.SH,600225,天津松江,天津,区域地产,20000127,-6.456113,2.618156,1.456718,-32.806496
600226.SH,600226,瀚叶股份,浙江,互联网,19991116,50.100981,1.648785,7.835325,40.024881
600227.SH,600227,圣济堂,贵州,农药化肥,20000221,-2.930114,1.531216,2.275275,-22.789280
600228.SH,600228,ST昌九,江西,化工原料,19990119,-490.307234,32.635054,4.142535,236.792387
600229.SH,600229,城市传媒,山东,出版业,20000309,11.942881,1.859520,2.221810,28.325636
600230.SH,600230,沧州大化,河北,农药化肥,20000406,302.804315,0.997352,1.416435,274.867408
600231.SH,600231,凌钢股份,辽宁,普钢,20000511,18.619250,0.824325,0.302274,-42.992449
600232.SH,600232,金鹰股份,浙江,纺织,20000602,95.898645,2.027892,1.951079,-52.284068
600233.SH,600233,圆通速递,辽宁,仓储物流,20000608,17.647213,2.986439,1.174023,13.870205
600234.SH,600234,*ST山水,山西,文教休闲,20000615,-364.064895,30.881769,11.387374,159.297944
600235.SH,600235,民丰特纸,浙江,造纸,20000615,-706.945274,1.237451,1.111130,207.516931
600236.SH,600236,桂冠电力,广西,水力发电,20000323,15.296051,2.463336,3.758587,-75.768582
600237.SH,600237,铜峰电子,安徽,元器件,20000609,-158.158791,2.005351,2.918470,-76.825154
600238.SH,600238,ST椰岛,海南,红黄酒,20000120,27.969885,3.071515,2.204237,87.063596
600239.SH,600239,云南城投,云南,区域地产,19991202,-6.109231,1.245914,0.659430,-2.369719
600241.SH,600241,时代万恒,辽宁,商贸代理,20001128,-7.998716,0.930959,2.552128,-8.605401
600242.SH,600242,中昌数据,广东,软件服务,20001207,75.248869,1.851037,1.225372,-7.635351
600243.SH,600243,青海华鼎,青海,机床制造,20001120,-7.296318,1.029899,2.037510,-62.536280
600246.SH,600246,万通地产,北京,区域地产,20000922,55.458421,1.719017,8.117657,-34.195992
600247.SH,600247,ST成城,吉林,商贸代理,20001123,-22.148264,-40.389164,64.977728,-1311.212398
600248.SH,600248,延长化建,陕西,建筑工程,20000622,10.748192,1.263512,0.470233,-3.704927
600249.SH,600249,两面针,广西,日用化工,20040130,84.188984,1.277243,1.870709,45.237326
600250.SH,600250,南纺股份,江苏,商贸代理,20010306,11.624076,3.531291,2.552596,-58.245525
600251.SH,600251,冠农股份,新疆,农业综合,20030609,39.786612,2.211959,1.643412,-9.733324
600252.SH,600252,中恒集团,广西,中成药,20001130,16.381724,1.869808,3.253711,12.041030
600255.SH,600255,梦舟股份,安徽,铜,20001122,-1.596506,1.008362,0.621846,-15.738006
600256.SH,600256,广汇能源,新疆,石油开采,20000526,11.460133,1.160427,1.344093,-13.567611
600257.SH,600257,大湖股份,湖南,渔业,20000612,2036.520520,1.377309,1.567047,-40.967871
600258.SH,600258,首旅酒店,北京,酒店餐饮,20000601,18.729146,1.653532,1.727141,43.963288
600259.SH,600259,广晟有色,海南,小金属,20000525,-136.983564,4.740613,2.251867,-67.034111
600260.SH,600260,凯乐科技,湖北,通信设备,20000706,14.714624,2.368887,0.908976,29.808324
600261.SH,600261,阳光照明,浙江,家用电器,20000720,11.728142,1.435958,1.028870,12.873074
600262.SH,600262,北方股份,内蒙,汽车整车,20000630,29.239676,2.184804,1.994912,435.095923
600265.SH,600265,ST景谷,云南,林业,20000825,129.798059,91.823669,12.935047,244.549714
600266.SH,600266,城建发展,北京,区域地产,19990203,5.617383,0.636548,0.809052,-32.352721
600267.SH,600267,海正药业,浙江,化学制药,20000725,18.929723,1.922405,1.337097,-40.826420
600268.SH,600268,国电南自,江苏,电气设备,19991118,-186.501043,1.959817,0.877859,25.737980
600269.SH,600269,赣粤高速,江西,路桥,20000518,6.158587,0.532433,1.771677,24.163532
600271.SH,600271,航天信息,北京,IT设备,20030711,20.113291,3.450337,1.600662,-83.573035
600272.SH,600272,开开实业,上海,中成药,20010228,79.609469,3.519534,2.063772,23.474520
600273.SH,600273,嘉化能源,浙江,化工原料,20030627,11.077776,1.904180,2.401451,219.514599
600275.SH,600275,ST昌鱼,湖北,农业综合,20000810,-214.639672,7.911330,24.762353,-69.802625
600276.SH,600276,恒瑞医药,江苏,化学制药,20001018,73.854307,15.882649,16.896601,337.710929
600277.SH,600277,亿利洁能,内蒙,综合类,20000725,12.237174,0.689651,0.805790,10.100823
600278.SH,600278,东方创业,上海,商贸代理,20000712,35.758701,1.276925,0.300473,18.282202
600279.SH,600279,重庆港九,重庆,港口,20000731,29.302530,1.228045,0.989125,-68.749859
600280.SH,600280,中央商场,江苏,百货,20000926,-5.632072,1.929735,0.333844,-17.797170
600281.SH,600281,太化股份,山西,综合类,20001109,-17.689522,4.935684,4.073186,16031.914241
600282.SH,600282,南钢股份,江苏,普钢,20000919,5.336749,0.829048,0.289944,17.072028
600283.SH,600283,钱江水利,浙江,水务,20001018,-232.940335,1.724304,2.767714,-14.278675
600284.SH,600284,浦东建设,上海,建筑工程,20040316,14.852078,0.989880,0.974997,-54.309671
600285.SH,600285,羚锐制药,河南,中成药,20001018,16.763906,2.209641,2.279889,58.123101
600287.SH,600287,江苏舜天,江苏,商贸代理,20000901,13.202875,1.133890,0.505022,24.366359
600288.SH,600288,大恒科技,北京,软件服务,20001129,98.399451,3.156012,1.538627,-41.702302
600289.SH,600289,*ST信通,黑龙江,软件服务,20000720,-2.887851,-3.643302,3.449980,-569.200727
600290.SH,600290,ST华仪,浙江,电气设备,20001106,-14.902482,0.325862,1.033542,1.572301
600291.SH,600291,西水股份,内蒙,保险,20000731,-5.085619,0.742374,0.511536,-12.430383
600292.SH,600292,远达环保,重庆,环境保护,20001101,32.941812,0.804511,0.988609,260.639232
