code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sh.603477,2020-02-28,2019-12-31,1.811216,0.849372,0.523000,0.005550,0.383485,1.622021
sh.603500,2020-03-20,2019-12-31,11.195352,10.329660,4.322020,-0.149954,0.066912,1.071711
sh.603558,2020-03-11,2019-12-31,1.674475,1.025038,0.442343,-0.032647,0.189662,1.234052
sh.603577,2020-03-25,2019-12-31,1.700852,0.826293,0.261452,0.129995,0.495701,1.982951
sh.603595,2020-03-20,2019-12-31,1.336932,1.137292,0.262210,0.461772,0.437207,1.776853
sh.603613,2020-03-20,2019-12-31,2.000395,1.988102,0.724219,1.901888,0.490422,1.962407
sh.603663,2020-03-20,2019-12-31,1.310284,0.727506,0.123921,0.732201,0.450068,1.818408
sh.603668,2020-02-28,2019-12-31,1.308038,0.720809,0.270437,0.064443,0.486572,1.947694
sh.603677,2020-02-22,2019-12-31,2.587419,1.716554,0.199410,-0.272045,0.394918,1.652668
sh.603678,2020-03-18,2019-12-31,2.682277,2.025473,0.409922,0.333783,0.279781,1.388467
sh.603712,2020-03-18,2019-12-31,1.669073,0.839299,0.186339,0.172768,0.531854,2.136085
sh.603727,2020-03-20,2019-12-31,2.111255,1.383549,0.667031,1.112890,0.260186,1.351690
sh.603806,2020-03-21,2019-12-31,7.828634,6.773330,2.183603,0.972758,0.213828,1.271986
sh.603822,2020-02-18,2019-12-31,1.402188,0.783553,0.433023,0.129229,0.480238,1.923959
sh.603881,2020-03-14,2019-12-31,0.277904,0.267852,0.144668,0.596774,0.705063,3.390559
sh.603933,2020-03-20,2019-12-31,3.321882,2.528321,0.290350,-0.178564,0.265787,1.362003
sh.603938,2020-03-20,2019-12-31,8.857890,7.956943,2.340648,0.519376,0.094015,1.103771
sh.603948,2020-02-11,2019-12-31,3.684955,2.934258,1.555574,-0.305815,0.253994,1.340472
sh.603949,2020-03-09,2019-12-31,5.768338,4.518061,0.441810,-0.236173,0.147280,1.172718
